 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
    5.00   -19.7478   -24.9054   -24.8251     5.1577   .997    5
    5.10   -19.7478   -24.9056   -24.8252     5.1578   .997    6
    5.20   -19.7477   -24.9056   -24.8252     5.1579   .997    5
    5.30   -19.7478   -24.9058   -24.8254     5.1580   .996    6
    5.40   -19.7477   -24.9058   -24.8254     5.1581   .996    5
    5.50   -19.7478   -24.9060   -24.8256     5.1582   .996    6
    5.60   -19.7478   -24.9061   -24.8257     5.1583   .996    6
    5.70   -19.7478   -24.9062   -24.8258     5.1584   .995    5
    5.80   -19.7478   -24.9063   -24.8259     5.1585   .995    4
    5.90   -19.7478   -24.9064   -24.8261     5.1587   .994    5
    6.00   -19.7478   -24.9065   -24.8262     5.1588   .994    5
    6.10   -19.7477   -24.9066   -24.8262     5.1589   .994    4
    6.20   -19.7477   -24.9067   -24.8264     5.1590   .993    4
    6.30   -19.7477   -24.9068   -24.8264     5.1591   .993    4
    6.40   -19.7477   -24.9069   -24.8265     5.1592   .992    4
    6.50   -19.7477   -24.9071   -24.8267     5.1593   .992    5
    6.60   -19.7477   -24.9071   -24.8268     5.1594   .991    4
    6.70   -19.7477   -24.9073   -24.8269     5.1595   .990    6
    6.80   -19.7477   -24.9074   -24.8270     5.1597   .990    6
    6.90   -19.7477   -24.9075   -24.8271     5.1598   .989    4
    7.00   -19.7477   -24.9076   -24.8272     5.1599   .988    4
    7.10   -19.7477   -24.9077   -24.8274     5.1600   .988    4
    7.20   -19.7477   -24.9079   -24.8275     5.1602   .987    5
    7.30   -19.7477   -24.9080   -24.8277     5.1603   .986    4
    7.40   -19.7477   -24.9082   -24.8278     5.1605   .985    4
    7.50   -19.7477   -24.9084   -24.8280     5.1607   .984    5
    7.60   -19.7477   -24.9085   -24.8281     5.1608   .983    4
    7.70   -19.7477   -24.9087   -24.8284     5.1610   .982    4
    7.80   -19.7477   -24.9090   -24.8286     5.1613   .981    4
    7.90   -19.7477   -24.9092   -24.8288     5.1615   .979    4
    8.00   -19.7477   -24.9094   -24.8291     5.1618   .978    3
    8.10   -19.7477   -24.9098   -24.8294     5.1621   .977    5
    8.20   -19.7477   -24.9101   -24.8297     5.1624   .975    4
    8.30   -19.7477   -24.9105   -24.8301     5.1628   .973    4
    8.40   -19.7476   -24.9109   -24.8305     5.1632   .972    3
    8.50   -19.7476   -24.9113   -24.8310     5.1637   .970    4
    8.60   -19.7476   -24.9118   -24.8315     5.1642   .968    4
    8.70   -19.7476   -24.9124   -24.8321     5.1648   .966    3
    8.80   -19.7476   -24.9131   -24.8327     5.1654   .964    3
    8.90   -19.7476   -24.9138   -24.8335     5.1662   .961    4
    9.00   -19.7476   -24.9146   -24.8343     5.1670   .959    3
    9.10   -19.7476   -24.9156   -24.8352     5.1680   .956    3
    9.20   -19.7476   -24.9166   -24.8363     5.1690   .953    3
    9.30   -19.7476   -24.9178   -24.8375     5.1702   .950    4
    9.40   -19.7476   -24.9191   -24.8388     5.1716   .946    4
    9.50   -19.7476   -24.9206   -24.8403     5.1731   .942    4
    9.60   -19.7476   -24.9223   -24.8420     5.1748   .939    3
    9.70   -19.7475   -24.9242   -24.8440     5.1767   .935    3
    9.80   -19.7475   -24.9264   -24.8461     5.1789   .930    5
    9.90   -19.7475   -24.9289   -24.8486     5.1813   .925    3
   10.00   -19.7475   -24.9316   -24.8514     5.1841   .920    3
   10.10   -19.7475   -24.9347   -24.8545     5.1872   .913    3
   10.20   -19.7475   -24.9382   -24.8580     5.1908   .907    3
   10.30   -19.7475   -24.9422   -24.8620     5.1948   .901    4
   10.40   -19.7475   -24.9467   -24.8666     5.1993   .894    4
   10.50   -19.7475   -24.9518   -24.8717     5.2044   .885    4
   10.60   -19.7475   -24.9576   -24.8774     5.2101   .877    3
   10.70   -19.7474   -24.9641   -24.8840     5.2167   .867    3
   10.80   -19.7474   -24.9714   -24.8913     5.2240   .858    3
   10.90   -19.7474   -24.9797   -24.8996     5.2323   .847    3
   11.00   -19.7474   -24.9891   -24.9089     5.2417   .835    3
   11.10   -19.7474   -24.9996   -24.9194     5.2522   .822    3
   11.20   -19.7474   -25.0114   -24.9312     5.2640   .809    4
   11.30   -19.7473   -25.0247   -24.9443     5.2773   .794    3
   11.40   -19.7473   -25.0396   -24.9590     5.2923   .778    3
   11.50   -19.7473   -25.0562   -24.9754     5.3089   .761    4
   11.60   -19.7473   -25.0748   -24.9937     5.3275   .742    3
   11.70   -19.7473   -25.0955   -25.0140     5.3482   .721    3
   11.80   -19.7473   -25.1185   -25.0364     5.3713   .698    4
   11.90   -19.7472   -25.1441   -25.0612     5.3969   .672    3
   12.00   -19.7472   -25.1724   -25.0886     5.4252   .642    4
   12.10   -19.7472   -25.2038   -25.1188     5.4566   .608    4
   12.20   -19.7472   -25.2385   -25.1520     5.4914   .566    4
   12.30   -19.7472   -25.2769   -25.1885     5.5297   .514    3
   12.40   -19.7473   -25.3194   -25.2289     5.5721   .444    3
   12.50   -19.7474   -25.3665   -25.2736     5.6191   .343    4
   12.60   -19.7480   -25.4189   -25.3243     5.6709   .180    3
   12.70   -19.7489   -25.4758   -25.3811     5.7269  -.007   11
   12.80   -19.7488   -25.5340   -25.4398     5.7852   .003    6
   12.90   -19.7488   -25.5938   -25.5000     5.8449   .001    6
   13.00   -19.7488   -25.6549   -25.5615     5.9061  -.002    3
   13.10   -19.7488   -25.7174   -25.6244     5.9686   .002    3
   13.20   -19.7488   -25.7811   -25.6884     6.0323   .001    5
   13.30   -19.7488   -25.8458   -25.7535     6.0970   .001    3
   13.40   -19.7488   -25.9113   -25.8194     6.1625   .000    3
   13.50   -19.7488   -25.9774   -25.8859     6.2286   .000    3
   13.60   -19.7488   -26.0438   -25.9526     6.2950   .000    3
   13.70   -19.7488   -26.1101   -26.0192     6.3613   .000    3
   13.80   -19.7489   -26.1759   -26.0853     6.4270   .001    2
   13.90   -19.7489   -26.2406   -26.1504     6.4917   .002    3
   14.00   -19.7489   -26.3037   -26.2138     6.5547   .000    3
   14.10   -19.7490   -26.3643   -26.2747     6.6153   .000   15
   14.20   -19.7491   -26.4217   -26.3324     6.6726   .000    6
   14.30   -19.7493   -26.4748   -26.3857     6.7255   .000    3
   14.40   -19.7494   -26.5224   -26.4337     6.7730   .000    3
   14.50   -19.7495   -26.5631   -26.4746     6.8135   .000    5
   14.60   -19.7497   -26.5952   -26.5070     6.8456   .000    5
   14.70   -19.7498   -26.6170   -26.5291     6.8671   .000    4
   14.80   -19.7501   -26.6261   -26.5385     6.8760   .000    3
   14.90   -19.7502   -26.6201   -26.5328     6.8699   .000    4
   15.00   -19.7505   -26.5962   -26.5091     6.8457   .000    4
   15.10   -19.7507   -26.5512   -26.4645     6.8005   .000    4
   15.20   -19.7510   -26.4816   -26.3951     6.7307   .000    4
   15.30   -19.7513   -26.3838   -26.2975     6.6325   .000    3
   15.40   -19.7516   -26.2537   -26.1678     6.5021   .000    4
   15.50   -19.7520   -26.0875   -26.0019     6.3356   .000    5
   15.60   -19.7523   -25.8817   -25.7965     6.1295   .000    3
   15.70   -19.7525   -25.6334   -25.5484     5.8809   .000    5
   15.80   -19.7527   -25.3407   -25.2560     5.5881   .000    4
   15.90   -19.7526   -25.0038   -24.9195     5.2511   .000    4
   16.00   -19.7524   -24.6249   -24.5409     4.8725   .000    4
   16.10   -19.7520   -24.2098   -24.1261     4.4578   .000    6
   16.20   -19.7512   -23.7675   -23.6841     4.0163   .000    4
   16.30   -19.7503   -23.3115   -23.2284     3.5613   .000    4
   16.40   -19.7490   -22.8589   -22.7760     3.1099   .000    4
   16.50   -19.7477   -22.4302   -22.3476     2.6825   .000    4
   16.60   -19.7463   -22.0475   -21.9651     2.3013   .000    4
   16.70   -19.7450   -21.7333   -21.6511     1.9883   .000    4
   16.80   -19.7441   -21.5074   -21.4252     1.7633   .000    4
   16.90   -19.7436   -21.3848   -21.3027     1.6412   .000    5
   17.00   -19.7435   -21.3738   -21.2918     1.6303   .000    5
   17.10   -19.7440   -21.4751   -21.3930     1.7310   .000    4
   17.20   -19.7450   -21.6810   -21.5988     1.9360   .000    3
   17.30   -19.7462   -21.9771   -21.8950     2.2309   .000    4
   17.40   -19.7476   -22.3443   -22.2623     2.5967   .000    4
   17.50   -19.7490   -22.7604   -22.6782     3.0114   .000    4
   17.60   -19.7503   -23.2034   -23.1210     3.4531   .000    3
   17.70   -19.7513   -23.6526   -23.5701     3.9013   .000    4
   17.80   -19.7521   -24.0907   -24.0080     4.3386   .000    4
   17.90   -19.7526   -24.5041   -24.4214     4.7516   .000    3
   18.00   -19.7528   -24.8834   -24.8005     5.1306   .000    4
   18.10   -19.7529   -25.2229   -25.1397     5.4700   .000    5
   18.20   -19.7527   -25.5197   -25.4364     5.7670   .000    4
   18.30   -19.7524   -25.7740   -25.6904     6.0215   .000    3
   18.40   -19.7522   -25.9872   -25.9035     6.2351   .000    3
   18.50   -19.7518   -26.1623   -26.0784     6.4105   .000    4
   18.60   -19.7515   -26.3030   -26.2188     6.5514   .000    4
   18.70   -19.7512   -26.4129   -26.3286     6.6618   .000    4
   18.80   -19.7509   -26.4962   -26.4117     6.7454   .000    3
   18.90   -19.7505   -26.5565   -26.4717     6.8060   .000    4
   19.00   -19.7502   -26.5974   -26.5125     6.8471   .000    5
   19.10   -19.7500   -26.6220   -26.5368     6.8720   .000    3
   19.20   -19.7497   -26.6331   -26.5478     6.8834   .000    4
   19.30   -19.7495   -26.6333   -26.5478     6.8838   .000    4
   19.40   -19.7493   -26.6246   -26.5390     6.8753   .000    4
   19.50   -19.7492   -26.6090   -26.5233     6.8598   .000    3
   19.60   -19.7490   -26.5880   -26.5021     6.8390   .000    4
   19.70   -19.7489   -26.5629   -26.4767     6.8140   .000    4
   19.80   -19.7488   -26.5348   -26.4485     6.7860   .000    3
   19.90   -19.7487   -26.5047   -26.4183     6.7560   .000    5
   20.00   -19.7486   -26.4733   -26.3867     6.7247   .000    5
   20.10   -19.7486   -26.4413   -26.3546     6.6927   .000    3
   20.20   -19.7485   -26.4091   -26.3222     6.6606   .000    4
   20.30   -19.7484   -26.3772   -26.2902     6.6287   .000    5
   20.40   -19.7484   -26.3458   -26.2587     6.5974   .000    4
   20.50   -19.7484   -26.3153   -26.2280     6.5670   .000    4
   20.60   -19.7483   -26.2859   -26.1984     6.5375   .000    3
   20.70   -19.7483   -26.2575   -26.1699     6.5092   .000    4
   20.80   -19.7483   -26.2304   -26.1426     6.4821   .000    4
   20.90   -19.7482   -26.2045   -26.1167     6.4563   .000    3
   21.00   -19.7482   -26.1799   -26.0919     6.4317   .000    4
   21.10   -19.7482   -26.1566   -26.0684     6.4084   .000    4
   21.20   -19.7482   -26.1346   -26.0462     6.3864   .000    3
   21.30   -19.7482   -26.1137   -26.0252     6.3655   .000    4
   21.40   -19.7482   -26.0939   -26.0052     6.3457   .000    4
   21.50   -19.7482   -26.0752   -25.9864     6.3269   .000    3
   21.60   -19.7482   -26.0574   -25.9685     6.3092   .000    4
   21.70   -19.7482   -26.0405   -25.9514     6.2923   .000    4
   21.80   -19.7482   -26.0245   -25.9352     6.2763   .000    3
   21.90   -19.7482   -26.0091   -25.9196     6.2609   .000    4
   22.00   -19.7482   -25.9943   -25.9047     6.2461   .000    4
   22.10   -19.7482   -25.9801   -25.8903     6.2319   .000    3
   22.20   -19.7482   -25.9662   -25.8763     6.2181   .000    4
   22.30   -19.7482   -25.9528   -25.8626     6.2046   .000    4
   22.40   -19.7482   -25.9396   -25.8493     6.1915   .000    4
   22.50   -19.7482   -25.9266   -25.8362     6.1785   .000    3
   22.60   -19.7481   -25.9138   -25.8231     6.1657   .000    4
   22.70   -19.7481   -25.9010   -25.8102     6.1529   .001   18
   22.80   -19.7481   -25.8883   -25.7973     6.1402   .000   19
   22.90   -19.7481   -25.8755   -25.7843     6.1274   .001   19
   23.00   -19.7481   -25.8626   -25.7713     6.1146   .001   20
   23.10   -19.7481   -25.8496   -25.7581     6.1016   .001   20
   23.20   -19.7481   -25.8365   -25.7447     6.0884   .001   20
   23.30   -19.7481   -25.8231   -25.7312     6.0750   .001   20
   23.40   -19.7480   -25.8094   -25.7174     6.0614   .001   20
   23.50   -19.7480   -25.7955   -25.7033     6.0475   .002   20
   23.60   -19.7480   -25.7814   -25.6890     6.0334   .000   21
   23.70   -19.7480   -25.7669   -25.6743     6.0189   .000   21
   23.80   -19.7480   -25.7521   -25.6593     6.0041   .000   21
   23.90   -19.7480   -25.7370   -25.6440     5.9889   .000   21
   24.00   -19.7480   -25.7215   -25.6284     5.9735   .000   21
   24.10   -19.7480   -25.7057   -25.6124     5.9577   .000   21
   24.20   -19.7480   -25.6895   -25.5961     5.9415   .000   22
   24.30   -19.7480   -25.6730   -25.5794     5.9250   .000   22
   24.40   -19.7480   -25.6562   -25.5624     5.9082   .000   22
   24.50   -19.7480   -25.6391   -25.5451     5.8910  -.001   22
   24.60   -19.7481   -25.6216   -25.5275     5.8735  -.001   22
   24.70   -19.7481   -25.6038   -25.5095     5.8557   .000   22
   24.80   -19.7481   -25.5857   -25.4913     5.8376   .001   22
   24.90   -19.7481   -25.5674   -25.4727     5.8193   .000   23
   25.00   -19.7481   -25.5487   -25.4540     5.8006   .001   23
   25.10   -19.7482   -25.5299   -25.4349     5.7817   .003   24
   25.20   -19.7482   -25.5108   -25.4156     5.7626   .008   24
   25.30   -19.7481   -25.4914   -25.3962     5.7432   .066   24
   25.40   -19.7479   -25.4718   -25.3765     5.7238   .114   24
   25.50   -19.7478   -25.4522   -25.3570     5.7044   .144   24
   25.60   -19.7477   -25.4329   -25.3382     5.6852   .230   23
   25.70   -19.7476   -25.4140   -25.3201     5.6663   .298   22
   25.80   -19.7476   -25.3955   -25.3025     5.6479   .349   22
   25.90   -19.7476   -25.3774   -25.2853     5.6299   .393   21
   26.00   -19.7475   -25.3597   -25.2685     5.6122   .428   21
   26.10   -19.7475   -25.3425   -25.2521     5.5949   .459   21
   26.20   -19.7475   -25.3255   -25.2360     5.5781   .487   20
   26.30   -19.7475   -25.3090   -25.2203     5.5616   .512   20
   26.40   -19.7474   -25.2929   -25.2050     5.5455   .533   20
   26.50   -19.7474   -25.2771   -25.1900     5.5297   .554   19
   26.60   -19.7473   -25.2618   -25.1754     5.5145   .573   19
   26.70   -19.7473   -25.2469   -25.1611     5.4996   .590   19
   26.80   -19.7473   -25.2324   -25.1472     5.4851   .605   19
   26.90   -19.7472   -25.2183   -25.1336     5.4710   .620   19
   27.00   -19.7472   -25.2046   -25.1204     5.4574   .634   19
   27.10   -19.7472   -25.1913   -25.1074     5.4440   .642    6
   27.20   -19.7474   -25.1784   -25.0950     5.4310   .652    3
   27.30   -19.7476   -25.1661   -25.0832     5.4185   .669    6
   27.40   -19.7475   -25.1541   -25.0716     5.4066   .683    6
   27.50   -19.7474   -25.1425   -25.0605     5.3951   .694    4
   27.60   -19.7474   -25.1314   -25.0495     5.3840   .701    3
   27.70   -19.7474   -25.1207   -25.0389     5.3733   .707    4
   27.80   -19.7475   -25.1104   -25.0288     5.3630   .715    4
   27.90   -19.7476   -25.1006   -25.0193     5.3530   .727    4
   28.00   -19.7476   -25.0912   -25.0102     5.3436   .740    4
   28.10   -19.7476   -25.0822   -25.0014     5.3346   .746    6
   28.20   -19.7474   -25.0735   -24.9926     5.3260   .749    3
   28.30   -19.7475   -25.0654   -24.9848     5.3178   .760    7
   28.40   -19.7475   -25.0576   -24.9771     5.3100   .768    7
   28.50   -19.7475   -25.0502   -24.9697     5.3027   .775    6
   28.60   -19.7475   -25.0431   -24.9627     5.2956   .780    4
   28.70   -19.7475   -25.0364   -24.9561     5.2889   .787    5
   28.80   -19.7475   -25.0301   -24.9499     5.2825   .795    4
   28.90   -19.7474   -25.0240   -24.9439     5.2766   .803    3
   29.00   -19.7474   -25.0184   -24.9383     5.2710   .806    6
   29.10   -19.7474   -25.0130   -24.9329     5.2656   .810    5
   29.20   -19.7474   -25.0080   -24.9279     5.2606   .815    4
   29.30   -19.7475   -25.0033   -24.9232     5.2558   .822    4
   29.40   -19.7474   -24.9988   -24.9188     5.2514   .829    4
   29.50   -19.7474   -24.9947   -24.9146     5.2472   .834    4
   29.60   -19.7474   -24.9908   -24.9107     5.2434   .837    4
   29.70   -19.7474   -24.9871   -24.9070     5.2397   .839    4
   29.80   -19.7474   -24.9837   -24.9036     5.2363   .841    4
   29.90   -19.7474   -24.9805   -24.9004     5.2331   .847    5
   30.00   -19.7474   -24.9775   -24.8975     5.2301   .854    4
   30.10   -19.7474   -24.9747   -24.8946     5.2273   .858    5
   30.20   -19.7474   -24.9721   -24.8920     5.2247   .859    4
   30.30   -19.7472   -24.9696   -24.8895     5.2224   .860    3
   30.40   -19.7473   -24.9675   -24.8874     5.2201   .866    7
   30.50   -19.7473   -24.9654   -24.8853     5.2181   .870    7
   30.60   -19.7473   -24.9635   -24.8834     5.2162   .872    6
   30.70   -19.7473   -24.9616   -24.8815     5.2144   .875    3
   30.80   -19.7472   -24.9599   -24.8798     5.2127   .877    3
   30.90   -19.7473   -24.9585   -24.8783     5.2112   .880    6
   31.00   -19.7473   -24.9570   -24.8769     5.2098   .884    5
   31.10   -19.7472   -24.9557   -24.8756     5.2085   .887    4
   31.20   -19.7472   -24.9545   -24.8743     5.2073   .888    3
   31.30   -19.7471   -24.9533   -24.8731     5.2062   .890    4
   31.40   -19.7472   -24.9523   -24.8722     5.2052   .891    4
   31.50   -19.7472   -24.9514   -24.8712     5.2042   .894    4
   31.60   -19.7472   -24.9505   -24.8703     5.2033   .897    4
   31.70   -19.7472   -24.9497   -24.8695     5.2025   .900    4
   31.80   -19.7472   -24.9489   -24.8687     5.2017   .901    4
   31.90   -19.7471   -24.9482   -24.8680     5.2011   .902    4
   32.00   -19.7471   -24.9475   -24.8673     5.2004   .903    4
   32.10   -19.7471   -24.9470   -24.8667     5.1998   .905    4
   32.20   -19.7472   -24.9464   -24.8662     5.1992   .907    4
   32.30   -19.7472   -24.9459   -24.8656     5.1987   .910    4
   32.40   -19.7471   -24.9453   -24.8650     5.1982   .912    4
   32.50   -19.7471   -24.9448   -24.8646     5.1978   .913    4
   32.60   -19.7470   -24.9444   -24.8641     5.1974   .913    3
   32.70   -19.7471   -24.9441   -24.8638     5.1970   .914    7
   32.80   -19.7471   -24.9436   -24.8634     5.1965   .916    4
   32.90   -19.7472   -24.9433   -24.8630     5.1961   .918    4
   33.00   -19.7472   -24.9429   -24.8626     5.1957   .919    7
   33.10   -19.7472   -24.9426   -24.8622     5.1954   .919    4
   33.20   -19.7471   -24.9422   -24.8618     5.1951   .920    3
   33.30   -19.7471   -24.9419   -24.8616     5.1948   .922    6
   33.40   -19.7471   -24.9415   -24.8612     5.1944   .924    4
   33.50   -19.7472   -24.9412   -24.8609     5.1941   .926    3
   33.60   -19.7472   -24.9409   -24.8606     5.1937   .926    6
   33.70   -19.7471   -24.9406   -24.8602     5.1935   .926    4
   33.80   -19.7471   -24.9403   -24.8599     5.1932   .926    4
   33.90   -19.7471   -24.9400   -24.8596     5.1929   .929    5
   34.00   -19.7471   -24.9397   -24.8593     5.1926   .931    5
   34.10   -19.7471   -24.9393   -24.8590     5.1923   .932    4
   34.20   -19.7471   -24.9390   -24.8587     5.1919   .932    6
   34.30   -19.7471   -24.9387   -24.8583     5.1916   .932    4
   34.40   -19.7470   -24.9384   -24.8580     5.1913   .933    3
   34.50   -19.7468   -24.9378   -24.8575     5.1911   .934    3
   34.60   -19.7470   -24.9378   -24.8574     5.1908   .936    7
   34.70   -19.7470   -24.9375   -24.8571     5.1905   .938    7
   34.80   -19.7470   -24.9371   -24.8567     5.1901   .938    6
   34.90   -19.7469   -24.9368   -24.8564     5.1898   .939    3
   35.00   -19.7468   -24.9364   -24.8560     5.1896   .939    4
   35.10   -19.7469   -24.9362   -24.8557     5.1893   .941    4
   35.20   -19.7469   -24.9358   -24.8554     5.1889   .943    4
   35.30   -19.7468   -24.9354   -24.8550     5.1886   .944    3
   35.40   -19.7469   -24.9352   -24.8548     5.1883   .944    7
   35.50   -19.7469   -24.9349   -24.8545     5.1880   .944    4
   35.60   -19.7468   -24.9345   -24.8541     5.1877   .944    3
   35.70   -19.7465   -24.9339   -24.8534     5.1874   .945    3
   35.80   -19.7468   -24.9340   -24.8535     5.1871   .948    7
   35.90   -19.7468   -24.9336   -24.8532     5.1868   .948   10
   36.00   -19.7468   -24.9334   -24.8529     5.1865   .949    6
   36.10   -19.7468   -24.9330   -24.8526     5.1862   .949    4
   36.20   -19.7466   -24.9326   -24.8522     5.1860   .950    3
   36.30   -19.7467   -24.9325   -24.8520     5.1857   .951    7
   36.40   -19.7466   -24.9320   -24.8516     5.1854   .953    4
   36.50   -19.7468   -24.9319   -24.8514     5.1851   .953    4
   36.60   -19.7468   -24.9316   -24.8512     5.1848   .954    7
   36.70   -19.7468   -24.9314   -24.8509     5.1846   .954    4
   36.80   -19.7467   -24.9310   -24.8506     5.1844   .954    3
   36.90   -19.7464   -24.9306   -24.8502     5.1842   .956    4
   37.00   -19.7465   -24.9304   -24.8500     5.1840   .957    4
   37.10   -19.7466   -24.9303   -24.8498     5.1837   .958    4
   37.20   -19.7466   -24.9301   -24.8496     5.1835   .958    5
   37.30   -19.7465   -24.9299   -24.8494     5.1833   .958    4
   37.40   -19.7465   -24.9297   -24.8492     5.1831   .959    7
   37.50   -19.7465   -24.9294   -24.8489     5.1829   .961    4
   37.60   -19.7463   -24.9290   -24.8485     5.1827   .962    3
   37.70   -19.7465   -24.9291   -24.8486     5.1825   .961   10
   37.80   -19.7465   -24.9289   -24.8484     5.1823   .962    6
   37.90   -19.7462   -24.9284   -24.8479     5.1822   .963    3
   38.00   -19.7453   -24.9273   -24.8468     5.1820   .966   29
   38.10   -19.7294   -24.9113   -24.8308     5.1819   .972   48
   38.20   -19.7239   -24.9059   -24.8254     5.1819   .974   16
   38.30   -19.7462   -24.9281   -24.8476     5.1818   .965   10
   38.40   -19.7462   -24.9279   -24.8474     5.1817   .965    9
   38.50   -19.7416   -24.9232   -24.8427     5.1816   .972   18
   38.60   -19.7380   -24.9195   -24.8390     5.1815   .973   21
   38.70   -19.7460   -24.9275   -24.8470     5.1815   .967    4
   38.80   -19.7460   -24.9274   -24.8469     5.1814   .967    9
   38.90   -19.7460   -24.9273   -24.8468     5.1813   .968   12
   39.00   -19.7460   -24.9272   -24.8467     5.1812   .969    7
   39.10   -19.7460   -24.9271   -24.8466     5.1811   .969    5
   39.20   -19.7460   -24.9270   -24.8465     5.1810   .969    4
   39.30   -19.7459   -24.9269   -24.8464     5.1810   .970    3
   39.40   -19.7460   -24.9269   -24.8464     5.1809   .970    9
   39.50   -19.7459   -24.9268   -24.8463     5.1808   .971    4
   39.60   -19.7458   -24.9266   -24.8460     5.1808   .971    3
   39.70   -19.7459   -24.9267   -24.8461     5.1807   .971   10
   39.80   -19.7459   -24.9265   -24.8460     5.1807   .971    3
   39.90   -19.7459   -24.9265   -24.8459     5.1806   .971    4
   40.00   -19.7459   -24.9265   -24.8460     5.1806   .973   10
   40.10   -19.7459   -24.9264   -24.8459     5.1805   .974    4
   40.20   -19.7459   -24.9264   -24.8459     5.1805   .974    8
   40.30   -19.7459   -24.9264   -24.8458     5.1804   .973    4
   40.40   -19.7458   -24.9262   -24.8457     5.1804   .974    4
   40.50   -19.7458   -24.9263   -24.8457     5.1804   .975    9
   40.60   -19.7459   -24.9262   -24.8457     5.1804   .975    7
   40.70   -19.7459   -24.9262   -24.8457     5.1803   .975    6
   40.80   -19.7459   -24.9262   -24.8456     5.1803   .975    6
   40.90   -19.7458   -24.9261   -24.8456     5.1803   .976    7
   41.00   -19.7458   -24.9260   -24.8455     5.1803   .976    4
   41.10   -19.7457   -24.9260   -24.8454     5.1803   .977    7
   41.20   -19.7458   -24.9260   -24.8455     5.1802   .977    8
   41.30   -19.7458   -24.9260   -24.8455     5.1802   .976    5
   41.40   -19.7458   -24.9260   -24.8455     5.1802   .977    7
   41.50   -19.7458   -24.9260   -24.8454     5.1802   .978    9
   41.60   -19.7458   -24.9259   -24.8454     5.1801   .978    6
   41.70   -19.7458   -24.9259   -24.8454     5.1801   .978    7
   41.80   -19.7458   -24.9259   -24.8453     5.1801   .978    7
   41.90   -19.7458   -24.9258   -24.8453     5.1801   .979    7
   42.00   -19.7458   -24.9258   -24.8453     5.1801   .979    7
