H + Au(111) SRP48 5.0 eV t15p30 traj 81                                         
 1                                                                              
     5.946768     .000000     .000000                                           
    -2.973384    5.150052     .000000                                           
      .000000     .000000   20.295320                                           
   Au   H                                                                       
  16   1                                                                        
                                                                                
    .05945721   .04862294   .00796656                                           
    .55842475   .06965583   .00451507                                           
    .05012127   .56610094   .99928506                                           
    .52854861   .55578802   .00078157                                           
    .39003639   .23055494   .88720894                                           
    .88645937   .22496885   .88623798                                           
    .37328539   .71663095   .88048099                                           
    .85702662   .71177872   .88570955                                           
    .17200448   .36469136   .76486003                                           
    .66572413   .34465636   .76544436                                           
    .16760953   .86362074   .76405097                                           
    .69459443   .85778293   .76203495                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .40146000   .97868267   .29563466                                           
                                                                                
    .05943915   .04859694   .00796031                                           
    .55843434   .06965247   .00451793                                           
    .05011470   .56611478   .99929081                                           
    .52856247   .55581184   .00078968                                           
    .39006106   .23056096   .88720820                                           
    .88646677   .22496560   .88623576                                           
    .37329038   .71663020   .88048626                                           
    .85702496   .71177357   .88571071                                           
    .17200713   .36469266   .76486208                                           
    .66572620   .34465451   .76544711                                           
    .16760202   .86361412   .76404643                                           
    .69461027   .85779641   .76203522                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .40301483   .97946009   .29416218                                           
                                                                                
    .05942106   .04857096   .00795405                                           
    .55844394   .06964909   .00452079                                           
    .05010813   .56612860   .99929658                                           
    .52857636   .55583568   .00079780                                           
    .39008567   .23056691   .88720746                                           
    .88647416   .22496232   .88623353                                           
    .37329536   .71662948   .88049153                                           
    .85702335   .71176846   .88571186                                           
    .17200979   .36469398   .76486413                                           
    .66572829   .34465266   .76544985                                           
    .16759456   .86360749   .76404189                                           
    .69462607   .85780989   .76203549                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .40456967   .98023750   .29268969                                           
                                                                                
    .05940294   .04854498   .00794779                                           
    .55845354   .06964570   .00452366                                           
    .05010156   .56614241   .99930235                                           
    .52859027   .55585955   .00080593                                           
    .39011022   .23057280   .88720670                                           
    .88648152   .22495901   .88623130                                           
    .37330034   .71662880   .88049679                                           
    .85702179   .71176340   .88571301                                           
    .17201247   .36469530   .76486617                                           
    .66573039   .34465082   .76545259                                           
    .16758712   .86360085   .76403735                                           
    .69464181   .85782336   .76203577                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .40612450   .98101492   .29121720                                           
                                                                                
    .05938480   .04851901   .00794153                                           
    .55846315   .06964230   .00452652                                           
    .05009498   .56615621   .99930813                                           
    .52860421   .55588343   .00081408                                           
    .39013472   .23057862   .88720594                                           
    .88648887   .22495566   .88622906                                           
    .37330533   .71662816   .88050204                                           
    .85702030   .71175839   .88571415                                           
    .17201518   .36469664   .76486821                                           
    .66573250   .34464898   .76545533                                           
    .16757973   .86359419   .76403282                                           
    .69465751   .85783683   .76203604                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .40767933   .98179234   .28974470                                           
                                                                                
    .05936663   .04849305   .00793526                                           
    .55847276   .06963888   .00452939                                           
    .05008839   .56617000   .99931391                                           
    .52861817   .55590734   .00082223                                           
    .39015917   .23058438   .88720516                                           
    .88649620   .22495229   .88622682                                           
    .37331031   .71662755   .88050729                                           
    .85701885   .71175342   .88571527                                           
    .17201790   .36469798   .76487025                                           
    .66573463   .34464715   .76545806                                           
