 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
    6.90   -19.7445   -24.8454   -24.7649     5.1010   .986    4
    7.00   -19.7445   -24.8453   -24.7648     5.1009   .985    4
    7.10   -19.7445   -24.8452   -24.7647     5.1007   .984    4
    7.20   -19.7444   -24.8451   -24.7646     5.1006   .983    4
    7.30   -19.7444   -24.8450   -24.7645     5.1006   .982    5
    7.40   -19.7444   -24.8449   -24.7644     5.1005   .981    3
    7.50   -19.7444   -24.8449   -24.7644     5.1005   .979    6
    7.60   -19.7444   -24.8449   -24.7644     5.1005   .978    4
    7.70   -19.7444   -24.8449   -24.7644     5.1005   .977    4
    7.80   -19.7444   -24.8450   -24.7644     5.1006   .975    4
    7.90   -19.7444   -24.8451   -24.7645     5.1007   .973    4
    8.00   -19.7444   -24.8452   -24.7647     5.1008   .971    4
    8.10   -19.7444   -24.8454   -24.7649     5.1010   .970    5
    8.20   -19.7444   -24.8457   -24.7651     5.1013   .968    4
    8.30   -19.7444   -24.8460   -24.7654     5.1016   .966    3
    8.40   -19.7444   -24.8464   -24.7658     5.1020   .963    3
    8.50   -19.7444   -24.8469   -24.7663     5.1025   .961    4
    8.60   -19.7444   -24.8474   -24.7669     5.1030   .958    3
    8.70   -19.7444   -24.8481   -24.7676     5.1037   .955    4
    8.80   -19.7444   -24.8489   -24.7684     5.1046   .952    4
    8.90   -19.7444   -24.8499   -24.7693     5.1055   .949    4
    9.00   -19.7444   -24.8510   -24.7704     5.1066   .946    3
    9.10   -19.7444   -24.8523   -24.7717     5.1079   .942    3
    9.20   -19.7443   -24.8538   -24.7732     5.1094   .937    3
    9.30   -19.7443   -24.8555   -24.7749     5.1111   .933    4
    9.40   -19.7443   -24.8574   -24.7769     5.1131   .928    3
    9.50   -19.7443   -24.8597   -24.7791     5.1154   .923    4
    9.60   -19.7443   -24.8623   -24.7817     5.1180   .918    3
    9.70   -19.7443   -24.8653   -24.7847     5.1210   .911    3
    9.80   -19.7443   -24.8687   -24.7881     5.1244   .905    3
    9.90   -19.7443   -24.8725   -24.7919     5.1283   .897    4
   10.00   -19.7443   -24.8769   -24.7963     5.1327   .890    4
   10.10   -19.7442   -24.8819   -24.8013     5.1377   .881    4
   10.20   -19.7442   -24.8877   -24.8070     5.1434   .872    4
   10.30   -19.7442   -24.8941   -24.8135     5.1499   .862    3
   10.40   -19.7442   -24.9015   -24.8208     5.1573   .851    4
   10.50   -19.7442   -24.9099   -24.8291     5.1657   .839    4
   10.60   -19.7442   -24.9193   -24.8385     5.1751   .826    4
   10.70   -19.7442   -24.9300   -24.8491     5.1858   .813    4
   10.80   -19.7441   -24.9420   -24.8610     5.1979   .797    3
   10.90   -19.7441   -24.9555   -24.8744     5.2114   .781    3
   11.00   -19.7441   -24.9708   -24.8894     5.2266   .763    3
   11.10   -19.7441   -24.9878   -24.9062     5.2437   .743    4
   11.20   -19.7441   -25.0069   -24.9250     5.2629   .721    4
   11.30   -19.7441   -25.0283   -24.9458     5.2842   .697    4
   11.40   -19.7440   -25.0521   -24.9691     5.3081   .671    3
   11.50   -19.7440   -25.0786   -24.9949     5.3346   .641    3
   11.60   -19.7440   -25.1081   -25.0235     5.3641   .607    3
   11.70   -19.7440   -25.1409   -25.0552     5.3969   .566    3
   11.80   -19.7441   -25.1773   -25.0902     5.4332   .516    4
   11.90   -19.7441   -25.2176   -25.1288     5.4736   .454    3
   12.00   -19.7441   -25.2624   -25.1717     5.5183   .369    4
   12.10   -19.7443   -25.3122   -25.2197     5.5679   .246    4
   12.20   -19.7451   -25.3672   -25.2739     5.6221   .043    4
   12.30   -19.7452   -25.4246   -25.3316     5.6793  -.002   13
   12.40   -19.7453   -25.4835   -25.3909     5.7382  -.005    5
   12.50   -19.7453   -25.5440   -25.4518     5.7987   .000    6
   12.60   -19.7453   -25.6060   -25.5141     5.8607   .000    3
   12.70   -19.7453   -25.6694   -25.5779     5.9241   .001    3
   12.80   -19.7453   -25.7341   -25.6429     5.9888   .000    3
   12.90   -19.7453   -25.8000   -25.7091     6.0547   .000    3
   13.00   -19.7453   -25.8667   -25.7761     6.1214   .001    3
   13.10   -19.7453   -25.9341   -25.8438     6.1888   .000    3
   13.20   -19.7453   -26.0019   -25.9118     6.2566   .000    3
   13.30   -19.7453   -26.0696   -25.9798     6.3243   .000    3
   13.40   -19.7453   -26.1369   -26.0473     6.3916  -.001    3
   13.50   -19.7453   -26.2031   -26.1138     6.4578   .000    3
   13.60   -19.7453   -26.2676   -26.1785     6.5222   .000    3
   13.70   -19.7453   -26.3295   -26.2406     6.5842   .000    3
   13.80   -19.7453   -26.3880   -26.2993     6.6427   .000    4
   13.90   -19.7454   -26.4419   -26.3534     6.6966   .001    3
   14.00   -19.7453   -26.4899   -26.4015     6.7445   .001    3
   14.10   -19.7454   -26.5303   -26.4421     6.7849   .001    5
   14.20   -19.7456   -26.5613   -26.4733     6.8157   .000   14
   14.30   -19.7459   -26.5807   -26.4928     6.8348   .000    7
   14.40   -19.7461   -26.5859   -26.4981     6.8397   .000    3
   14.50   -19.7464   -26.5739   -26.4863     6.8274   .000    5
   14.60   -19.7468   -26.5413   -26.4539     6.7946   .000    5
   14.70   -19.7471   -26.4843   -26.3971     6.7372   .000    4
   14.80   -19.7475   -26.3986   -26.3115     6.6511   .000    3
   14.90   -19.7479   -26.2793   -26.1925     6.5314   .000    4
   15.00   -19.7484   -26.1217   -26.0349     6.3733   .000    6
   15.10   -19.7489   -25.9205   -25.8340     6.1717   .000    5
   15.20   -19.7493   -25.6712   -25.5848     5.9219   .000    4
   15.30   -19.7496   -25.3697   -25.2834     5.6201   .000    4
   15.40   -19.7498   -25.0136   -24.9277     5.2638   .000    3
   15.50   -19.7498   -24.6027   -24.5169     4.8529   .000    5
   15.60   -19.7495   -24.1401   -24.0545     4.3906   .000    5
   15.70   -19.7490   -23.6333   -23.5478     3.8842   .000    5
   15.80   -19.7480   -23.0945   -23.0092     3.3464   .000    3
   15.90   -19.7466   -22.5417   -22.4565     2.7951   .000    4
   16.00   -19.7450   -21.9982   -21.9132     2.2532   .000    5
   16.10   -19.7432   -21.4913   -21.4064     1.7481   .000    4
   16.20   -19.7415   -21.0506   -20.9658     1.3091   .000    5
   16.30   -19.7400   -20.7046   -20.6200      .9647   .000    4
   16.40   -19.7389   -20.4778   -20.3930      .7389   .000    3
   16.50   -19.7384   -20.3868   -20.3021      .6483   .000    5
   16.60   -19.7387   -20.4384   -20.3537      .6997   .000    5
   16.70   -19.7396   -20.6285   -20.5438      .8888   .000    4
   16.80   -19.7411   -20.9423   -20.8576     1.2012   .000    5
   16.90   -19.7429   -21.3572   -21.2724     1.6144   .000    3
   17.00   -19.7446   -21.8452   -21.7603     2.1006   .000    5
   17.10   -19.7463   -22.3770   -22.2920     2.6307   .000    5
   17.20   -19.7477   -22.9246   -22.8395     3.1769   .000    4
   17.30   -19.7488   -23.4640   -23.3788     3.7152   .000    3
   17.40   -19.7495   -23.9760   -23.8907     4.2265   .000    4
   17.50   -19.7498   -24.4472   -24.3618     4.6974   .000    4
   17.60   -19.7499   -24.8693   -24.7838     5.1194   .000    4
   17.70   -19.7497   -25.2383   -25.1526     5.4886   .000    3
   17.80   -19.7494   -25.5539   -25.4680     5.8044   .000    4
   17.90   -19.7490   -25.8181   -25.7322     6.0691   .000    5
   18.00   -19.7486   -26.0347   -25.9486     6.2861   .000    4
   18.10   -19.7481   -26.2082   -26.1221     6.4602   .000    4
   18.20   -19.7476   -26.3438   -26.2575     6.5962   .000    4
   18.30   -19.7473   -26.4465   -26.3600     6.6992   .000    5
   18.40   -19.7469   -26.5210   -26.4345     6.7740   .000    3
   18.50   -19.7465   -26.5716   -26.4849     6.8251   .000    5
   18.60   -19.7462   -26.6024   -26.5157     6.8562   .000    5
   18.70   -19.7459   -26.6169   -26.5300     6.8710   .000    5
   18.80   -19.7457   -26.6181   -26.5311     6.8724   .000    3
   18.90   -19.7455   -26.6085   -26.5214     6.8630   .000    5
   19.00   -19.7453   -26.5905   -26.5033     6.8452   .000    5
   19.10   -19.7452   -26.5658   -26.4785     6.8206   .000    3
   19.20   -19.7450   -26.5360   -26.4487     6.7910   .000    4
   19.30   -19.7449   -26.5025   -26.4151     6.7576   .000    4
   19.40   -19.7448   -26.4664   -26.3789     6.7216   .000    5
   19.50   -19.7448   -26.4285   -26.3408     6.6837   .000    3
   19.60   -19.7447   -26.3895   -26.3018     6.6448   .000    5
   19.70   -19.7446   -26.3501   -26.2624     6.6055   .000    5
   19.80   -19.7446   -26.3108   -26.2229     6.5662   .000    3
   19.90   -19.7446   -26.2719   -26.1839     6.5273   .000    4
   20.00   -19.7445   -26.2336   -26.1457     6.4891   .000    5
   20.10   -19.7445   -26.1965   -26.1085     6.4520   .000    3
   20.20   -19.7444   -26.1603   -26.0721     6.4159   .000    3
   20.30   -19.7444   -26.1254   -26.0371     6.3810   .000    5
   20.40   -19.7444   -26.0918   -26.0034     6.3474   .000    5
   20.50   -19.7444   -26.0595   -25.9712     6.3152   .000    3
   20.60   -19.7443   -26.0286   -25.9401     6.2843   .000    5
   20.70   -19.7443   -25.9991   -25.9104     6.2547   .000    5
   20.80   -19.7443   -25.9708   -25.8822     6.2265   .000    3
   20.90   -19.7443   -25.9438   -25.8550     6.1996   .000    4
   21.00   -19.7442   -25.9180   -25.8290     6.1738   .000    5
   21.10   -19.7442   -25.8933   -25.8042     6.1491   .000    4
   21.20   -19.7442   -25.8697   -25.7804     6.1254   .001   19
   21.30   -19.7442   -25.8470   -25.7576     6.1028   .001   19
   21.40   -19.7442   -25.8252   -25.7357     6.0810   .001   19
   21.50   -19.7442   -25.8042   -25.7146     6.0600   .001   19
   21.60   -19.7442   -25.7840   -25.6942     6.0397   .001   19
   21.70   -19.7442   -25.7643   -25.6744     6.0201   .002   19
   21.80   -19.7442   -25.7453   -25.6552     6.0011   .001   20
   21.90   -19.7442   -25.7267   -25.6365     5.9825   .001   20
   22.00   -19.7442   -25.7086   -25.6182     5.9644   .001   20
   22.10   -19.7442   -25.6908   -25.6003     5.9466   .001   20
   22.20   -19.7442   -25.6733   -25.5826     5.9292   .001   20
   22.30   -19.7442   -25.6561   -25.5652     5.9119   .000   21
   22.40   -19.7442   -25.6391   -25.5480     5.8949   .000   21
   22.50   -19.7442   -25.6221   -25.5309     5.8779   .000   21
   22.60   -19.7442   -25.6053   -25.5139     5.8611   .000   21
   22.70   -19.7442   -25.5885   -25.4970     5.8443   .000   21
   22.80   -19.7442   -25.5718   -25.4801     5.8276   .000   21
   22.90   -19.7442   -25.5550   -25.4631     5.8108   .000   22
   23.00   -19.7442   -25.5382   -25.4461     5.7940   .000   22
   23.10   -19.7442   -25.5213   -25.4291     5.7771   .000   22
   23.20   -19.7442   -25.5043   -25.4119     5.7601   .000   22
   23.30   -19.7442   -25.4872   -25.3947     5.7430   .001   22
   23.40   -19.7443   -25.4700   -25.3773     5.7258   .001   22
   23.50   -19.7443   -25.4527   -25.3598     5.7084   .000   23
   23.60   -19.7443   -25.4352   -25.3422     5.6909   .001   23
   23.70   -19.7443   -25.4176   -25.3244     5.6733   .003   23
   23.80   -19.7443   -25.3998   -25.3065     5.6555   .003   24
   23.90   -19.7444   -25.3820   -25.2884     5.6376   .001   27
   24.00   -19.7442   -25.3638   -25.2702     5.6196   .079   24
   24.10   -19.7441   -25.3456   -25.2520     5.6015   .122   24
   24.20   -19.7440   -25.3275   -25.2340     5.5835   .158   24
   24.30   -19.7439   -25.3097   -25.2169     5.5658   .246   22
   24.40   -19.7438   -25.2922   -25.2001     5.5484   .301   22
   24.50   -19.7437   -25.2751   -25.1837     5.5314   .348   21
   24.60   -19.7437   -25.2584   -25.1677     5.5147   .385   21
   24.70   -19.7437   -25.2420   -25.1519     5.4983   .417   21
   24.80   -19.7436   -25.2258   -25.1365     5.4822   .447   20
   24.90   -19.7436   -25.2100   -25.1213     5.4664   .472   20
   25.00   -19.7436   -25.1945   -25.1064     5.4509   .495   20
   25.10   -19.7435   -25.1793   -25.0918     5.4357   .516   20
   25.20   -19.7435   -25.1644   -25.0775     5.4208   .536   20
   25.30   -19.7435   -25.1498   -25.0634     5.4063   .555   19
   25.40   -19.7435   -25.1355   -25.0497     5.3921   .572   19
   25.50   -19.7434   -25.1216   -25.0362     5.3781   .588   19
   25.60   -19.7434   -25.1080   -25.0230     5.3646   .603   19
   25.70   -19.7434   -25.0947   -25.0101     5.3513   .618   19
   25.80   -19.7434   -25.0818   -24.9976     5.3384   .631   19
   25.90   -19.7434   -25.0692   -24.9852     5.3258   .639    6
   26.00   -19.7435   -25.0570   -24.9733     5.3135   .652    5
   26.10   -19.7435   -25.0451   -24.9619     5.3016   .669    3
   26.20   -19.7434   -25.0336   -24.9507     5.2902   .685    4
   26.30   -19.7432   -25.0224   -24.9399     5.2792   .697    4
   26.40   -19.7431   -25.0117   -24.9293     5.2686   .704    4
   26.50   -19.7431   -25.0013   -24.9190     5.2582   .707    4
   26.60   -19.7432   -24.9913   -24.9092     5.2481   .719    7
   26.70   -19.7432   -24.9816   -24.8998     5.2385   .731    6
   26.80   -19.7431   -24.9724   -24.8906     5.2292   .740    6
   26.90   -19.7431   -24.9634   -24.8818     5.2203   .746    3
   27.00   -19.7431   -24.9548   -24.8732     5.2117   .752    4
   27.10   -19.7432   -24.9466   -24.8652     5.2034   .759    4
   27.20   -19.7433   -24.9388   -24.8575     5.1955   .769    4
   27.30   -19.7433   -24.9313   -24.8501     5.1880   .781    4
   27.40   -19.7431   -24.9240   -24.8430     5.1809   .791    4
   27.50   -19.7431   -24.9172   -24.8363     5.1742   .796    4
   27.60   -19.7430   -24.9108   -24.8298     5.1677   .797    4
   27.70   -19.7431   -24.9046   -24.8237     5.1616   .805    7
   27.80   -19.7431   -24.8988   -24.8179     5.1557   .812    7
   27.90   -19.7430   -24.8932   -24.8124     5.1502   .818    4
   28.00   -19.7429   -24.8879   -24.8071     5.1450   .824    4
   28.10   -19.7429   -24.8829   -24.8022     5.1401   .828    4
   28.20   -19.7428   -24.8782   -24.7974     5.1353   .832    4
   28.30   -19.7429   -24.8737   -24.7930     5.1308   .837    5
   28.40   -19.7430   -24.8696   -24.7889     5.1266   .844    4
   28.50   -19.7429   -24.8656   -24.7849     5.1227   .851    3
   28.60   -19.7427   -24.8618   -24.7812     5.1190   .857    4
   28.70   -19.7426   -24.8582   -24.7776     5.1156   .860    4
   28.80   -19.7427   -24.8550   -24.7744     5.1123   .861    7
   28.90   -19.7427   -24.8519   -24.7713     5.1092   .864    6
   29.00   -19.7427   -24.8490   -24.7684     5.1063   .869    5
   29.10   -19.7427   -24.8463   -24.7657     5.1036   .874    4
   29.20   -19.7427   -24.8437   -24.7632     5.1010   .877    6
   29.30   -19.7426   -24.8413   -24.7607     5.0986   .877    3
   29.40   -19.7425   -24.8389   -24.7583     5.0964   .879    4
   29.50   -19.7426   -24.8369   -24.7564     5.0943   .884    4
   29.60   -19.7427   -24.8350   -24.7545     5.0923   .889    7
   29.70   -19.7427   -24.8332   -24.7526     5.0905   .891    7
   29.80   -19.7427   -24.8314   -24.7509     5.0888   .893    5
   29.90   -19.7427   -24.8298   -24.7493     5.0871   .895    4
   30.00   -19.7426   -24.8283   -24.7477     5.0856   .898    4
   30.10   -19.7426   -24.8269   -24.7463     5.0842   .902    4
   30.20   -19.7426   -24.8255   -24.7450     5.0829   .905    4
   30.30   -19.7426   -24.8243   -24.7437     5.0817   .907    4
   30.40   -19.7426   -24.8231   -24.7426     5.0805   .908    4
   30.50   -19.7425   -24.8220   -24.7415     5.0795   .909    4
   30.60   -19.7425   -24.8210   -24.7404     5.0785   .910    4
   30.70   -19.7425   -24.8200   -24.7395     5.0776   .913    4
   30.80   -19.7425   -24.8192   -24.7386     5.0767   .916    5
   30.90   -19.7425   -24.8183   -24.7378     5.0758   .919    5
   31.00   -19.7425   -24.8175   -24.7370     5.0750   .920    4
   31.10   -19.7424   -24.8167   -24.7362     5.0743   .921    4
   31.20   -19.7424   -24.8160   -24.7355     5.0736   .921    3
   31.30   -19.7424   -24.8154   -24.7349     5.0730   .924    7
   31.40   -19.7424   -24.8147   -24.7342     5.0723   .927    6
   31.50   -19.7422   -24.8139   -24.7334     5.0717   .929    3
   31.60   -19.7424   -24.8135   -24.7330     5.0711   .929    7
   31.70   -19.7424   -24.8129   -24.7324     5.0705   .930    5
   31.80   -19.7423   -24.8123   -24.7318     5.0700   .930    3
   31.90   -19.7424   -24.8119   -24.7314     5.0695   .933    6
   32.00   -19.7424   -24.8114   -24.7309     5.0690   .935    6
   32.10   -19.7424   -24.8109   -24.7304     5.0685   .936    5
   32.20   -19.7423   -24.8103   -24.7298     5.0680   .936    4
   32.30   -19.7424   -24.8099   -24.7294     5.0675   .938    6
   32.40   -19.7423   -24.8094   -24.7289     5.0671   .940    4
   32.50   -19.7424   -24.8090   -24.7285     5.0666   .941    6
   32.60   -19.7423   -24.8085   -24.7280     5.0662   .942    5
   32.70   -19.7423   -24.8081   -24.7276     5.0658   .942    3
   32.80   -19.7421   -24.8075   -24.7270     5.0654   .944    3
   32.90   -19.7423   -24.8072   -24.7267     5.0650   .945    7
   33.00   -19.7423   -24.8068   -24.7263     5.0645   .947    7
   33.10   -19.7423   -24.8064   -24.7259     5.0641   .947    6
   33.20   -19.7422   -24.8059   -24.7255     5.0637   .948    4
   33.30   -19.7421   -24.8055   -24.7250     5.0633   .949    4
   33.40   -19.7422   -24.8051   -24.7246     5.0630   .951    4
   33.50   -19.7422   -24.8047   -24.7243     5.0626   .952    6
   33.60   -19.7422   -24.8043   -24.7238     5.0622   .952    4
   33.70   -19.7422   -24.8039   -24.7234     5.0618   .953    6
   33.80   -19.7421   -24.8035   -24.7230     5.0614   .955    4
   33.90   -19.7421   -24.8031   -24.7226     5.0610   .956    5
   34.00   -19.7421   -24.8027   -24.7222     5.0606   .956    3
   34.10   -19.7421   -24.8023   -24.7219     5.0602   .957    6
   34.20   -19.7421   -24.8020   -24.7215     5.0598   .958    4
   34.30   -19.7421   -24.8015   -24.7210     5.0594   .959    3
   34.40   -19.7421   -24.8012   -24.7207     5.0591   .960    7
   34.50   -19.7420   -24.8007   -24.7202     5.0587   .961    4
   34.60   -19.7420   -24.8004   -24.7199     5.0584   .962    4
   34.70   -19.7421   -24.8001   -24.7196     5.0580   .963    7
   34.80   -19.7420   -24.7997   -24.7192     5.0576   .964    4
   34.90   -19.7420   -24.7993   -24.7188     5.0573   .964    5
   35.00   -19.7419   -24.7989   -24.7184     5.0569   .965    4
   35.10   -19.7420   -24.7986   -24.7181     5.0566   .966    7
   35.20   -19.7420   -24.7982   -24.7178     5.0563   .967    4
   35.30   -19.7420   -24.7979   -24.7175     5.0559   .967    6
   35.40   -19.7419   -24.7975   -24.7170     5.0556   .968    4
   35.50   -19.7420   -24.7973   -24.7168     5.0553   .969    6
   35.60   -19.7419   -24.7969   -24.7164     5.0550   .970    5
   35.70   -19.7418   -24.7965   -24.7160     5.0547   .971    3
   35.80   -19.7419   -24.7963   -24.7158     5.0544   .971   10
   35.90   -19.7419   -24.7959   -24.7155     5.0541   .971    4
   36.00   -19.7419   -24.7957   -24.7152     5.0538   .972    5
   36.10   -19.7419   -24.7954   -24.7149     5.0535   .973    8
   36.20   -19.7419   -24.7951   -24.7147     5.0532   .974    5
   36.30   -19.7418   -24.7948   -24.7143     5.0530   .974    5
   36.40   -19.7418   -24.7946   -24.7141     5.0527   .975    6
   36.50   -19.7418   -24.7943   -24.7138     5.0525   .976    4
   36.60   -19.7418   -24.7940   -24.7136     5.0522   .976    9
   36.70   -19.7418   -24.7938   -24.7133     5.0520   .977    4
   36.80   -19.7418   -24.7936   -24.7131     5.0517   .977    8
   36.90   -19.7418   -24.7933   -24.7128     5.0515   .978    4
   37.00   -19.7418   -24.7931   -24.7126     5.0513   .978   10
   37.10   -19.7418   -24.7928   -24.7124     5.0511   .979    4
   37.20   -19.7418   -24.7926   -24.7122     5.0509   .979    9
   37.30   -19.7417   -24.7924   -24.7119     5.0507   .980    4
   37.40   -19.7417   -24.7921   -24.7117     5.0505   .981    8
   37.50   -19.7418   -24.7920   -24.7116     5.0503   .981    9
   37.60   -19.7418   -24.7918   -24.7114     5.0501   .981    7
   37.70   -19.7417   -24.7916   -24.7112     5.0499   .982    7
   37.80   -19.7417   -24.7914   -24.7110     5.0497   .982   11
   37.90   -19.7417   -24.7913   -24.7108     5.0495   .983    6
   38.00   -19.7417   -24.7911   -24.7106     5.0494   .983    9
   38.10   -19.7417   -24.7909   -24.7105     5.0492   .984    8
   38.20   -19.7417   -24.7907   -24.7103     5.0491   .984    7
   38.30   -19.7417   -24.7906   -24.7101     5.0489   .984   11
   38.40   -19.7417   -24.7905   -24.7100     5.0488   .985    7
   38.50   -19.7417   -24.7903   -24.7098     5.0486   .985    8
   38.60   -19.7417   -24.7901   -24.7097     5.0485   .985   11
   38.70   -19.7417   -24.7900   -24.7095     5.0483   .986    7
   38.80   -19.7416   -24.7898   -24.7093     5.0482   .986    8
   38.90   -19.7411   -24.7892   -24.7087     5.0481   .987   29
   39.00   -19.7415   -24.7894   -24.7090     5.0479   .987    8
   39.10   -19.7416   -24.7895   -24.7090     5.0478   .987    7
   39.20   -19.7416   -24.7893   -24.7088     5.0477   .987    7
   39.30   -19.7416   -24.7892   -24.7088     5.0476   .987   16
   39.40   -19.7416   -24.7891   -24.7086     5.0475   .988    8
   39.50   -19.7416   -24.7889   -24.7084     5.0473   .989    7
   39.60   -19.7416   -24.7888   -24.7084     5.0472   .988   18
   39.70   -19.7416   -24.7887   -24.7083     5.0471   .989    7
   39.80   -19.7415   -24.7885   -24.7081     5.0470   .989    8
   39.90   -19.7399   -24.7868   -24.7063     5.0469   .991   10
   40.00   -19.7416   -24.7884   -24.7079     5.0468   .989   12
   40.10   -19.7416   -24.7883   -24.7078     5.0467   .989    8
   40.20   -19.7414   -24.7880   -24.7075     5.0466   .990    8
   40.30   -19.7411   -24.7876   -24.7071     5.0465   .991   27
   40.40   -19.7416   -24.7880   -24.7075     5.0464   .990   11
   40.50   -19.7416   -24.7879   -24.7074     5.0463   .990    8
   40.60   -19.7415   -24.7877   -24.7072     5.0462   .991    8
   40.70   -19.7415   -24.7876   -24.7072     5.0461   .991   13
   40.80   -19.7415   -24.7875   -24.7071     5.0460   .991    8
   40.90   -19.7416   -24.7874   -24.7070     5.0459   .991   10
   41.00   -19.7415   -24.7873   -24.7069     5.0458   .992    8
   41.10   -19.7415   -24.7872   -24.7067     5.0457   .992    8
   41.20   -19.7416   -24.7872   -24.7067     5.0456   .992   11
   41.30   -19.7416   -24.7871   -24.7066     5.0455   .992    8
   41.40   -19.7415   -24.7870   -24.7065     5.0454   .992   11
   41.50   -19.7415   -24.7869   -24.7064     5.0453   .992    9
   41.60   -19.7415   -24.7867   -24.7062     5.0452   .993    8
   41.70   -19.7414   -24.7866   -24.7061     5.0451   .993    8
   41.80   -19.7415   -24.7865   -24.7060     5.0450   .993    8
   41.90   -19.7415   -24.7865   -24.7060     5.0450   .993    9
   42.00   -19.7415   -24.7864   -24.7059     5.0449   .993    9
