 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
    4.10   -19.6618   -24.8274   -24.7475     5.1656   .998    5
    4.20   -19.6618   -24.8275   -24.7477     5.1657   .998    6
    4.30   -19.6618   -24.8277   -24.7478     5.1659   .998    7
    4.40   -19.6618   -24.8278   -24.7480     5.1660   .998    5
    4.50   -19.6618   -24.8280   -24.7481     5.1662   .998    6
    4.60   -19.6617   -24.8280   -24.7481     5.1663   .997    4
    4.70   -19.6618   -24.8282   -24.7484     5.1665   .997    5
    4.80   -19.6618   -24.8284   -24.7485     5.1666   .997    6
    4.90   -19.6618   -24.8285   -24.7487     5.1667   .997    4
    5.00   -19.6618   -24.8287   -24.7488     5.1669   .996    5
    5.10   -19.6618   -24.8288   -24.7490     5.1670   .996    5
    5.20   -19.6618   -24.8289   -24.7491     5.1672   .996    5
    5.30   -19.6618   -24.8291   -24.7492     5.1673   .996    4
    5.40   -19.6618   -24.8292   -24.7493     5.1674   .995    5
    5.50   -19.6617   -24.8293   -24.7495     5.1676   .995    4
    5.60   -19.6618   -24.8295   -24.7496     5.1677   .994    5
    5.70   -19.6617   -24.8296   -24.7497     5.1679   .994    5
    5.80   -19.6617   -24.8297   -24.7499     5.1680   .994    5
    5.90   -19.6617   -24.8299   -24.7500     5.1681   .993    4
    6.00   -19.6618   -24.8300   -24.7502     5.1683   .993    5
    6.10   -19.6618   -24.8302   -24.7503     5.1684   .992    5
    6.20   -19.6617   -24.8302   -24.7504     5.1685   .992    4
    6.30   -19.6617   -24.8304   -24.7506     5.1687   .991    4
    6.40   -19.6617   -24.8306   -24.7507     5.1688   .990    4
    6.50   -19.6617   -24.8307   -24.7508     5.1690   .990    4
    6.60   -19.6617   -24.8308   -24.7510     5.1691   .989    3
    6.70   -19.6617   -24.8310   -24.7512     5.1693   .988    5
    6.80   -19.6617   -24.8312   -24.7513     5.1695   .988    4
    6.90   -19.6617   -24.8313   -24.7515     5.1696   .987    5
    7.00   -19.6617   -24.8315   -24.7517     5.1698   .986    4
    7.10   -19.6617   -24.8317   -24.7519     5.1700   .985    4
    7.20   -19.6617   -24.8319   -24.7520     5.1702   .984    4
    7.30   -19.6617   -24.8321   -24.7522     5.1704   .983    3
    7.40   -19.6617   -24.8323   -24.7525     5.1706   .982    4
    7.50   -19.6617   -24.8326   -24.7527     5.1709   .981    4
    7.60   -19.6617   -24.8328   -24.7530     5.1711   .979    4
    7.70   -19.6617   -24.8331   -24.7532     5.1714   .978    4
    7.80   -19.6617   -24.8334   -24.7535     5.1717   .977    4
    7.90   -19.6617   -24.8337   -24.7538     5.1720   .975    3
    8.00   -19.6617   -24.8341   -24.7542     5.1724   .973    4
    8.10   -19.6617   -24.8345   -24.7546     5.1728   .972    4
    8.20   -19.6617   -24.8349   -24.7550     5.1732   .970    3
    8.30   -19.6616   -24.8353   -24.7555     5.1737   .968    4
    8.40   -19.6616   -24.8358   -24.7560     5.1742   .966    3
    8.50   -19.6616   -24.8364   -24.7566     5.1748   .964    4
    8.60   -19.6616   -24.8371   -24.7572     5.1754   .961    3
    8.70   -19.6616   -24.8378   -24.7579     5.1761   .959    4
    8.80   -19.6616   -24.8385   -24.7587     5.1769   .956    4
    8.90   -19.6616   -24.8394   -24.7595     5.1778   .953    4
    9.00   -19.6616   -24.8404   -24.7605     5.1787   .950    4
    9.10   -19.6616   -24.8414   -24.7616     5.1798   .947    4
    9.20   -19.6616   -24.8426   -24.7628     5.1810   .943    3
    9.30   -19.6616   -24.8440   -24.7641     5.1824   .939    3
    9.40   -19.6616   -24.8455   -24.7656     5.1839   .935    5
    9.50   -19.6616   -24.8472   -24.7673     5.1856   .931    3
    9.60   -19.6616   -24.8491   -24.7692     5.1875   .926    4
    9.70   -19.6616   -24.8512   -24.7713     5.1896   .921    3
    9.80   -19.6616   -24.8535   -24.7737     5.1919   .916    3
    9.90   -19.6616   -24.8562   -24.7763     5.1946   .910    4
   10.00   -19.6616   -24.8591   -24.7793     5.1976   .904    4
   10.10   -19.6615   -24.8624   -24.7826     5.2009   .897    3
   10.20   -19.6615   -24.8662   -24.7863     5.2047   .889    3
   10.30   -19.6615   -24.8704   -24.7905     5.2089   .882    3
   10.40   -19.6615   -24.8751   -24.7952     5.2136   .873    3
   10.50   -19.6615   -24.8803   -24.8004     5.2188   .864    3
   10.60   -19.6615   -24.8862   -24.8063     5.2247   .854    3
   10.70   -19.6614   -24.8928   -24.8128     5.2314   .843    4
   10.80   -19.6614   -24.9002   -24.8202     5.2388   .831    3
   10.90   -19.6614   -24.9085   -24.8284     5.2471   .819    3
   11.00   -19.6614   -24.9177   -24.8375     5.2564   .805    3
   11.10   -19.6613   -24.9280   -24.8477     5.2667   .791    4
   11.20   -19.6614   -24.9395   -24.8591     5.2782   .776    3
   11.30   -19.6614   -24.9523   -24.8717     5.2909   .759    4
   11.40   -19.6613   -24.9665   -24.8856     5.3052   .740    3
   11.50   -19.6613   -24.9822   -24.9010     5.3209   .720    3
   11.60   -19.6613   -24.9996   -24.9180     5.3384   .699    4
   11.70   -19.6612   -25.0189   -24.9368     5.3577   .675    3
   11.80   -19.6613   -25.0402   -24.9575     5.3789   .649    3
   11.90   -19.6613   -25.0637   -24.9802     5.4024   .620    4
   12.00   -19.6613   -25.0895   -25.0050     5.4283   .585    4
   12.10   -19.6612   -25.1180   -25.0323     5.4568   .546    3
   12.20   -19.6612   -25.1493   -25.0623     5.4881   .499    3
   12.30   -19.6612   -25.1838   -25.0952     5.5226   .442    3
   12.40   -19.6614   -25.2217   -25.1314     5.5604   .366    4
   12.50   -19.6617   -25.2637   -25.1716     5.6019   .247    4
   12.60   -19.6626   -25.3101   -25.2172     5.6475   .004    6
   12.70   -19.6626   -25.3583   -25.2657     5.6956   .001   16
   12.80   -19.6626   -25.4076   -25.3154     5.7450   .002    7
   12.90   -19.6626   -25.4581   -25.3663     5.7955   .001    6
   13.00   -19.6626   -25.5097   -25.4184     5.8471  -.001    4
   13.10   -19.6626   -25.5625   -25.4715     5.8999   .000    4
   13.20   -19.6626   -25.6164   -25.5257     5.9538  -.001    3
   13.30   -19.6626   -25.6713   -25.5810     6.0087   .000    3
   13.40   -19.6626   -25.7273   -25.6372     6.0647   .000    3
   13.50   -19.6625   -25.7841   -25.6943     6.1215   .001    3
   13.60   -19.6625   -25.8417   -25.7522     6.1791   .000    3
   13.70   -19.6625   -25.8999   -25.8108     6.2374   .000    4
   13.80   -19.6625   -25.9587   -25.8699     6.2962   .001    4
   13.90   -19.6625   -26.0179   -25.9292     6.3554   .000    3
   14.00   -19.6624   -26.0771   -25.9887     6.4147   .000    3
   14.10   -19.6624   -26.1362   -26.0480     6.4738   .000    3
   14.20   -19.6624   -26.1948   -26.1068     6.5324   .000   15
   14.30   -19.6624   -26.2525   -26.1648     6.5901   .000    6
   14.40   -19.6625   -26.3090   -26.2214     6.6465   .000    3
   14.50   -19.6625   -26.3637   -26.2763     6.7012   .000    3
   14.60   -19.6625   -26.4160   -26.3288     6.7535   .000    5
   14.70   -19.6626   -26.4653   -26.3783     6.8027   .000    5
   14.80   -19.6626   -26.5107   -26.4239     6.8481   .000    4
   14.90   -19.6627   -26.5514   -26.4647     6.8887   .000    3
   15.00   -19.6628   -26.5862   -26.4997     6.9235   .000    4
   15.10   -19.6628   -26.6141   -26.5277     6.9512   .000    4
   15.20   -19.6629   -26.6335   -26.5473     6.9706   .000    2
   15.30   -19.6629   -26.6429   -26.5570     6.9800   .000    4
   15.40   -19.6631   -26.6406   -26.5549     6.9775   .000    5
   15.50   -19.6633   -26.6245   -26.5390     6.9612   .000    5
   15.60   -19.6635   -26.5924   -26.5071     6.9289   .000    3
   15.70   -19.6637   -26.5419   -26.4568     6.8782   .000    5
   15.80   -19.6639   -26.4704   -26.3855     6.8065   .000    3
   15.90   -19.6641   -26.3750   -26.2904     6.7109   .000    4
   16.00   -19.6644   -26.2532   -26.1690     6.5889   .000    4
   16.10   -19.6646   -26.1022   -26.0182     6.4376   .000    5
   16.20   -19.6648   -25.9197   -25.8360     6.2549   .000    3
   16.30   -19.6649   -25.7041   -25.6207     6.0391   .000    4
   16.40   -19.6649   -25.4545   -25.3712     5.7896   .000    4
   16.50   -19.6649   -25.1716   -25.0888     5.5067   .000    3
   16.60   -19.6646   -24.8577   -24.7751     5.1931   .000    5
   16.70   -19.6643   -24.5176   -24.4352     4.8533   .000    5
   16.80   -19.6637   -24.1582   -24.0762     4.4945   .000    4
   16.90   -19.6630   -23.7896   -23.7077     4.1267   .000    3
   17.00   -19.6620   -23.4242   -23.3426     3.7622   .000    4
   17.10   -19.6610   -23.0766   -22.9953     3.4156   .000    5
   17.20   -19.6600   -22.7627   -22.6816     3.1026   .000    4
   17.30   -19.6591   -22.4984   -22.4175     2.8392   .000    5
   17.40   -19.6584   -22.2982   -22.2176     2.6398   .000    5
   17.50   -19.6580   -22.1737   -22.0931     2.5157   .000    4
   17.60   -19.6578   -22.1320   -22.0517     2.4742   .000    6
   17.70   -19.6580   -22.1753   -22.0952     2.5173   .000    6
   17.80   -19.6586   -22.3005   -22.2205     2.6419   .000    5
   17.90   -19.6594   -22.4992   -22.4194     2.8398   .000    3
   18.00   -19.6603   -22.7592   -22.6795     3.0989   .000    4
   18.10   -19.6613   -23.0659   -22.9863     3.4045   .000    4
   18.20   -19.6623   -23.4033   -23.3238     3.7410   .000    3
   18.30   -19.6632   -23.7562   -23.6767     4.0931   .000    4
   18.40   -19.6639   -24.1107   -24.0313     4.4468   .000    4
   18.50   -19.6644   -24.4551   -24.3758     4.7908   .000    3
   18.60   -19.6647   -24.7806   -24.7012     5.1159   .000    3
   18.70   -19.6648   -25.0808   -25.0016     5.4160   .000    4
   18.80   -19.6648   -25.3520   -25.2727     5.6872   .000    4
   18.90   -19.6648   -25.5924   -25.5132     5.9276   .000    4
   19.00   -19.6646   -25.8018   -25.7226     6.1372   .000    3
   19.10   -19.6644   -25.9814   -25.9021     6.3170   .000    4
   19.20   -19.6641   -26.1330   -26.0537     6.4688   .000    4
   19.30   -19.6639   -26.2589   -26.1798     6.5950   .000    3
   19.40   -19.6636   -26.3618   -26.2825     6.6981   .000    5
   19.50   -19.6634   -26.4441   -26.3648     6.7807   .000    4
   19.60   -19.6632   -26.5083   -26.4291     6.8451   .000    3
   19.70   -19.6630   -26.5567   -26.4773     6.8937   .000    3
   19.80   -19.6628   -26.5912   -26.5118     6.9283   .000    4
   19.90   -19.6627   -26.6136   -26.5344     6.9509   .000    5
   20.00   -19.6625   -26.6253   -26.5461     6.9628   .000    4
   20.10   -19.6624   -26.6278   -26.5486     6.9654   .000    4
   20.20   -19.6623   -26.6219   -26.5428     6.9596   .000    4
   20.30   -19.6622   -26.6088   -26.5297     6.9465   .000    4
   20.40   -19.6622   -26.5890   -26.5100     6.9268   .000    5
   20.50   -19.6621   -26.5634   -26.4845     6.9012   .000    3
   20.60   -19.6620   -26.5324   -26.4535     6.8704   .000    6
   20.70   -19.6620   -26.4969   -26.4180     6.8349   .000    5
   20.80   -19.6619   -26.4573   -26.3785     6.7954   .000    4
   20.90   -19.6618   -26.4142   -26.3355     6.7524   .000    4
   21.00   -19.6617   -26.3684   -26.2897     6.7066   .000    4
   21.10   -19.6616   -26.3203   -26.2417     6.6587   .000    4
   21.20   -19.6615   -26.2708   -26.1922     6.6092   .000    5
   21.30   -19.6615   -26.2205   -26.1420     6.5590   .000    3
   21.40   -19.6614   -26.1701   -26.0917     6.5087   .000    3
   21.50   -19.6613   -26.1204   -26.0422     6.4591   .000    4
   21.60   -19.6612   -26.0722   -25.9940     6.4110   .000    4
   21.70   -19.6611   -26.0262   -25.9481     6.3651   .000    4
   21.80   -19.6611   -25.9831   -25.9051     6.3220   .000    4
   21.90   -19.6610   -25.9435   -25.8655     6.2825   .000    4
   22.00   -19.6609   -25.9080   -25.8302     6.2471   .000    4
   22.10   -19.6609   -25.8771   -25.7994     6.2163   .000    5
   22.20   -19.6609   -25.8514   -25.7736     6.1905   .000    3
   22.30   -19.6608   -25.8310   -25.7535     6.1703   .000    4
   22.40   -19.6607   -25.8164   -25.7389     6.1556   .000    5
   22.50   -19.6607   -25.8075   -25.7301     6.1468   .000    3
   22.60   -19.6607   -25.8046   -25.7272     6.1438   .000    4
   22.70   -19.6607   -25.8075   -25.7302     6.1467   .000    4
   22.80   -19.6607   -25.8161   -25.7387     6.1553   .000    4
   22.90   -19.6607   -25.8302   -25.7529     6.1695   .000    5
   23.00   -19.6607   -25.8495   -25.7724     6.1888   .000    4
   23.10   -19.6608   -25.8737   -25.7965     6.2129   .000    4
   23.20   -19.6608   -25.9024   -25.8252     6.2416   .000    5
   23.30   -19.6608   -25.9351   -25.8579     6.2742   .000    4
   23.40   -19.6609   -25.9712   -25.8940     6.3104   .000    4
   23.50   -19.6609   -26.0104   -25.9332     6.3495   .000    5
   23.60   -19.6609   -26.0520   -25.9748     6.3910   .000    4
   23.70   -19.6610   -26.0954   -26.0182     6.4344   .000    4
   23.80   -19.6610   -26.1401   -26.0630     6.4791   .000    3
   23.90   -19.6610   -26.1854   -26.1081     6.5244   .000    5
   24.00   -19.6610   -26.2309   -26.1535     6.5698   .000    5
   24.10   -19.6611   -26.2759   -26.1984     6.6148   .000    3
   24.20   -19.6611   -26.3199   -26.2423     6.6588   .000    5
   24.30   -19.6611   -26.3623   -26.2846     6.7012   .000    4
   24.40   -19.6612   -26.4027   -26.3249     6.7415   .000    5
   24.50   -19.6612   -26.4405   -26.3626     6.7793   .000    4
   24.60   -19.6612   -26.4753   -26.3973     6.8141   .000    3
   24.70   -19.6612   -26.5067   -26.4287     6.8455   .000    4
   24.80   -19.6612   -26.5342   -26.4560     6.8730   .000    4
   24.90   -19.6612   -26.5572   -26.4790     6.8960   .000    5
   25.00   -19.6612   -26.5755   -26.4973     6.9143   .000    3
   25.10   -19.6613   -26.5884   -26.5100     6.9271   .000    4
   25.20   -19.6613   -26.5953   -26.5170     6.9340   .000    3
   25.30   -19.6613   -26.5955   -26.5171     6.9342   .000    4
   25.40   -19.6614   -26.5883   -26.5097     6.9269   .000    4
   25.50   -19.6614   -26.5726   -26.4941     6.9112   .000    4
   25.60   -19.6615   -26.5474   -26.4686     6.8859   .000    3
   25.70   -19.6616   -26.5114   -26.4327     6.8498   .000    4
   25.80   -19.6617   -26.4631   -26.3844     6.8014   .000    4
   25.90   -19.6618   -26.4009   -26.3221     6.7390   .000    4
   26.00   -19.6620   -26.3230   -26.2444     6.6610   .000    3
   26.10   -19.6621   -26.2275   -26.1487     6.5654   .000    5
   26.20   -19.6623   -26.1127   -26.0338     6.4505   .000    4
   26.30   -19.6624   -25.9768   -25.8981     6.3144   .000    4
   26.40   -19.6625   -25.8183   -25.7396     6.1558   .000    5
   26.50   -19.6626   -25.6364   -25.5577     5.9738   .000    4
   26.60   -19.6626   -25.4310   -25.3523     5.7684   .000    4
   26.70   -19.6625   -25.2029   -25.1241     5.5404   .000    5
   26.80   -19.6623   -24.9543   -24.8755     5.2920   .000    4
   26.90   -19.6620   -24.6892   -24.6105     5.0273   .000    4
   27.00   -19.6615   -24.4132   -24.3343     4.7517   .000    3
   27.10   -19.6609   -24.1337   -24.0548     4.4728   .000    4
   27.20   -19.6603   -23.8599   -23.7809     4.1996   .000    5
   27.30   -19.6596   -23.6023   -23.5232     3.9427   .000    5
   27.40   -19.6588   -23.3722   -23.2931     3.7134   .000    3
   27.50   -19.6582   -23.1808   -23.1013     3.5226   .000    3
   27.60   -19.6576   -23.0381   -22.9586     3.3805   .000    5
   27.70   -19.6573   -22.9524   -22.8726     3.2951   .000    5
   27.80   -19.6572   -22.9288   -22.8489     3.2717   .000    4
   27.90   -19.6573   -22.9692   -22.8891     3.3119   .000    4
   28.00   -19.6577   -23.0715   -22.9911     3.4138   .000    4
   28.10   -19.6582   -23.2304   -23.1498     3.5722   .000    4
   28.20   -19.6589   -23.4376   -23.3567     3.7787   .000    3
   28.30   -19.6597   -23.6827   -23.6015     4.0231   .000    5
   28.40   -19.6604   -23.9543   -23.8728     4.2939   .000    4
   28.50   -19.6611   -24.2409   -24.1591     4.5799   .000    3
   28.60   -19.6617   -24.5317   -24.4495     4.8700   .000    4
   28.70   -19.6622   -24.8171   -24.7346     5.1550   .000    5
   28.80   -19.6625   -25.0895   -25.0067     5.4270   .000    4
   28.90   -19.6627   -25.3431   -25.2599     5.6804   .000    4
   29.00   -19.6628   -25.5736   -25.4901     5.9108   .000    4
   29.10   -19.6628   -25.7788   -25.6951     6.1160   .000    4
   29.20   -19.6628   -25.9576   -25.8735     6.2949   .000    4
   29.30   -19.6627   -26.1101   -26.0258     6.4475   .000    3
   29.40   -19.6625   -26.2372   -26.1524     6.5746   .000    3
   29.50   -19.6623   -26.3402   -26.2553     6.6778   .000    3
   29.60   -19.6621   -26.4210   -26.3359     6.7589   .000    4
   29.70   -19.6620   -26.4817   -26.3962     6.8197   .000    4
   29.80   -19.6618   -26.5242   -26.4385     6.8624   .000    3
   29.90   -19.6617   -26.5507   -26.4648     6.8890   .000    3
   30.00   -19.6615   -26.5630   -26.4769     6.9015   .000    4
   30.10   -19.6614   -26.5630   -26.4768     6.9017   .000    4
   30.20   -19.6612   -26.5524   -26.4660     6.8912   .000    4
   30.30   -19.6610   -26.5328   -26.4462     6.8717   .000    3
   30.40   -19.6609   -26.5053   -26.4186     6.8445   .000    5
   30.50   -19.6608   -26.4714   -26.3845     6.8106   .000    5
   30.60   -19.6607   -26.4320   -26.3449     6.7713   .000    3
   30.70   -19.6606   -26.3881   -26.3010     6.7275   .000    3
   30.80   -19.6605   -26.3406   -26.2533     6.6801   .000    5
   30.90   -19.6604   -26.2902   -26.2026     6.6298   .000    4
   31.00   -19.6603   -26.2374   -26.1498     6.5771   .000    4
   31.10   -19.6603   -26.1830   -26.0951     6.5227   .000    4
   31.20   -19.6603   -26.1273   -26.0393     6.4670   .000    4
   31.30   -19.6602   -26.0707   -25.9825     6.4105   .000    4
   31.40   -19.6602   -26.0137   -25.9253     6.3535   .000    4
   31.50   -19.6601   -25.9564   -25.8678     6.2963   .000    4
   31.60   -19.6601   -25.8993   -25.8105     6.2392   .000    4
   31.70   -19.6601   -25.8424   -25.7534     6.1823   .000    4
   31.80   -19.6601   -25.7861   -25.6967     6.1260   .000    3
   31.90   -19.6601   -25.7303   -25.6407     6.0702   .000    4
   32.00   -19.6601   -25.6753   -25.5855     6.0153   .000   19
   32.10   -19.6601   -25.6212   -25.5311     5.9612   .001   20
   32.20   -19.6601   -25.5681   -25.4776     5.9080   .001   20
   32.30   -19.6600   -25.5160   -25.4252     5.8559   .000   21
   32.40   -19.6600   -25.4649   -25.3738     5.8049   .000   22
   32.50   -19.6600   -25.4150   -25.3235     5.7549   .000   22
   32.60   -19.6600   -25.3661   -25.2743     5.7061   .000   23
   32.70   -19.6601   -25.3185   -25.2263     5.6584   .000   27
   32.80   -19.6596   -25.2720   -25.1796     5.6124   .130   24
   32.90   -19.6596   -25.2292   -25.1382     5.5695   .321   22
   33.00   -19.6596   -25.1905   -25.1014     5.5308   .417   20
   33.10   -19.6596   -25.1553   -25.0679     5.4957   .481   20
   33.20   -19.6596   -25.1232   -25.0373     5.4636   .533   19
   33.30   -19.6595   -25.0940   -25.0094     5.4344   .574   19
   33.40   -19.6595   -25.0673   -24.9838     5.4078   .609   18
   33.50   -19.6594   -25.0430   -24.9604     5.3836   .639   18
   33.60   -19.6594   -25.0209   -24.9389     5.3615   .665   18
   33.70   -19.6595   -25.0007   -24.9191     5.3412   .680    5
   33.80   -19.6598   -24.9824   -24.9015     5.3227   .708    7
   33.90   -19.6598   -24.9658   -24.8853     5.3060   .729    7
   34.00   -19.6598   -24.9508   -24.8705     5.2909   .745    4
   34.10   -19.6599   -24.9371   -24.8570     5.2772   .760    4
   34.20   -19.6600   -24.9247   -24.8448     5.2647   .775    4
   34.30   -19.6602   -24.9137   -24.8339     5.2535   .791    4
   34.40   -19.6602   -24.9036   -24.8240     5.2434   .808    4
   34.50   -19.6601   -24.8945   -24.8150     5.2345   .821    5
   34.60   -19.6600   -24.8864   -24.8069     5.2264   .830    5
   34.70   -19.6601   -24.8791   -24.7996     5.2190   .840    6
   34.80   -19.6601   -24.8725   -24.7931     5.2124   .852    4
   34.90   -19.6600   -24.8665   -24.7871     5.2066   .864    3
   35.00   -19.6600   -24.8613   -24.7819     5.2013   .871    6
   35.10   -19.6600   -24.8566   -24.7771     5.1965   .878    7
   35.20   -19.6601   -24.8523   -24.7728     5.1922   .885    7
   35.30   -19.6600   -24.8484   -24.7690     5.1884   .894    4
   35.40   -19.6600   -24.8450   -24.7655     5.1850   .900    6
   35.50   -19.6599   -24.8419   -24.7624     5.1819   .905    5
   35.60   -19.6599   -24.8390   -24.7595     5.1791   .910    3
   35.70   -19.6600   -24.8366   -24.7571     5.1766   .916    6
   35.80   -19.6600   -24.8343   -24.7548     5.1743   .922    7
   35.90   -19.6600   -24.8323   -24.7528     5.1723   .927    6
   36.00   -19.6599   -24.8304   -24.7508     5.1704   .930    3
   36.10   -19.6599   -24.8287   -24.7492     5.1688   .935    6
   36.20   -19.6599   -24.8272   -24.7477     5.1673   .939    3
   36.30   -19.6598   -24.8257   -24.7462     5.1659   .944    3
   36.40   -19.6599   -24.8246   -24.7450     5.1647   .946    8
   36.50   -19.6599   -24.8234   -24.7439     5.1635   .948    6
   36.60   -19.6598   -24.8222   -24.7427     5.1625   .952    3
   36.70   -19.6599   -24.8214   -24.7419     5.1615   .955    8
   36.80   -19.6596   -24.8202   -24.7407     5.1607   .957    4
   36.90   -19.6598   -24.8197   -24.7402     5.1599   .959    7
   37.00   -19.6597   -24.8189   -24.7393     5.1591   .962    3
   37.10   -19.6599   -24.8183   -24.7388     5.1584   .964    8
   37.20   -19.6596   -24.8174   -24.7379     5.1578   .966    3
   37.30   -19.6598   -24.8171   -24.7375     5.1573   .968    8
   37.40   -19.6598   -24.8165   -24.7370     5.1568   .970    9
   37.50   -19.6598   -24.8160   -24.7365     5.1563   .971    7
   37.60   -19.6596   -24.8154   -24.7358     5.1558   .973    3
   37.70   -19.6597   -24.8150   -24.7355     5.1554   .975    9
   37.80   -19.6597   -24.8146   -24.7351     5.1549   .976    7
   37.90   -19.6597   -24.8142   -24.7347     5.1545   .977    7
   38.00   -19.6597   -24.8138   -24.7343     5.1541   .979    8
   38.10   -19.6597   -24.8134   -24.7339     5.1537   .980    8
   38.20   -19.6596   -24.8130   -24.7335     5.1534   .981    7
   38.30   -19.6596   -24.8126   -24.7331     5.1530   .983    7
   38.40   -19.6594   -24.8121   -24.7326     5.1527   .985    8
   38.50   -19.6596   -24.8120   -24.7325     5.1524   .984   12
   38.60   -19.6596   -24.8117   -24.7322     5.1521   .985    7
   38.70   -19.6595   -24.8113   -24.7317     5.1518   .986    8
   38.80   -19.6588   -24.8102   -24.7307     5.1515   .988   34
   38.90   -19.6594   -24.8105   -24.7310     5.1512   .988   32
   39.00   -19.6595   -24.8104   -24.7309     5.1509   .988    7
   39.10   -19.6596   -24.8101   -24.7306     5.1506   .989    8
   39.20   -19.6595   -24.8098   -24.7302     5.1503   .990    8
   39.30   -19.6594   -24.8094   -24.7299     5.1500   .991    7
   39.40   -19.6594   -24.8091   -24.7296     5.1497   .991   10
   39.50   -19.6595   -24.8090   -24.7294     5.1494   .991    9
   39.60   -19.6595   -24.8087   -24.7291     5.1492   .992    7
   39.70   -19.6595   -24.8083   -24.7288     5.1489   .993    7
   39.80   -19.6594   -24.8080   -24.7285     5.1486   .994    7
   39.90   -19.6595   -24.8078   -24.7283     5.1483   .993    9
   40.00   -19.6595   -24.8075   -24.7280     5.1480   .994    8
   40.10   -19.6595   -24.8072   -24.7277     5.1477   .994    7
   40.20   -19.6595   -24.8069   -24.7274     5.1474   .995    7
   40.30   -19.6595   -24.8067   -24.7271     5.1471   .995    8
   40.40   -19.6595   -24.8064   -24.7268     5.1468   .995    7
   40.50   -19.6595   -24.8061   -24.7265     5.1465   .996    8
   40.60   -19.6595   -24.8058   -24.7262     5.1462   .996    7
   40.70   -19.6595   -24.8055   -24.7260     5.1459   .996    7
   40.80   -19.6595   -24.8052   -24.7256     5.1456   .996    7
   40.90   -19.6595   -24.8049   -24.7253     5.1453   .997    7
   41.00   -19.6595   -24.8046   -24.7250     5.1450   .997    7
   41.10   -19.6595   -24.8043   -24.7247     5.1447   .997    7
   41.20   -19.6595   -24.8040   -24.7244     5.1444   .997    7
   41.30   -19.6595   -24.8036   -24.7241     5.1441   .998    6
   41.40   -19.6595   -24.8033   -24.7238     5.1438   .998    7
   41.50   -19.6595   -24.8030   -24.7235     5.1435   .998    6
   41.60   -19.6595   -24.8027   -24.7232     5.1432   .998    6
   41.70   -19.6595   -24.8024   -24.7229     5.1429   .998    6
   41.80   -19.6595   -24.8021   -24.7226     5.1426   .998    7
   41.90   -19.6595   -24.8018   -24.7223     5.1422   .999    7
   42.00   -19.6595   -24.8015   -24.7219     5.1419   .999    7
