 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
    3.20   -19.7923   -24.9013   -24.8209     5.1090   .999    7
    3.30   -19.7923   -24.9012   -24.8208     5.1089   .999    7
    3.40   -19.7923   -24.9011   -24.8207     5.1088   .999    8
    3.50   -19.7923   -24.9010   -24.8206     5.1087   .999    7
    3.60   -19.7923   -24.9009   -24.8205     5.1086   .999    6
    3.70   -19.7923   -24.9008   -24.8204     5.1085   .999    6
    3.80   -19.7923   -24.9007   -24.8203     5.1084   .999    5
    3.90   -19.7923   -24.9006   -24.8202     5.1083   .998    6
    4.00   -19.7923   -24.9005   -24.8201     5.1082   .998    6
    4.10   -19.7923   -24.9004   -24.8200     5.1081   .998    7
    4.20   -19.7922   -24.9003   -24.8199     5.1081   .998    5
    4.30   -19.7923   -24.9002   -24.8198     5.1080   .998    6
    4.40   -19.7923   -24.9001   -24.8197     5.1079   .998    6
    4.50   -19.7923   -24.9000   -24.8196     5.1078   .997    6
    4.60   -19.7923   -24.8999   -24.8195     5.1077   .997    7
    4.70   -19.7922   -24.8998   -24.8194     5.1076   .997    6
    4.80   -19.7922   -24.8997   -24.8193     5.1075   .997    5
    4.90   -19.7923   -24.8996   -24.8193     5.1074   .996    5
    5.00   -19.7921   -24.8994   -24.8191     5.1073   .996    4
    5.10   -19.7922   -24.8994   -24.8190     5.1072   .996    5
    5.20   -19.7922   -24.8993   -24.8189     5.1071   .995    5
    5.30   -19.7922   -24.8992   -24.8188     5.1070   .995    5
    5.40   -19.7922   -24.8991   -24.8187     5.1069   .995    5
    5.50   -19.7922   -24.8990   -24.8186     5.1068   .994    5
    5.60   -19.7922   -24.8989   -24.8185     5.1067   .994    4
    5.70   -19.7922   -24.8988   -24.8185     5.1066   .993    4
    5.80   -19.7922   -24.8987   -24.8183     5.1065   .993    4
    5.90   -19.7922   -24.8987   -24.8183     5.1064   .992    6
    6.00   -19.7922   -24.8986   -24.8182     5.1064   .992    4
    6.10   -19.7922   -24.8985   -24.8181     5.1063   .991    4
    6.20   -19.7922   -24.8984   -24.8180     5.1062   .991    4
    6.30   -19.7922   -24.8983   -24.8179     5.1061   .990    4
    6.40   -19.7922   -24.8982   -24.8178     5.1060   .989    4
    6.50   -19.7922   -24.8981   -24.8178     5.1060   .989    4
    6.60   -19.7922   -24.8981   -24.8177     5.1059   .988    4
    6.70   -19.7922   -24.8980   -24.8177     5.1059   .987    4
    6.80   -19.7922   -24.8980   -24.8176     5.1058   .986    5
    6.90   -19.7922   -24.8980   -24.8176     5.1058   .985    4
    7.00   -19.7922   -24.8979   -24.8175     5.1058   .985    4
    7.10   -19.7922   -24.8979   -24.8175     5.1058   .983    4
    7.20   -19.7922   -24.8979   -24.8175     5.1058   .982    4
    7.30   -19.7921   -24.8979   -24.8175     5.1058   .981    4
    7.40   -19.7921   -24.8980   -24.8176     5.1058   .980    4
    7.50   -19.7921   -24.8980   -24.8176     5.1059   .979    4
    7.60   -19.7921   -24.8981   -24.8177     5.1060   .977    4
    7.70   -19.7921   -24.8982   -24.8178     5.1061   .976    3
    7.80   -19.7921   -24.8984   -24.8180     5.1062   .974    4
    7.90   -19.7921   -24.8985   -24.8181     5.1064   .973    6
    8.00   -19.7921   -24.8987   -24.8183     5.1066   .971    3
    8.10   -19.7921   -24.8990   -24.8186     5.1069   .969    4
    8.20   -19.7921   -24.8993   -24.8189     5.1072   .967    3
    8.30   -19.7921   -24.8997   -24.8193     5.1076   .965    4
    8.40   -19.7921   -24.9001   -24.8197     5.1080   .963    4
    8.50   -19.7921   -24.9006   -24.8202     5.1085   .960    3
    8.60   -19.7921   -24.9012   -24.8207     5.1091   .958    3
    8.70   -19.7921   -24.9018   -24.8214     5.1097   .955    3
    8.80   -19.7921   -24.9026   -24.8222     5.1105   .952    4
    8.90   -19.7921   -24.9035   -24.8230     5.1114   .948    4
    9.00   -19.7920   -24.9045   -24.8240     5.1124   .945    3
    9.10   -19.7920   -24.9056   -24.8252     5.1136   .941    4
    9.20   -19.7920   -24.9069   -24.8265     5.1149   .937    3
    9.30   -19.7920   -24.9084   -24.8279     5.1163   .933    4
    9.40   -19.7920   -24.9100   -24.8296     5.1180   .928    3
    9.50   -19.7920   -24.9120   -24.8315     5.1199   .923    3
    9.60   -19.7920   -24.9141   -24.8337     5.1221   .918    4
    9.70   -19.7920   -24.9166   -24.8361     5.1246   .912    4
    9.80   -19.7920   -24.9193   -24.8389     5.1274   .906    3
    9.90   -19.7920   -24.9224   -24.8420     5.1305   .899    4
   10.00   -19.7920   -24.9260   -24.8455     5.1340   .892    3
   10.10   -19.7919   -24.9300   -24.8495     5.1380   .884    3
   10.20   -19.7919   -24.9345   -24.8540     5.1426   .875    4
   10.30   -19.7919   -24.9396   -24.8591     5.1477   .866    3
   10.40   -19.7919   -24.9453   -24.8648     5.1534   .856    3
   10.50   -19.7919   -24.9517   -24.8712     5.1599   .845    3
   10.60   -19.7919   -24.9590   -24.8784     5.1671   .834    3
   10.70   -19.7918   -24.9671   -24.8865     5.1753   .821    4
   10.80   -19.7918   -24.9763   -24.8956     5.1844   .807    3
   10.90   -19.7918   -24.9865   -24.9057     5.1947   .792    3
   11.00   -19.7918   -24.9979   -24.9170     5.2062   .776    4
   11.10   -19.7918   -25.0107   -24.9296     5.2189   .759    3
   11.20   -19.7918   -25.0250   -24.9437     5.2332   .740    3
   11.30   -19.7917   -25.0408   -24.9593     5.2491   .720    4
   11.40   -19.7917   -25.0584   -24.9765     5.2667   .697    3
   11.50   -19.7917   -25.0780   -24.9956     5.2862   .673    3
   11.60   -19.7917   -25.0996   -25.0167     5.3079   .645    4
   11.70   -19.7917   -25.1235   -25.0400     5.3319   .615    4
   11.80   -19.7917   -25.1500   -25.0656     5.3583   .580    4
   11.90   -19.7917   -25.1791   -25.0938     5.3875   .541    3
   12.00   -19.7917   -25.2113   -25.1248     5.4196   .494    3
   12.10   -19.7918   -25.2468   -25.1589     5.4550   .435    4
   12.20   -19.7920   -25.2859   -25.1964     5.4940   .356    3
   12.30   -19.7923   -25.3292   -25.2382     5.5369   .242    3
   12.40   -19.7931   -25.3770   -25.2853     5.5839   .045    4
   12.50   -19.7932   -25.4266   -25.3353     5.6334   .001   15
   12.60   -19.7932   -25.4773   -25.3865     5.6841   .002    5
   12.70   -19.7932   -25.5293   -25.4388     5.7361   .000    4
   12.80   -19.7932   -25.5824   -25.4923     5.7892  -.002    3
   12.90   -19.7932   -25.6365   -25.5468     5.8433  -.002    4
   13.00   -19.7932   -25.6917   -25.6024     5.8985   .001    4
   13.10   -19.7932   -25.7479   -25.6589     5.9547   .000    5
   13.20   -19.7932   -25.8049   -25.7162     6.0117   .000    3
   13.30   -19.7932   -25.8626   -25.7743     6.0695   .000    3
   13.40   -19.7932   -25.9210   -25.8330     6.1278   .000    4
   13.50   -19.7932   -25.9797   -25.8920     6.1866   .000    3
   13.60   -19.7932   -26.0387   -25.9512     6.2455   .000    3
   13.70   -19.7932   -26.0976   -26.0104     6.3044   .000    3
   13.80   -19.7932   -26.1561   -26.0693     6.3630   .000    3
   13.90   -19.7932   -26.2140   -26.1274     6.4208   .000    3
   14.00   -19.7932   -26.2708   -26.1844     6.4776   .000    4
   14.10   -19.7932   -26.3261   -26.2399     6.5329   .000   15
   14.20   -19.7933   -26.3793   -26.2933     6.5860   .000    6
   14.30   -19.7934   -26.4298   -26.3441     6.6364   .000    4
   14.40   -19.7934   -26.4769   -26.3914     6.6835   .000    4
   14.50   -19.7935   -26.5199   -26.4345     6.7264   .000    4
   14.60   -19.7935   -26.5577   -26.4725     6.7642   .000    4
   14.70   -19.7936   -26.5893   -26.5044     6.7958   .000    3
   14.80   -19.7936   -26.6136   -26.5289     6.8200   .000    4
   14.90   -19.7938   -26.6293   -26.5446     6.8355   .000    4
   15.00   -19.7939   -26.6347   -26.5503     6.8408   .000    3
   15.10   -19.7940   -26.6283   -26.5442     6.8343   .000    4
   15.20   -19.7942   -26.6084   -26.5244     6.8142   .000    3
   15.30   -19.7943   -26.5728   -26.4890     6.7785   .000    4
   15.40   -19.7944   -26.5197   -26.4361     6.7253   .000    4
   15.50   -19.7945   -26.4468   -26.3635     6.6522   .000    4
   15.60   -19.7947   -26.3522   -26.2691     6.5574   .000    3
   15.70   -19.7949   -26.2338   -26.1510     6.4389   .000    5
   15.80   -19.7950   -26.0901   -26.0076     6.2951   .000    5
   15.90   -19.7951   -25.9200   -25.8377     6.1248   .000    4
   16.00   -19.7951   -25.7229   -25.6410     5.9278   .000    4
   16.10   -19.7950   -25.4996   -25.4178     5.7046   .000    4
   16.20   -19.7948   -25.2519   -25.1705     5.4571   .000    4
   16.30   -19.7945   -24.9834   -24.9024     5.1890   .000    5
   16.40   -19.7941   -24.6996   -24.6187     4.9055   .000    3
   16.50   -19.7935   -24.4073   -24.3269     4.6138   .000    3
   16.60   -19.7929   -24.1159   -24.0357     4.3231   .000    4
   16.70   -19.7921   -23.8359   -23.7560     4.0438   .000    4
   16.80   -19.7913   -23.5788   -23.4991     3.7875   .000    5
   16.90   -19.7905   -23.3563   -23.2769     3.5658   .000    4
   17.00   -19.7900   -23.1794   -23.1003     3.3895   .000    3
   17.10   -19.7896   -23.0574   -22.9783     3.2678   .000    4
   17.20   -19.7894   -22.9966   -22.9176     3.2071   .000    5
   17.30   -19.7895   -23.0000   -22.9211     3.2105   .000    4
   17.40   -19.7898   -23.0669   -22.9882     3.2771   .000    5
   17.50   -19.7903   -23.1930   -23.1144     3.4027   .000    4
   17.60   -19.7909   -23.3707   -23.2922     3.5798   .000    4
   17.70   -19.7917   -23.5902   -23.5117     3.7985   .000    4
   17.80   -19.7925   -23.8402   -23.7619     4.0478   .000    4
   17.90   -19.7932   -24.1092   -24.0307     4.3160   .000    4
   18.00   -19.7938   -24.3860   -24.3077     4.5922   .000    4
   18.10   -19.7943   -24.6607   -24.5823     4.8664   .000    5
   18.20   -19.7947   -24.9252   -24.8468     5.1305   .000    4
   18.30   -19.7949   -25.1730   -25.0946     5.3780   .000    3
   18.40   -19.7951   -25.3993   -25.3207     5.6042   .000    4
   18.50   -19.7952   -25.6012   -25.5227     5.8061   .000    4
   18.60   -19.7951   -25.7769   -25.6983     5.9817   .000    4
   18.70   -19.7951   -25.9256   -25.8469     6.1305   .000    4
   18.80   -19.7950   -26.0472   -25.9684     6.2522   .000    5
   18.90   -19.7949   -26.1420   -26.0631     6.3470   .000    4
   19.00   -19.7949   -26.2102   -26.1313     6.4153   .000    4
   19.10   -19.7949   -26.2520   -26.1731     6.4571   .000    4
   19.20   -19.7949   -26.2672   -26.1883     6.4723   .000    5
   19.30   -19.7950   -26.2552   -26.1761     6.4601   .000    4
   19.40   -19.7952   -26.2145   -26.1357     6.4193   .000    3
   19.50   -19.7953   -26.1432   -26.0642     6.3479   .000    5
   19.60   -19.7956   -26.0390   -25.9600     6.2434   .000    5
   19.70   -19.7959   -25.8986   -25.8197     6.1027   .000    3
   19.80   -19.7963   -25.7187   -25.6398     5.9224   .000    5
   19.90   -19.7966   -25.4958   -25.4169     5.6992   .000    5
   20.00   -19.7969   -25.2267   -25.1477     5.4298   .000    3
   20.10   -19.7971   -24.9091   -24.8301     5.1119   .000    5
   20.20   -19.7972   -24.5423   -24.4637     4.7451   .000    5
   20.30   -19.7971   -24.1282   -24.0495     4.3311   .000    4
   20.40   -19.7967   -23.6716   -23.5930     3.8749   .000    5
   20.50   -19.7960   -23.1818   -23.1033     3.3858   .000    5
   20.60   -19.7949   -22.6725   -22.5940     2.8775   .000    4
   20.70   -19.7937   -22.1622   -22.0839     2.3685   .000    4
   20.80   -19.7921   -21.6735   -21.5951     1.8814   .000    5
   20.90   -19.7905   -21.2321   -21.1537     1.4416   .000    5
   21.00   -19.7890   -20.8641   -20.7857     1.0751   .000    3
   21.10   -19.7878   -20.5936   -20.5152      .8058   .000    5
   21.20   -19.7871   -20.4396   -20.3612      .6525   .000    4
   21.30   -19.7869   -20.4136   -20.3353      .6267   .000    4
   21.40   -19.7874   -20.5178   -20.4393      .7304   .000    3
   21.50   -19.7884   -20.7448   -20.6663      .9564   .000    4
   21.60   -19.7898   -21.0789   -21.0004     1.2890   .000    4
   21.70   -19.7914   -21.4979   -21.4194     1.7065   .000    4
   21.80   -19.7930   -21.9764   -21.8976     2.1834   .000    4
   21.90   -19.7945   -22.4882   -22.4095     2.6938   .000    4
   22.00   -19.7956   -23.0095   -22.9306     3.2138   .000    4
   22.10   -19.7965   -23.5196   -23.4406     3.7231   .000    4
   22.20   -19.7970   -24.0028   -23.9237     4.2058   .000    4
   22.30   -19.7973   -24.4483   -24.3690     4.6510   .000    4
   22.40   -19.7973   -24.8493   -24.7699     5.0520   .000    5
   22.50   -19.7971   -25.2031   -25.1235     5.4060   .000    4
   22.60   -19.7968   -25.5097   -25.4300     5.7129   .000    4
   22.70   -19.7964   -25.7713   -25.6915     5.9749   .000    4
   22.80   -19.7960   -25.9914   -25.9114     6.1954   .000    5
   22.90   -19.7956   -26.1742   -26.0941     6.3786   .000    5
   23.00   -19.7952   -26.3241   -26.2439     6.5290   .000    3
   23.10   -19.7948   -26.4457   -26.3654     6.6509   .000    3
   23.20   -19.7945   -26.5429   -26.4624     6.7485   .000    4
   23.30   -19.7942   -26.6199   -26.5391     6.8256   .000    5
   23.40   -19.7940   -26.6798   -26.5990     6.8859   .000    3
   23.50   -19.7937   -26.7258   -26.6448     6.9321   .000    4
   23.60   -19.7935   -26.7604   -26.6793     6.9669   .000    5
   23.70   -19.7934   -26.7858   -26.7046     6.9924   .000    5
   23.80   -19.7932   -26.8038   -26.7225     7.0106   .000    4
   23.90   -19.7931   -26.8159   -26.7345     7.0229   .000    5
   24.00   -19.7930   -26.8236   -26.7420     7.0306   .000    5
   24.10   -19.7929   -26.8277   -26.7461     7.0348   .000    3
   24.20   -19.7928   -26.8291   -26.7474     7.0363   .000    5
   24.30   -19.7927   -26.8286   -26.7468     7.0358   .000    5
   24.40   -19.7927   -26.8267   -26.7447     7.0340   .000    3
   24.50   -19.7927   -26.8239   -26.7418     7.0312   .000    3
   24.60   -19.7926   -26.8205   -26.7383     7.0279   .000    5
   24.70   -19.7925   -26.8168   -26.7346     7.0243   .000    5
   24.80   -19.7925   -26.8131   -26.7307     7.0206   .000    3
   24.90   -19.7925   -26.8094   -26.7270     7.0169   .000    4
   25.00   -19.7925   -26.8060   -26.7234     7.0135   .000    3
   25.10   -19.7924   -26.8027   -26.7201     7.0103   .000    4
   25.20   -19.7924   -26.7998   -26.7171     7.0074   .000    5
   25.30   -19.7924   -26.7971   -26.7143     7.0047   .000    5
   25.40   -19.7924   -26.7947   -26.7117     7.0023   .000    3
   25.50   -19.7923   -26.7923   -26.7094     7.0000   .000    5
   25.60   -19.7923   -26.7901   -26.7071     6.9978   .000    4
   25.70   -19.7923   -26.7878   -26.7047     6.9955   .000    4
   25.80   -19.7923   -26.7854   -26.7021     6.9931   .000    3
   25.90   -19.7923   -26.7827   -26.6994     6.9904   .000    4
   26.00   -19.7923   -26.7796   -26.6962     6.9873   .000    4
   26.10   -19.7923   -26.7760   -26.6924     6.9837   .000    3
   26.20   -19.7922   -26.7716   -26.6880     6.9794   .000    4
   26.30   -19.7922   -26.7665   -26.6828     6.9743   .000    4
   26.40   -19.7922   -26.7604   -26.6766     6.9682   .000    4
   26.50   -19.7922   -26.7533   -26.6694     6.9611   .000    4
   26.60   -19.7922   -26.7451   -26.6611     6.9529   .000    3
   26.70   -19.7922   -26.7356   -26.6515     6.9434   .000    5
   26.80   -19.7922   -26.7248   -26.6406     6.9326   .000    3
   26.90   -19.7921   -26.7126   -26.6283     6.9205   .000    5
   27.00   -19.7921   -26.6990   -26.6145     6.9069   .000    5
   27.10   -19.7921   -26.6839   -26.5994     6.8918   .000    4
   27.20   -19.7921   -26.6673   -26.5827     6.8753   .000    3
   27.30   -19.7920   -26.6493   -26.5646     6.8573   .000    5
   27.40   -19.7920   -26.6299   -26.5450     6.8379   .000    3
   27.50   -19.7919   -26.6090   -26.5240     6.8170   .000    4
   27.60   -19.7919   -26.5867   -26.5017     6.7948   .000    5
   27.70   -19.7919   -26.5632   -26.4780     6.7713   .000    4
   27.80   -19.7919   -26.5384   -26.4531     6.7465   .000    3
   27.90   -19.7919   -26.5125   -26.4271     6.7206   .000    5
   28.00   -19.7918   -26.4855   -26.4000     6.6937   .000    5
   28.10   -19.7918   -26.4577   -26.3720     6.6658   .000    4
   28.20   -19.7918   -26.4289   -26.3432     6.6372   .000    3
   28.30   -19.7918   -26.3995   -26.3137     6.6078   .000    5
   28.40   -19.7918   -26.3696   -26.2836     6.5778   .000    3
   28.50   -19.7918   -26.3391   -26.2531     6.5474   .000    4
   28.60   -19.7917   -26.3084   -26.2224     6.5167   .000    3
   28.70   -19.7917   -26.2775   -26.1913     6.4858   .000    5
   28.80   -19.7916   -26.2465   -26.1602     6.4548   .000    5
   28.90   -19.7916   -26.2156   -26.1292     6.4239   .000    4
   29.00   -19.7916   -26.1848   -26.0983     6.3932   .000    3
   29.10   -19.7916   -26.1544   -26.0678     6.3628   .000    4
   29.20   -19.7915   -26.1244   -26.0377     6.3328   .000    5
   29.30   -19.7915   -26.0949   -26.0081     6.3034   .000    3
   29.40   -19.7915   -26.0660   -25.9792     6.2745   .000    4
   29.50   -19.7915   -26.0379   -25.9509     6.2464   .000    4
   29.60   -19.7915   -26.0106   -25.9235     6.2191   .000    3
   29.70   -19.7914   -25.9841   -25.8969     6.1926   .000    3
   29.80   -19.7915   -25.9586   -25.8714     6.1671   .000    3
   29.90   -19.7914   -25.9340   -25.8466     6.1426   .000    5
   30.00   -19.7914   -25.9105   -25.8231     6.1192   .000    5
   30.10   -19.7914   -25.8881   -25.8005     6.0968   .001   19
   30.20   -19.7914   -25.8668   -25.7791     6.0755   .001   19
   30.30   -19.7914   -25.8467   -25.7589     6.0553   .002   19
   30.40   -19.7914   -25.8277   -25.7398     6.0363   .002   19
   30.50   -19.7914   -25.8099   -25.7219     6.0185   .002   19
   30.60   -19.7914   -25.7932   -25.7051     6.0018   .002   19
   30.70   -19.7914   -25.7777   -25.6894     5.9863   .002   19
   30.80   -19.7914   -25.7633   -25.6750     5.9719   .002   19
   30.90   -19.7915   -25.7501   -25.6616     5.9586   .002   19
   31.00   -19.7915   -25.7379   -25.6493     5.9464   .002   19
   31.10   -19.7915   -25.7268   -25.6381     5.9353   .002   19
   31.20   -19.7915   -25.7168   -25.6279     5.9252   .000   20
   31.30   -19.7915   -25.7077   -25.6187     5.9162   .000   20
   31.40   -19.7915   -25.6995   -25.6104     5.9080   .000   20
   31.50   -19.7915   -25.6922   -25.6030     5.9007   .001   20
   31.60   -19.7915   -25.6858   -25.5965     5.8943   .001   20
   31.70   -19.7915   -25.6802   -25.5907     5.8887   .001   20
   31.80   -19.7915   -25.6753   -25.5857     5.8838   .001   20
   31.90   -19.7915   -25.6711   -25.5813     5.8796   .001   20
   32.00   -19.7915   -25.6675   -25.5776     5.8759   .001   20
   32.10   -19.7915   -25.6644   -25.5745     5.8729   .001   20
   32.20   -19.7915   -25.6619   -25.5718     5.8704   .001   20
   32.30   -19.7915   -25.6598   -25.5696     5.8683   .001   20
   32.40   -19.7915   -25.6582   -25.5678     5.8666   .001   20
   32.50   -19.7915   -25.6568   -25.5664     5.8653   .001   20
   32.60   -19.7915   -25.6558   -25.5652     5.8642   .001   20
   32.70   -19.7915   -25.6550   -25.5643     5.8634   .001   20
   32.80   -19.7916   -25.6543   -25.5635     5.8628   .001   20
   32.90   -19.7916   -25.6539   -25.5629     5.8623   .001   20
   33.00   -19.7916   -25.6534   -25.5624     5.8619   .002   20
   33.10   -19.7916   -25.6531   -25.5619     5.8615   .000   21
   33.20   -19.7916   -25.6527   -25.5614     5.8611   .000   21
   33.30   -19.7916   -25.6523   -25.5608     5.8607   .000   21
   33.40   -19.7916   -25.6517   -25.5602     5.8602   .000   21
   33.50   -19.7916   -25.6511   -25.5594     5.8595   .000   21
   33.60   -19.7916   -25.6503   -25.5585     5.8587   .000   21
   33.70   -19.7916   -25.6493   -25.5574     5.8577   .000   21
   33.80   -19.7916   -25.6481   -25.5561     5.8565   .000   21
   33.90   -19.7916   -25.6466   -25.5545     5.8551   .000   21
   34.00   -19.7916   -25.6449   -25.5527     5.8533   .001   21
   34.10   -19.7916   -25.6429   -25.5506     5.8513   .001   21
   34.20   -19.7916   -25.6406   -25.5481     5.8490   .001   21
   34.30   -19.7916   -25.6379   -25.5454     5.8463   .001   21
   34.40   -19.7916   -25.6349   -25.5423     5.8433   .001   21
   34.50   -19.7916   -25.6315   -25.5388     5.8399   .001   21
   34.60   -19.7916   -25.6278   -25.5350     5.8362   .001   21
   34.70   -19.7916   -25.6237   -25.5308     5.8321   .001   21
   34.80   -19.7916   -25.6192   -25.5262     5.8276   .001   22
   34.90   -19.7916   -25.6143   -25.5212     5.8227   .001   22
   35.00   -19.7916   -25.6091   -25.5159     5.8175   .001   22
   35.10   -19.7916   -25.6035   -25.5102     5.8118   .001   22
   35.20   -19.7916   -25.5975   -25.5041     5.8058   .002   22
   35.30   -19.7916   -25.5911   -25.4977     5.7994   .002   22
   35.40   -19.7916   -25.5843   -25.4909     5.7927   .002   22
   35.50   -19.7916   -25.5772   -25.4837     5.7856   .002   22
   35.60   -19.7916   -25.5698   -25.4762     5.7782   .002   22
   35.70   -19.7916   -25.5620   -25.4684     5.7704   .003   22
   35.80   -19.7916   -25.5540   -25.4602     5.7623   .003   22
   35.90   -19.7916   -25.5456   -25.4518     5.7539   .003   22
   36.00   -19.7916   -25.5369   -25.4431     5.7453   .003   22
   36.10   -19.7916   -25.5280   -25.4342     5.7364   .003   22
   36.20   -19.7917   -25.5189   -25.4250     5.7272   .000   23
   36.30   -19.7917   -25.5095   -25.4156     5.7179   .000   23
   36.40   -19.7917   -25.5000   -25.4060     5.7084   .000   23
   36.50   -19.7917   -25.4903   -25.3963     5.6987   .000   24
   36.60   -19.7916   -25.4805   -25.3865     5.6888   .000   24
   36.70   -19.7916   -25.4706   -25.3765     5.6789   .000   24
   36.80   -19.7916   -25.4606   -25.3665     5.6689  -.001   24
   36.90   -19.7916   -25.4505   -25.3564     5.6589  -.001   24
   37.00   -19.7916   -25.4404   -25.3463     5.6488   .000   24
   37.10   -19.7916   -25.4304   -25.3363     5.6388   .001   24
   37.20   -19.7916   -25.4204   -25.3263     5.6288   .002   24
   37.30   -19.7916   -25.4105   -25.3164     5.6189   .000   26
   37.40   -19.7916   -25.4007   -25.3066     5.6091   .005   26
   37.50   -19.7916   -25.3911   -25.2970     5.5995   .014   26
   37.60   -19.7916   -25.3816   -25.2876     5.5900   .011   27
   37.70   -19.7916   -25.3724   -25.2783     5.5808   .028   27
   37.80   -19.7916   -25.3634   -25.2694     5.5719   .059   27
   37.90   -19.7916   -25.3548   -25.2608     5.5632   .060    5
   38.00   -19.7916   -25.3464   -25.2524     5.5548   .060    4
   38.10   -19.7916   -25.3384   -25.2444     5.5468   .061    4
   38.20   -19.7916   -25.3308   -25.2369     5.5392   .064    4
   38.30   -19.7916   -25.3236   -25.2297     5.5320   .068    3
   38.40   -19.7916   -25.3169   -25.2230     5.5253   .076    4
   38.50   -19.7916   -25.3107   -25.2169     5.5191   .088    4
   38.60   -19.7917   -25.3050   -25.2113     5.5133   .107    4
   38.70   -19.7919   -25.2999   -25.2064     5.5080   .134    4
   38.80   -19.7921   -25.2955   -25.2022     5.5034   .172    4
   38.90   -19.7925   -25.2918   -25.1989     5.4993   .224    4
   39.00   -19.7927   -25.2885   -25.1963     5.4958   .289    3
   39.10   -19.7927   -25.2856   -25.1934     5.4929   .283   12
   39.20   -19.7924   -25.2830   -25.1901     5.4906   .213    5
   39.30   -19.7913   -25.2803   -25.1868     5.4890   .085    5
   39.40   -19.7914   -25.2794   -25.1860     5.4880  -.104    5
   39.50   -19.7925   -25.2801   -25.1880     5.4876  -.274   13
   39.60   -19.7925   -25.2803   -25.1881     5.4878  -.266   13
   39.70   -19.7916   -25.2803   -25.1871     5.4887  -.086    6
   39.80   -19.7924   -25.2827   -25.1905     5.4903   .259    8
   39.90   -19.7921   -25.2845   -25.1928     5.4924   .275   11
   40.00   -19.7920   -25.2874   -25.1943     5.4954  -.045    7
   40.10   -19.7923   -25.2914   -25.1989     5.4991  -.191   16
   40.20   -19.7923   -25.2957   -25.2031     5.5034  -.168    8
   40.30   -19.7923   -25.3008   -25.2079     5.5085   .023    7
   40.40   -19.7923   -25.3065   -25.2138     5.5143   .075   16
   40.50   -19.7923   -25.3131   -25.2204     5.5207  -.007    7
   40.60   -19.7923   -25.3202   -25.2276     5.5278  -.004   18
   40.70   -19.7922   -25.3278   -25.2353     5.5356   .079    6
   40.80   -19.7924   -25.3363   -25.2439     5.5439   .004   16
   40.90   -19.7924   -25.3452   -25.2529     5.5528  -.002   16
   41.00   -19.7923   -25.3546   -25.2624     5.5623   .055    5
   41.10   -19.7925   -25.3648   -25.2727     5.5723   .001   14
   41.20   -19.7925   -25.3753   -25.2833     5.5828   .000   14
   41.30   -19.7923   -25.3861   -25.2942     5.5939   .046    5
   41.40   -19.7925   -25.3978   -25.3060     5.6053   .000   13
   41.50   -19.7925   -25.4097   -25.3180     5.6172   .000   13
   41.60   -19.7923   -25.4218   -25.3302     5.6295   .038    5
   41.70   -19.7925   -25.4347   -25.3432     5.6421  -.001   12
   41.80   -19.7925   -25.4476   -25.3563     5.6551   .000   12
   41.90   -19.7924   -25.4607   -25.3695     5.6684   .033    4
   42.00   -19.7925   -25.4745   -25.3833     5.6819   .000   11
