H + Au(111) SRP48 5.0 eV t15p30 traj 85                                         
 1                                                                              
     5.946768     .000000     .000000                                           
    -2.973384    5.150052     .000000                                           
      .000000     .000000   20.295320                                           
   Au   H                                                                       
  16   1                                                                        
                                                                                
    .02682246   .99669675   .00955453                                           
    .51881753   .98948692   .00195742                                           
    .01051210   .48268195   .99966988                                           
    .52508824   .49775411   .00727188                                           
    .34486654   .18478393   .88371119                                           
    .83199476   .17338403   .87967287                                           
    .32666785   .68001676   .88033930                                           
    .83980331   .68264399   .88377919                                           
    .16174212   .36051459   .76046077                                           
    .66146325   .36247783   .76765800                                           
    .15991661   .83825645   .76594257                                           
    .65630582   .84006192   .75892566                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .21125899   .98228690   .29563466                                           
                                                                                
    .02682893   .99669020   .00955833                                           
    .51880704   .98949050   .00196116                                           
    .01049166   .48267723   .99967446                                           
    .52510009   .49775910   .00727250                                           
    .34487016   .18476317   .88371057                                           
    .83199805   .17339227   .87967230                                           
    .32667718   .68002477   .88034133                                           
    .83979517   .68263937   .88378291                                           
    .16175285   .36052687   .76045670                                           
    .66145783   .36250484   .76765582                                           
    .15989024   .83824094   .76594486                                           
    .65629373   .84005733   .75892488                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .21281383   .98306432   .29416218                                           
                                                                                
    .02683539   .99668365   .00956212                                           
    .51879655   .98949408   .00196491                                           
    .01047123   .48267252   .99967904                                           
    .52511194   .49776410   .00727312                                           
    .34487375   .18474241   .88370996                                           
    .83200134   .17340049   .87967173                                           
    .32668653   .68003277   .88034337                                           
    .83978701   .68263478   .88378663                                           
    .16176357   .36053908   .76045264                                           
    .66145239   .36253181   .76765363                                           
    .15986388   .83822549   .76594715                                           
    .65628166   .84005279   .75892410                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .21436867   .98384174   .29268969                                           
                                                                                
    .02684185   .99667710   .00956591                                           
    .51878605   .98949766   .00196865                                           
    .01045082   .48266783   .99968363                                           
    .52512377   .49776909   .00727373                                           
    .34487732   .18472164   .88370934                                           
    .83200466   .17340870   .87967116                                           
    .32669591   .68004076   .88034541                                           
    .83977885   .68263019   .88379036                                           
    .16177426   .36055124   .76044858                                           
    .66144693   .36255873   .76765144                                           
    .15983754   .83821010   .76594943                                           
    .65626963   .84004829   .75892334                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .21592350   .98461916   .29121720                                           
                                                                                
    .02684830   .99667055   .00956969                                           
    .51877554   .98950123   .00197240                                           
    .01043042   .48266315   .99968823                                           
    .52513560   .49777409   .00727434                                           
    .34488085   .18470088   .88370873                                           
    .83200798   .17341690   .87967058                                           
    .32670533   .68004874   .88034746                                           
    .83977067   .68262563   .88379409                                           
    .16178495   .36056334   .76044453                                           
    .66144146   .36258560   .76764923                                           
    .15981121   .83819476   .76595170                                           
    .65625763   .84004383   .75892257                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .21747834   .98539659   .28974470                                           
                                                                                
    .02685475   .99666399   .00957346                                           
    .51876504   .98950481   .00197614                                           
    .01041003   .48265848   .99969283                                           
    .52514742   .49777908   .00727494                                           
    .34488436   .18468011   .88370813                                           
    .83201132   .17342508   .87967001                                           
    .32671477   .68005670   .88034951                                           
    .83976247   .68262107   .88379783                                           
    .16179561   .36057538   .76044047                                           
    .66143597   .36261243   .76764701                                           
