 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   41.90   -19.7582   -24.9846   -24.9038     5.2264   .995    9
   42.00   -19.7581   -24.9847   -24.9039     5.2266   .995    7
   42.10   -19.7581   -24.9848   -24.9040     5.2267   .995    8
   42.20   -19.7581   -24.9849   -24.9041     5.2268   .996    8
   42.30   -19.7581   -24.9851   -24.9042     5.2269   .996    7
   42.40   -19.7581   -24.9852   -24.9044     5.2271   .996    7
   42.50   -19.7581   -24.9853   -24.9045     5.2272   .996    7
   42.60   -19.7581   -24.9854   -24.9046     5.2273   .996    7
   42.70   -19.7581   -24.9855   -24.9047     5.2274   .996    7
   42.80   -19.7581   -24.9857   -24.9048     5.2275   .997    7
   42.90   -19.7581   -24.9858   -24.9050     5.2277   .997    8
   43.00   -19.7581   -24.9859   -24.9051     5.2278   .997    8
   43.10   -19.7581   -24.9860   -24.9052     5.2279   .997    7
   43.20   -19.7581   -24.9861   -24.9053     5.2280   .997    7
   43.30   -19.7581   -24.9862   -24.9054     5.2281   .997    7
   43.40   -19.7581   -24.9863   -24.9055     5.2282   .997    8
   43.50   -19.7581   -24.9864   -24.9056     5.2283   .997    9
   43.60   -19.7581   -24.9865   -24.9057     5.2284   .998    6
   43.70   -19.7581   -24.9866   -24.9058     5.2285   .998    6
   43.80   -19.7581   -24.9867   -24.9059     5.2286   .998    8
   43.90   -19.7581   -24.9868   -24.9060     5.2287   .998    7
   44.00   -19.7581   -24.9869   -24.9061     5.2288   .998    6
   44.10   -19.7581   -24.9870   -24.9062     5.2289   .998    7
   44.20   -19.7581   -24.9871   -24.9063     5.2290   .998    6
   44.30   -19.7581   -24.9872   -24.9064     5.2291   .998    7
   44.40   -19.7581   -24.9873   -24.9065     5.2292   .998    6
   44.50   -19.7581   -24.9874   -24.9066     5.2293   .998    9
   44.60   -19.7581   -24.9875   -24.9067     5.2294   .998    7
   44.70   -19.7581   -24.9876   -24.9068     5.2295   .999    8
   44.80   -19.7581   -24.9877   -24.9068     5.2296   .999    7
   44.90   -19.7581   -24.9878   -24.9069     5.2297   .999    8
   45.00   -19.7581   -24.9878   -24.9070     5.2297   .999    6
   45.10   -19.7581   -24.9879   -24.9071     5.2298   .999    7
   45.20   -19.7581   -24.9880   -24.9072     5.2299   .999    6
   45.30   -19.7581   -24.9881   -24.9072     5.2300   .999    7
   45.40   -19.7581   -24.9882   -24.9073     5.2301   .999    7
   45.50   -19.7581   -24.9883   -24.9074     5.2302   .999    8
   45.60   -19.7581   -24.9883   -24.9075     5.2302   .999    7
   45.70   -19.7581   -24.9884   -24.9076     5.2303   .999    7
   45.80   -19.7581   -24.9885   -24.9076     5.2304   .999    8
   45.90   -19.7580   -24.9885   -24.9077     5.2305   .999    6
   46.00   -19.7580   -24.9886   -24.9077     5.2306   .999    7
   46.10   -19.7581   -24.9887   -24.9079     5.2306   .999    6
   46.20   -19.7581   -24.9888   -24.9079     5.2307   .999    8
   46.30   -19.7581   -24.9889   -24.9080     5.2308   .999    8
   46.40   -19.7580   -24.9889   -24.9080     5.2308   .999    7
   46.50   -19.7581   -24.9890   -24.9081     5.2309   .999    8
   46.60   -19.7581   -24.9890   -24.9082     5.2310  1.000    6
   46.70   -19.7580   -24.9890   -24.9082     5.2310  1.000    6
   46.80   -19.7580   -24.9891   -24.9083     5.2311  1.000    6
   46.90   -19.7580   -24.9892   -24.9084     5.2312  1.000    6
   47.00   -19.7581   -24.9893   -24.9084     5.2312  1.000    6
   47.10   -19.7580   -24.9894   -24.9085     5.2313  1.000    7
   47.20   -19.7581   -24.9894   -24.9086     5.2314  1.000    8
   47.30   -19.7580   -24.9895   -24.9086     5.2314  1.000    6
   47.40   -19.7580   -24.9895   -24.9086     5.2315  1.000    6
   47.50   -19.7581   -24.9896   -24.9088     5.2316  1.000    8
   47.60   -19.7581   -24.9897   -24.9088     5.2316  1.000    7
   47.70   -19.7580   -24.9896   -24.9088     5.2317  1.000    6
   47.80   -19.7580   -24.9898   -24.9089     5.2317  1.000    7
   47.90   -19.7580   -24.9898   -24.9090     5.2318  1.000    6
   48.00   -19.7580   -24.9899   -24.9090     5.2318  1.000    8
   48.10   -19.7580   -24.9899   -24.9091     5.2319  1.000    6
   48.20   -19.7580   -24.9900   -24.9091     5.2320  1.000    8
   48.30   -19.7581   -24.9901   -24.9092     5.2320  1.000    7
   48.40   -19.7580   -24.9900   -24.9092     5.2321  1.000    6
   48.50   -19.7580   -24.9901   -24.9093     5.2321  1.000    7
   48.60   -19.7581   -24.9902   -24.9093     5.2322  1.000    9
   48.70   -19.7580   -24.9903   -24.9094     5.2322  1.000    8
   48.80   -19.7581   -24.9903   -24.9094     5.2323  1.000    9
   48.90   -19.7580   -24.9903   -24.9095     5.2323  1.000    6
   49.00   -19.7580   -24.9904   -24.9095     5.2324  1.000    8
   49.10   -19.7580   -24.9904   -24.9096     5.2324  1.000    7
   49.20   -19.7580   -24.9905   -24.9096     5.2324  1.000    7
   49.30   -19.7580   -24.9905   -24.9096     5.2325  1.000    7
   49.40   -19.7580   -24.9905   -24.9097     5.2325  1.000    5
   49.50   -19.7580   -24.9906   -24.9097     5.2326  1.000    9
   49.60   -19.7580   -24.9907   -24.9098     5.2326  1.000    8
   49.70   -19.7579   -24.9906   -24.9097     5.2327  1.000    5
   49.80   -19.7580   -24.9907   -24.9098     5.2327  1.000    8
   49.90   -19.7580   -24.9908   -24.9099     5.2327  1.000    6
   50.00   -19.7579   -24.9907   -24.9098     5.2328  1.000    5
   50.10   -19.7580   -24.9908   -24.9099     5.2328  1.000    7
   50.20   -19.7580   -24.9909   -24.9100     5.2328  1.000    7
   50.30   -19.7580   -24.9909   -24.9100     5.2329  1.000    7
   50.40   -19.7580   -24.9909   -24.9100     5.2329  1.000    7
   50.50   -19.7580   -24.9909   -24.9101     5.2330  1.000    6
   50.60   -19.7579   -24.9909   -24.9100     5.2330  1.000    6
   50.70   -19.7580   -24.9910   -24.9101     5.2330  1.000    7
   50.80   -19.7579   -24.9910   -24.9101     5.2330  1.000    6
   50.90   -19.7580   -24.9911   -24.9102     5.2331  1.000    8
   51.00   -19.7580   -24.9911   -24.9102     5.2331  1.000    8
   51.10   -19.7580   -24.9911   -24.9102     5.2331  1.000    7
   51.20   -19.7580   -24.9911   -24.9102     5.2332  1.000    7
   51.30   -19.7580   -24.9912   -24.9103     5.2332  1.000    6
   51.40   -19.7580   -24.9912   -24.9103     5.2332  1.000    8
   51.50   -19.7580   -24.9912   -24.9103     5.2332  1.000    7
   51.60   -19.7580   -24.9912   -24.9103     5.2333  1.000    7
   51.70   -19.7580   -24.9913   -24.9104     5.2333  1.000    9
   51.80   -19.7580   -24.9913   -24.9104     5.2333  1.000    8
   51.90   -19.7579   -24.9912   -24.9103     5.2333  1.000    5
   52.00   -19.7579   -24.9912   -24.9103     5.2333  1.000    6
   52.10   -19.7580   -24.9914   -24.9105     5.2334  1.000    8
   52.20   -19.7580   -24.9914   -24.9105     5.2334  1.000    8
   52.30   -19.7580   -24.9914   -24.9105     5.2334  1.000    9
   52.40   -19.7579   -24.9913   -24.9104     5.2334  1.000    6
   52.50   -19.7580   -24.9914   -24.9105     5.2334  1.000    8
   52.60   -19.7580   -24.9914   -24.9105     5.2335  1.000    7
   52.70   -19.7580   -24.9914   -24.9105     5.2335  1.000    8
   52.80   -19.7580   -24.9915   -24.9105     5.2335  1.000    7
   52.90   -19.7580   -24.9915   -24.9106     5.2335  1.000    8
   53.00   -19.7580   -24.9915   -24.9106     5.2335  1.000    8
   53.10   -19.7580   -24.9915   -24.9106     5.2335  1.000    9
   53.20   -19.7580   -24.9915   -24.9106     5.2335  1.000    8
   53.30   -19.7579   -24.9914   -24.9105     5.2335  1.000    6
   53.40   -19.7579   -24.9915   -24.9105     5.2335  1.000    6
   53.50   -19.7580   -24.9915   -24.9106     5.2335  1.000    9
