0.990185196	0.	-1.	-0.40872669
0.990185196	0.	-0.8	0.65613659
0.990185196	0.	-0.6	2.6246445
0.990185196	0.	-0.4	5.32871698
0.990185196	0.	-0.2	7.87238433
0.990185196	0.	0	8.90246813
0.990185196	0.	0.2	7.72242478
0.990185196	0.	0.4	5.01430679
0.990185196	0.	0.6	2.13253734
0.990185196	0.	0.8	-0.00745078
0.990185196	0.	1.	-1.21632709
0.990185196	0.	1.2	-1.69911866
0.990185196	0.	1.4	-1.72921762
0.990185196	0.	1.6	-1.51597202
0.990185196	0.	1.8	-1.19370685
0.990185196	0.	2.	-0.84367018
0.990185196	0.	2.2	-0.50980868
0.990185196	0.	2.4	-0.26666404
0.990185196	0.	2.6	-0.13083502
0.990185196	0.	2.8	-0.06240629
0.990185196	0.	3.	-0.03053292
0.990185196	0.	3.2	-0.01601755
0.990185196	0.	3.4	-0.00946026
0.990185196	0.	3.6	-0.00653477
0.990185196	0.	3.8	-0.00520664
0.990185196	0.	4.	-0.00450964
0.990185196	0.	4.2	-0.00399098
0.990185196	0.	4.4	-0.00348782
0.990185196	0.	4.6	-0.00295988
0.990185196	0.	4.8	-0.00241814
0.990185196	0.	5.	-0.00188418
0.990185196	0.	5.2	-0.00138919
0.990185196	0.	5.4	-0.00095327
0.990185196	0.	5.6	-0.00057229
0.990185196	0.	5.8	-0.00025128
0.990185196	0.	6.	-1.8e-7
1.485277794	0.	-4.2	5.68506761
1.485277794	0.	-4.	2.09172811
1.485277794	0.	-3.8	0.31689252
1.485277794	0.	-3.6	-0.07447606
1.485277794	0.	-3.4	0.76716787
1.485277794	0.	-3.2	3.13940359
1.485277794	0.	-3.	7.43502109
1.485277794	0.	-1.8	5.44249008
1.485277794	0.	-1.6	1.85654452
1.485277794	0.	-1.4	-0.03070642
1.485277794	0.	-1.2	-0.84396188
1.485277794	0.	-1.	-1.11466552
1.485277794	0.	-0.8	-1.12810453
1.485277794	0.	-0.6	-0.99834294
1.485277794	0.	-0.4	-0.79850412
1.485277794	0.	-0.2	-0.63414637
1.485277794	0.	0	-0.6232422
1.485277794	0.	0.2	-0.81960538
1.485277794	0.	0.4	-1.16713039
1.485277794	0.	0.6	-1.53643165
1.485277794	0.	0.8	-1.80416495
1.485277794	0.	1.	-1.90521691
1.485277794	0.	1.2	-1.83655018
1.485277794	0.	1.4	-1.63494357
1.485277794	0.	1.6	-1.35128194
1.485277794	0.	1.8	-1.03264224
1.485277794	0.	2.	-0.7129287
1.485277794	0.	2.2	-0.41546969
1.485277794	0.	2.4	-0.21774283
1.485277794	0.	2.6	-0.10741318
1.485277794	0.	2.8	-0.05191925
1.485277794	0.	3.	-0.02588268
1.485277794	0.	3.2	-0.01397937
1.485277794	0.	3.4	-0.0086057
1.485277794	0.	3.6	-0.00621737
1.485277794	0.	3.8	-0.00512244
1.485277794	0.	4.	-0.00449785
1.485277794	0.	4.2	-0.00400712
1.485277794	0.	4.4	-0.00350412
1.485277794	0.	4.6	-0.00297469
1.485277794	0.	4.8	-0.0024275
1.485277794	0.	5.	-0.00188636
1.485277794	0.	5.2	-0.00138974
1.485277794	0.	5.4	-0.00095594
1.485277794	0.	5.6	-0.00057805
1.485277794	0.	5.8	-0.00025868
1.485277794	0.	6.	-7.55e-6
0.742638897	0.428762767	-5.	-0.30880817
0.742638897	0.428762767	-4.8	-0.23720002
0.742638897	0.428762767	-4.6	-0.35704952
0.742638897	0.428762767	-4.4	-0.60282615
0.742638897	0.428762767	-4.2	-0.85507331
0.742638897	0.428762767	-4.	-1.00648502
0.742638897	0.428762767	-3.8	-0.96381584
0.742638897	0.428762767	-3.6	-0.5574703
0.742638897	0.428762767	-3.4	0.58612129
0.742638897	0.428762767	-3.2	3.06429523
0.742638897	0.428762767	-3.	7.39820955
0.742638897	0.428762767	-1.8	5.47133304
0.742638897	0.428762767	-1.6	1.93120378
0.742638897	0.428762767	-1.4	0.16667638
0.742638897	0.428762767	-1.2	-0.29488573
0.742638897	0.428762767	-1.	0.35427748
0.742638897	0.428762767	-0.8	2.38707292
0.742638897	0.428762767	-0.6	6.26841026
0.742638897	0.428762767	0.6	5.76643896
0.742638897	0.428762767	0.8	1.68459592
0.742638897	0.428762767	1.	-0.56170801
0.742638897	0.428762767	1.2	-1.51752026
0.742638897	0.428762767	1.4	-1.73572686
0.742638897	0.428762767	1.6	-1.58368247
0.742638897	0.428762767	1.8	-1.2698266
0.742638897	0.428762767	2.	-0.90849229
0.742638897	0.428762767	2.2	-0.55871772
0.742638897	0.428762767	2.4	-0.29256553
0.742638897	0.428762767	2.6	-0.14324684
0.742638897	0.428762767	2.8	-0.06792059
0.742638897	0.428762767	3.	-0.03294166
0.742638897	0.428762767	3.2	-0.01705804
0.742638897	0.428762767	3.4	-0.00989113
0.742638897	0.428762767	3.6	-0.00669619
0.742638897	0.428762767	3.8	-0.00525123
0.742638897	0.428762767	4.	-0.00451287
0.742638897	0.428762767	4.2	-0.00398081
0.742638897	0.428762767	4.4	-0.00347548
0.742638897	0.428762767	4.6	-0.00295016
0.742638897	0.428762767	4.8	-0.00240934
0.742638897	0.428762767	5.	-0.00187462
0.742638897	0.428762767	5.2	-0.00137989
0.742638897	0.428762767	5.4	-0.00094122
0.742638897	0.428762767	5.6	-0.00056039
0.742638897	0.428762767	5.8	-0.0002399
0.742638897	0.428762767	6.	0.00001115
1.237731495	0.428762767	-5.	0.26755438
1.237731495	0.428762767	-4.8	0.38592698
1.237731495	0.428762767	-4.6	0.19499027
1.237731495	0.428762767	-4.4	-0.19468574
1.237731495	0.428762767	-4.2	-0.57932636
1.237731495	0.428762767	-4.	-0.75421449
1.237731495	0.428762767	-3.8	-0.44966678
1.237731495	0.428762767	-3.6	0.97817909
1.237731495	0.428762767	-3.4	5.09592102
1.237731495	0.428762767	-1.4	2.95725112
1.237731495	0.428762767	-1.2	0.14506252
1.237731495	0.428762767	-1.	-0.76391431
1.237731495	0.428762767	-0.8	-0.89879994
1.237731495	0.428762767	-0.6	-0.69409223
1.237731495	0.428762767	-0.4	-0.34503765
1.237731495	0.428762767	-0.2	-0.03980384
1.237731495	0.428762767	0	0.02721497
1.237731495	0.428762767	0.2	-0.23201212
1.237731495	0.428762767	0.4	-0.72737278
1.237731495	0.428762767	0.6	-1.25965122
1.237731495	0.428762767	0.8	-1.65450103
1.237731495	0.428762767	1.	-1.83486509
1.237731495	0.428762767	1.2	-1.80904268
1.237731495	0.428762767	1.4	-1.62846172
1.237731495	0.428762767	1.6	-1.35364711
1.237731495	0.428762767	1.8	-1.03756949
1.237731495	0.428762767	2.	-0.71777969
1.237731495	0.428762767	2.2	-0.4191638
1.237731495	0.428762767	2.4	-0.21956154
1.237731495	0.428762767	2.6	-0.10815832
1.237731495	0.428762767	2.8	-0.05218589
1.237731495	0.428762767	3.	-0.02598408
1.237731495	0.428762767	3.2	-0.01401372
1.237731495	0.428762767	3.4	-0.00862568
1.237731495	0.428762767	3.6	-0.0062384
1.237731495	0.428762767	3.8	-0.00513428
1.237731495	0.428762767	4.	-0.00449701
1.237731495	0.428762767	4.2	-0.00400282
1.237731495	0.428762767	4.4	-0.00350359
1.237731495	0.428762767	4.6	-0.00297413
1.237731495	0.428762767	4.8	-0.00242131
1.237731495	0.428762767	5.	-0.00187705
1.237731495	0.428762767	5.2	-0.00137809
1.237731495	0.428762767	5.4	-0.00094227
1.237731495	0.428762767	5.6	-0.00056424
1.237731495	0.428762767	5.8	-0.00024521
1.237731495	0.428762767	6.	5.3e-6
1.485277794	0.857525534	-5.	-1.05572233
1.485277794	0.857525534	-4.8	-1.02801175
1.485277794	0.857525534	-4.6	-1.04928531
1.485277794	0.857525534	-4.4	-1.09760879
1.485277794	0.857525534	-4.2	-1.10509546
1.485277794	0.857525534	-4.	-0.91368751
1.485277794	0.857525534	-3.8	-0.07097611
1.485277794	0.857525534	-3.6	2.74137298
1.485277794	0.857525534	-1.4	6.7220408
1.485277794	0.857525534	-1.2	1.21230599
1.485277794	0.857525534	-1.	-0.59875958
1.485277794	0.857525534	-0.8	-1.13427207
1.485277794	0.857525534	-0.6	-1.27245815
1.485277794	0.857525534	-0.4	-1.30328911
1.485277794	0.857525534	-0.2	-1.3319933
1.485277794	0.857525534	0	-1.40900555
1.485277794	0.857525534	0.2	-1.54748351
1.485277794	0.857525534	0.4	-1.71982777
1.485277794	0.857525534	0.6	-1.87064955
1.485277794	0.857525534	0.8	-1.94477052
1.485277794	0.857525534	1.	-1.91087104
1.485277794	0.857525534	1.2	-1.7683846
1.485277794	0.857525534	1.4	-1.54008679
1.485277794	0.857525534	1.6	-1.25872011
1.485277794	0.857525534	1.8	-0.95536644
1.485277794	0.857525534	2.	-0.65395968
1.485277794	0.857525534	2.2	-0.37633128
1.485277794	0.857525534	2.4	-0.19719535
1.485277794	0.857525534	2.6	-0.09740327
1.485277794	0.857525534	2.8	-0.04728635
1.485277794	0.857525534	3.	-0.02377764
1.485277794	0.857525534	3.2	-0.01304715
1.485277794	0.857525534	3.4	-0.00823328
1.485277794	0.857525534	3.6	-0.00610434
1.485277794	0.857525534	3.8	-0.00510013
1.485277794	0.857525534	4.	-0.00448991
1.485277794	0.857525534	4.2	-0.0039934
1.485277794	0.857525534	4.4	-0.00351719
1.485277794	0.857525534	4.6	-0.0029876
1.485277794	0.857525534	4.8	-0.00242478
1.485277794	0.857525534	5.	-0.0018701
1.485277794	0.857525534	5.2	-0.001367
1.485277794	0.857525534	5.4	-0.00092946
1.485277794	0.857525534	5.6	-0.00054995
1.485277794	0.857525534	5.8	-0.0002292
1.485277794	0.857525534	6.	0.00001875
0.742638897	-0.428762767	-4.2	5.63947774
0.742638897	-0.428762767	-4.	1.99161669
0.742638897	-0.428762767	-3.8	0.06256221
0.742638897	-0.428762767	-3.6	-0.76126942
0.742638897	-0.428762767	-3.4	-1.01001587
0.742638897	-0.428762767	-3.2	-0.97264802
0.742638897	-0.428762767	-3.	-0.77646295
0.742638897	-0.428762767	-2.8	-0.51409469
0.742638897	-0.428762767	-2.6	-0.3021623
0.742638897	-0.428762767	-2.4	-0.24974159
0.742638897	-0.428762767	-2.2	-0.38795012
0.742638897	-0.428762767	-2.	-0.64603172
0.742638897	-0.428762767	-1.8	-0.90459774
0.742638897	-0.428762767	-1.6	-1.06515007
0.742638897	-0.428762767	-1.4	-1.0560814
0.742638897	-0.428762767	-1.2	-0.74752157
0.742638897	-0.428762767	-1.	0.18233468
0.742638897	-0.428762767	-0.8	2.30252446
0.742638897	-0.428762767	-0.6	6.20850119
0.742638897	-0.428762767	0.6	5.74597349
0.742638897	-0.428762767	0.8	1.67016277
0.742638897	-0.428762767	1.	-0.57031211
0.742638897	-0.428762767	1.2	-1.52138499
0.742638897	-0.428762767	1.4	-1.7362715
0.742638897	-0.428762767	1.6	-1.58220734
0.742638897	-0.428762767	1.8	-1.26732904
0.742638897	-0.428762767	2.	-0.90571703
0.742638897	-0.428762767	2.2	-0.55614528
0.742638897	-0.428762767	2.4	-0.29126564
0.742638897	-0.428762767	2.6	-0.14272339
0.742638897	-0.428762767	2.8	-0.06774554
0.742638897	-0.428762767	3.	-0.03289368
0.742638897	-0.428762767	3.2	-0.01704925
0.742638897	-0.428762767	3.4	-0.0098951
0.742638897	-0.428762767	3.6	-0.00670375
0.742638897	-0.428762767	3.8	-0.00525766
0.742638897	-0.428762767	4.	-0.00451556
0.742638897	-0.428762767	4.2	-0.00398263
0.742638897	-0.428762767	4.4	-0.00347949
0.742638897	-0.428762767	4.6	-0.00295628
0.742638897	-0.428762767	4.8	-0.00241435
0.742638897	-0.428762767	5.	-0.00188118
0.742638897	-0.428762767	5.2	-0.00138665
0.742638897	-0.428762767	5.4	-0.00094745
0.742638897	-0.428762767	5.6	-0.00056589
0.742638897	-0.428762767	5.8	-0.00024384
0.742638897	-0.428762767	6.	8.35e-6
1.237731495	-0.428762767	-3.8	3.16678922
1.237731495	-0.428762767	-3.6	0.27183108
1.237731495	-0.428762767	-3.4	-0.64061935
1.237731495	-0.428762767	-3.2	-0.73137511
1.237731495	-0.428762767	-3.	-0.45979416
1.237731495	-0.428762767	-2.8	-0.05053977
1.237731495	-0.428762767	-2.6	0.28812377
1.237731495	-0.428762767	-2.4	0.37153912
1.237731495	-0.428762767	-2.2	0.14739702
1.237731495	-0.428762767	-2.	-0.26635899
1.237731495	-0.428762767	-1.8	-0.68121131
1.237731495	-0.428762767	-1.6	-0.97125009
1.237731495	-0.428762767	-1.4	-1.11943569
1.237731495	-0.428762767	-1.2	-1.16801536
1.237731495	-0.428762767	-1.	-1.14264708
1.237731495	-0.428762767	-0.8	-1.01969467
1.237731495	-0.428762767	-0.6	-0.76467422
1.237731495	-0.428762767	-0.4	-0.41131689
1.237731495	-0.428762767	-0.2	-0.10316883
1.237731495	-0.428762767	0	-0.02823884
1.237731495	-0.428762767	0.2	-0.27698407
1.237731495	-0.428762767	0.4	-0.7615207
1.237731495	-0.428762767	0.6	-1.28358749
1.237731495	-0.428762767	0.8	-1.66923352
1.237731495	-0.428762767	1.	-1.84171372
1.237731495	-0.428762767	1.2	-1.80986931
1.237731495	-0.428762767	1.4	-1.62508763
1.237731495	-0.428762767	1.6	-1.34782455
1.237731495	-0.428762767	1.8	-1.03080914
1.237731495	-0.428762767	2.	-0.71123284
1.237731495	-0.428762767	2.2	-0.41406996
1.237731495	-0.428762767	2.4	-0.2171433
1.237731495	-0.428762767	2.6	-0.10720217
1.237731495	-0.428762767	2.8	-0.05187479
1.237731495	-0.428762767	3.	-0.02589122
1.237731495	-0.428762767	3.2	-0.0139953
1.237731495	-0.428762767	3.4	-0.00863139
1.237731495	-0.428762767	3.6	-0.00624938
1.237731495	-0.428762767	3.8	-0.00514272
1.237731495	-0.428762767	4.	-0.0045037
1.237731495	-0.428762767	4.2	-0.00400862
1.237731495	-0.428762767	4.4	-0.00351186
1.237731495	-0.428762767	4.6	-0.00298507
1.237731495	-0.428762767	4.8	-0.00243471
1.237731495	-0.428762767	5.	-0.0018921
1.237731495	-0.428762767	5.2	-0.00139484
1.237731495	-0.428762767	5.4	-0.00095826
1.237731495	-0.428762767	5.6	-0.00057851
1.237731495	-0.428762767	5.8	-0.00025544
1.237731495	-0.428762767	6.	-4.68e-6
1.485277794	-0.857525534	-3.8	7.07951598
1.485277794	-0.857525534	-3.6	1.36673105
1.485277794	-0.857525534	-3.4	-0.49915578
1.485277794	-0.857525534	-3.2	-1.0240881
1.485277794	-0.857525534	-3.	-1.1174713
1.485277794	-0.857525534	-2.8	-1.08572163
1.485277794	-0.857525534	-2.6	-1.04359476
1.485277794	-0.857525534	-2.4	-1.04134992
1.485277794	-0.857525534	-2.2	-1.08610713
1.485277794	-0.857525534	-2.	-1.14932829
1.485277794	-0.857525534	-1.8	-1.19113378
1.485277794	-0.857525534	-1.6	-1.19331372
1.485277794	-0.857525534	-1.4	-1.1754482
1.485277794	-0.857525534	-1.2	-1.17733972
1.485277794	-0.857525534	-1.	-1.22072445
1.485277794	-0.857525534	-0.8	-1.28912573
1.485277794	-0.857525534	-0.6	-1.34846056
1.485277794	-0.857525534	-0.4	-1.38486717
1.485277794	-0.857525534	-0.2	-1.41993358
1.485277794	-0.857525534	0	-1.49088633
1.485277794	-0.857525534	0.2	-1.61522686
1.485277794	-0.857525534	0.4	-1.77068577
1.485277794	-0.857525534	0.6	-1.90501542
1.485277794	-0.857525534	0.8	-1.96459061
1.485277794	-0.857525534	1.	-1.91886499
1.485277794	-0.857525534	1.2	-1.76757212
1.485277794	-0.857525534	1.4	-1.53342939
1.485277794	-0.857525534	1.6	-1.24883993
1.485277794	-0.857525534	1.8	-0.94447197
1.485277794	-0.857525534	2.	-0.64367498
1.485277794	-0.857525534	2.2	-0.36893385
1.485277794	-0.857525534	2.4	-0.19367857
1.485277794	-0.857525534	2.6	-0.09602585
1.485277794	-0.857525534	2.8	-0.04682181
1.485277794	-0.857525534	3.	-0.02363795
1.485277794	-0.857525534	3.2	-0.01301727
1.485277794	-0.857525534	3.4	-0.00824131
1.485277794	-0.857525534	3.6	-0.00612352
1.485277794	-0.857525534	3.8	-0.00511722
1.485277794	-0.857525534	4.	-0.00450183
1.485277794	-0.857525534	4.2	-0.00400166
1.485277794	-0.857525534	4.4	-0.00352481
1.485277794	-0.857525534	4.6	-0.00300186
1.485277794	-0.857525534	4.8	-0.0024457
1.485277794	-0.857525534	5.	-0.00189454
1.485277794	-0.857525534	5.2	-0.0013926
1.485277794	-0.857525534	5.4	-0.00095448
1.485277794	-0.857525534	5.6	-0.0005731
1.485277794	-0.857525534	5.8	-0.0002497
1.485277794	-0.857525534	6.	0
