 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
    9.90   -19.6612   -24.9649   -24.8847     5.3037   .903    3
   10.00   -19.6611   -24.9686   -24.8884     5.3074   .896    3
   10.10   -19.6611   -24.9727   -24.8925     5.3116   .888    3
   10.20   -19.6611   -24.9774   -24.8972     5.3163   .880    4
   10.30   -19.6611   -24.9827   -24.9025     5.3216   .871    3
   10.40   -19.6611   -24.9886   -24.9084     5.3275   .861    3
   10.50   -19.6611   -24.9953   -24.9150     5.3342   .851    3
   10.60   -19.6611   -25.0027   -24.9225     5.3417   .839    3
   10.70   -19.6610   -25.0111   -24.9308     5.3501   .827    3
   10.80   -19.6610   -25.0206   -24.9401     5.3595   .814    2
   10.90   -19.6610   -25.0311   -24.9506     5.3701   .799    3
   11.00   -19.6610   -25.0429   -24.9622     5.3819   .783    3
   11.10   -19.6610   -25.0561   -24.9752     5.3951   .767    3
   11.20   -19.6609   -25.0708   -24.9896     5.4098   .748    3
   11.30   -19.6609   -25.0871   -25.0057     5.4262   .728    3
   11.40   -19.6609   -25.1053   -25.0234     5.4444   .706    2
   11.50   -19.6608   -25.1254   -25.0431     5.4646   .682    5
   11.60   -19.6608   -25.1477   -25.0647     5.4869   .655    4
   11.70   -19.6608   -25.1724   -25.0887     5.5116   .625    4
   11.80   -19.6608   -25.1997   -25.1150     5.5389   .590    3
   11.90   -19.6608   -25.2298   -25.1440     5.5690   .550    3
   12.00   -19.6608   -25.2630   -25.1758     5.6022   .503    2
   12.10   -19.6609   -25.2996   -25.2109     5.6387   .444    4
   12.20   -19.6610   -25.3398   -25.2495     5.6789   .369    3
   12.30   -19.6613   -25.3841   -25.2922     5.7229   .270    3
   12.40   -19.6621   -25.4328   -25.3398     5.7707   .126    4
   12.50   -19.6624   -25.4838   -25.3910     5.8214  -.081    5
   12.60   -19.6629   -25.5366   -25.4441     5.8737   .001   16
   12.70   -19.6628   -25.5903   -25.4981     5.9274   .004    8
   12.80   -19.6628   -25.6451   -25.5533     5.9823  -.002    4
   12.90   -19.6628   -25.7012   -25.6098     6.0384  -.001    4
   13.00   -19.6628   -25.7583   -25.6673     6.0955   .000    3
   13.10   -19.6629   -25.8166   -25.7258     6.1537   .000    3
   13.20   -19.6629   -25.8757   -25.7853     6.2128  -.001    2
   13.30   -19.6628   -25.9356   -25.8456     6.2728  -.001    2
   13.40   -19.6627   -25.9963   -25.9065     6.3335  -.001    2
   13.50   -19.6626   -26.0574   -25.9679     6.3948   .000    2
   13.60   -19.6625   -26.1188   -26.0296     6.4563  -.005    3
   13.70   -19.6624   -26.1801   -26.0913     6.5178   .004    4
   13.80   -19.6621   -26.2411   -26.1525     6.5790  -.003    5
   13.90   -19.6619   -26.3015   -26.2133     6.6397  -.005    3
   14.00   -19.6612   -26.3606   -26.2726     6.6994  -.008    3
   14.10   -19.6604   -26.4180   -26.3303     6.7577  -.006    4
   14.20   -19.6610   -26.4746   -26.3871     6.8135   .000   14
   14.30   -19.6611   -26.5274   -26.4402     6.8663   .000    6
   14.40   -19.6612   -26.5766   -26.4897     6.9154   .000    3
   14.50   -19.6613   -26.6214   -26.5346     6.9600   .000    3
   14.60   -19.6614   -26.6606   -26.5741     6.9992   .000    4
   14.70   -19.6614   -26.6931   -26.6069     7.0317   .000    4
   14.80   -19.6615   -26.7175   -26.6317     7.0561   .000    4
   14.90   -19.6616   -26.7324   -26.6468     7.0708   .000    3
   15.00   -19.6617   -26.7359   -26.6506     7.0741   .000    4
   15.10   -19.6619   -26.7261   -26.6411     7.0642   .000    5
   15.20   -19.6621   -26.7008   -26.6162     7.0387   .000    4
   15.30   -19.6623   -26.6578   -26.5735     6.9955   .000    3
   15.40   -19.6624   -26.5943   -26.5104     6.9319   .000    4
   15.50   -19.6626   -26.5079   -26.4243     6.8453   .000    5
   15.60   -19.6629   -26.3958   -26.3126     6.7329   .000    5
   15.70   -19.6632   -26.2555   -26.1728     6.5924   .000    3
   15.80   -19.6633   -26.0848   -26.0023     6.4215   .000    4
   15.90   -19.6634   -25.8820   -25.7999     6.2185   .000    5
   16.00   -19.6635   -25.6463   -25.5647     5.9828   .000    4
   16.10   -19.6635   -25.3783   -25.2971     5.7148   .000    3
   16.20   -19.6633   -25.0802   -24.9994     5.4169   .000    5
   16.30   -19.6629   -24.7563   -24.6759     5.0934   .000    5
   16.40   -19.6624   -24.4134   -24.3333     4.7510   .000    4
   16.50   -19.6617   -24.0607   -23.9810     4.3990   .000    3
   16.60   -19.6608   -23.7100   -23.6306     4.0492   .000    5
   16.70   -19.6599   -23.3751   -23.2960     3.7152   .000    5
   16.80   -19.6589   -23.0710   -22.9923     3.4121   .000    4
   16.90   -19.6581   -22.8130   -22.7344     3.1549   .000    3
   17.00   -19.6573   -22.6149   -22.5366     2.9576   .000    5
   17.10   -19.6568   -22.4879   -22.4099     2.8311   .000    5
   17.20   -19.6567   -22.4393   -22.3615     2.7826   .000    4
   17.30   -19.6569   -22.4716   -22.3939     2.8147   .000    2
   17.40   -19.6574   -22.5821   -22.5047     2.9248   .000    4
   17.50   -19.6581   -22.7634   -22.6861     3.1053   .000    4
   17.60   -19.6590   -23.0043   -22.9271     3.3453   .000    4
   17.70   -19.6600   -23.2908   -23.2138     3.6309   .000    2
   17.80   -19.6609   -23.6080   -23.5310     3.9471   .000    4
   17.90   -19.6617   -23.9410   -23.8641     4.2793   .000    4
   18.00   -19.6624   -24.2763   -24.1993     4.6139   .000    4
   18.10   -19.6629   -24.6023   -24.5253     4.9393   .000    2
   18.20   -19.6633   -24.9098   -24.8330     5.2465   .000    4
   18.30   -19.6635   -25.1925   -25.1155     5.5289   .000    4
   18.40   -19.6636   -25.4457   -25.3688     5.7821   .000    4
   18.50   -19.6635   -25.6671   -25.5902     6.0036   .000    3
   18.60   -19.6635   -25.8558   -25.7788     6.1923   .000    4
   18.70   -19.6634   -26.0117   -25.9349     6.3484   .000    5
   18.80   -19.6632   -26.1358   -26.0590     6.4725   .000    4
   18.90   -19.6631   -26.2288   -26.1522     6.5657   .000    3
   19.00   -19.6630   -26.2919   -26.2152     6.6289   .000    4
   19.10   -19.6629   -26.3256   -26.2490     6.6627   .000    4
   19.20   -19.6629   -26.3304   -26.2539     6.6675   .000    4
   19.30   -19.6629   -26.3061   -26.2296     6.6431   .000    3
   19.40   -19.6630   -26.2520   -26.1757     6.5890   .000    4
   19.50   -19.6631   -26.1670   -26.0908     6.5038   .000    5
   19.60   -19.6633   -26.0495   -25.9734     6.3862   .000    5
   19.70   -19.6635   -25.8978   -25.8218     6.2343   .000    4
   19.80   -19.6636   -25.7102   -25.6343     6.0466   .000    4
   19.90   -19.6637   -25.4854   -25.4096     5.8217   .000    5
   20.00   -19.6637   -25.2228   -25.1471     5.5591   .000    4
   20.10   -19.6637   -24.9233   -24.8478     5.2596   .000    5
   20.20   -19.6635   -24.5896   -24.5142     4.9262   .000    4
   20.30   -19.6630   -24.2269   -24.1516     4.5638   .000    4
   20.40   -19.6624   -23.8431   -23.7679     4.1806   .000    5
   20.50   -19.6616   -23.4493   -23.3741     3.7877   .000    3
   20.60   -19.6606   -23.0599   -22.9848     3.3993   .000    5
   20.70   -19.6594   -22.6914   -22.6164     3.0320   .000    5
   20.80   -19.6583   -22.3620   -22.2870     2.7037   .000    4
   20.90   -19.6573   -22.0900   -22.0151     2.4327   .000    3
   21.00   -19.6564   -21.8916   -21.8166     2.2352   .000    5
   21.10   -19.6559   -21.7799   -21.7048     2.1239   .000    5
   21.20   -19.6558   -21.7624   -21.6872     2.1066   .000    5
   21.30   -19.6561   -21.8408   -21.7655     2.1846   .000    2
   21.40   -19.6568   -22.0102   -21.9350     2.3534   .000    4
   21.50   -19.6578   -22.2603   -22.1848     2.6025   .000    4
   21.60   -19.6589   -22.5761   -22.5005     2.9172   .000    4
   21.70   -19.6601   -22.9401   -22.8643     3.2800   .000    2
   21.80   -19.6612   -23.3339   -23.2579     3.6727   .000    4
   21.90   -19.6621   -23.7398   -23.6635     4.0777   .000    4
   22.00   -19.6629   -24.1425   -24.0660     4.4796   .000    4
   22.10   -19.6634   -24.5293   -24.4525     4.8659   .000    3
   22.20   -19.6637   -24.8907   -24.8136     5.2270   .000    4
   22.30   -19.6639   -25.2206   -25.1432     5.5567   .000    5
   22.40   -19.6638   -25.5152   -25.4376     5.8514   .000    4
   22.50   -19.6637   -25.7734   -25.6954     6.1098   .000    4
   22.60   -19.6634   -25.9957   -25.9174     6.3323   .000    3
   22.70   -19.6632   -26.1838   -26.1051     6.5206   .000    4
   22.80   -19.6629   -26.3403   -26.2613     6.6774   .000    5
   22.90   -19.6626   -26.4682   -26.3889     6.8056   .000    5
   23.00   -19.6623   -26.5707   -26.4910     6.9083   .000    3
   23.10   -19.6621   -26.6508   -26.5709     6.9887   .000    4
   23.20   -19.6619   -26.7118   -26.6315     7.0499   .000    4
   23.30   -19.6616   -26.7562   -26.6756     7.0946   .000    4
   23.40   -19.6614   -26.7868   -26.7060     7.1254   .000    4
   23.50   -19.6613   -26.8057   -26.7246     7.1444   .000    4
   23.60   -19.6611   -26.8149   -26.7336     7.1538   .000    2
   23.70   -19.6609   -26.8161   -26.7345     7.1552   .000    4
   23.80   -19.6608   -26.8108   -26.7290     7.1501   .000    4
   23.90   -19.6607   -26.8004   -26.7184     7.1397   .000    4
   24.00   -19.6606   -26.7857   -26.7035     7.1251   .000    4
   24.10   -19.6605   -26.7678   -26.6855     7.1074   .000    2
   24.20   -19.6604   -26.7475   -26.6650     7.0871   .000    4
   24.30   -19.6603   -26.7253   -26.6426     7.0650   .000    4
   24.40   -19.6602   -26.7018   -26.6190     7.0416   .000    5
   24.50   -19.6602   -26.6775   -26.5944     7.0173   .000    3
   24.60   -19.6601   -26.6526   -26.5694     6.9925   .000    4
   24.70   -19.6601   -26.6275   -26.5442     6.9674   .000    5
   24.80   -19.6601   -26.6024   -26.5190     6.9424   .000    5
   24.90   -19.6601   -26.5776   -26.4940     6.9175   .000    2
   25.00   -19.6600   -26.5530   -26.4693     6.8930   .000    3
   25.10   -19.6600   -26.5288   -26.4450     6.8689   .000    4
   25.20   -19.6600   -26.5052   -26.4212     6.8452   .000    4
   25.30   -19.6599   -26.4821   -26.3980     6.8222   .000    2
   25.40   -19.6598   -26.4595   -26.3752     6.7997   .000    4
   25.50   -19.6598   -26.4375   -26.3531     6.7777   .000    4
   25.60   -19.6598   -26.4160   -26.3314     6.7562   .000    4
   25.70   -19.6598   -26.3950   -26.3103     6.7352   .000    3
   25.80   -19.6598   -26.3745   -26.2897     6.7147   .000    2
   25.90   -19.6597   -26.3544   -26.2694     6.6947   .000    4
   26.00   -19.6597   -26.3346   -26.2495     6.6750   .000    4
   26.10   -19.6597   -26.3152   -26.2299     6.6556   .000    4
   26.20   -19.6596   -26.2961   -26.2106     6.6364   .000    2
   26.30   -19.6596   -26.2771   -26.1914     6.6175   .000    4
   26.40   -19.6596   -26.2583   -26.1724     6.5986   .000    4
   26.50   -19.6596   -26.2395   -26.1535     6.5799   .000    4
   26.60   -19.6596   -26.2208   -26.1346     6.5612   .000    3
   26.70   -19.6596   -26.2021   -26.1157     6.5425   .000    4
   26.80   -19.6596   -26.1833   -26.0967     6.5237   .000    4
   26.90   -19.6596   -26.1644   -26.0776     6.5048   .000    2
   27.00   -19.6596   -26.1453   -26.0583     6.4858   .000    4
   27.10   -19.6596   -26.1261   -26.0388     6.4665   .000    4
   27.20   -19.6596   -26.1066   -26.0191     6.4470   .000    4
   27.30   -19.6596   -26.0869   -25.9991     6.4273   .001   19
   27.40   -19.6596   -26.0669   -25.9788     6.4073   .001   19
   27.50   -19.6596   -26.0466   -25.9583     6.3870   .001   19
   27.60   -19.6596   -26.0260   -25.9374     6.3664   .001   19
   27.70   -19.6596   -26.0050   -25.9162     6.3454   .001   19
   27.80   -19.6596   -25.9837   -25.8947     6.3241   .001   19
   27.90   -19.6597   -25.9621   -25.8728     6.3025   .002   19
   28.00   -19.6597   -25.9402   -25.8505     6.2805   .001   20
   28.10   -19.6597   -25.9178   -25.8280     6.2582   .001   20
   28.20   -19.6597   -25.8952   -25.8051     6.2355   .001   20
   28.30   -19.6596   -25.8722   -25.7818     6.2126   .001   20
   28.40   -19.6596   -25.8489   -25.7583     6.1893   .001   20
   28.50   -19.6596   -25.8253   -25.7344     6.1657   .001   20
   28.60   -19.6596   -25.8014   -25.7102     6.1418   .002   20
   28.70   -19.6596   -25.7772   -25.6858     6.1176   .001   21
   28.80   -19.6596   -25.7528   -25.6611     6.0932   .001   21
   28.90   -19.6596   -25.7281   -25.6362     6.0685   .001   21
   29.00   -19.6596   -25.7033   -25.6111     6.0436   .000   22
   29.10   -19.6596   -25.6782   -25.5858     6.0186   .000   22
   29.20   -19.6596   -25.6530   -25.5604     5.9934   .000   22
   29.30   -19.6596   -25.6276   -25.5348     5.9680   .000   22
   29.40   -19.6596   -25.6022   -25.5091     5.9425   .001   22
   29.50   -19.6597   -25.5766   -25.4833     5.9170   .000   23
   29.60   -19.6597   -25.5510   -25.4575     5.8913   .001   23
   29.70   -19.6597   -25.5254   -25.4316     5.8657   .005   24
   29.80   -19.6597   -25.4997   -25.4058     5.8400   .042   25
   29.90   -19.6597   -25.4741   -25.3800     5.8144   .037   28
   30.00   -19.6595   -25.4486   -25.3548     5.7892   .149   24
   30.10   -19.6594   -25.4239   -25.3308     5.7646   .245   23
   30.20   -19.6593   -25.4001   -25.3080     5.7408   .314   22
   30.30   -19.6593   -25.3772   -25.2860     5.7179   .367   21
   30.40   -19.6593   -25.3551   -25.2648     5.6958   .410   21
   30.50   -19.6592   -25.3338   -25.2444     5.6745   .447   21
   30.60   -19.6592   -25.3132   -25.2247     5.6540   .479   20
   30.70   -19.6592   -25.2935   -25.2058     5.6343   .507   20
   30.80   -19.6592   -25.2745   -25.1875     5.6153   .532   20
   30.90   -19.6591   -25.2562   -25.1700     5.5971   .557   19
   31.00   -19.6591   -25.2386   -25.1531     5.5796   .578   19
   31.10   -19.6591   -25.2218   -25.1369     5.5628   .597   19
   31.20   -19.6590   -25.2057   -25.1213     5.5467   .614   19
   31.30   -19.6590   -25.1902   -25.1064     5.5312   .631   19
   31.40   -19.6590   -25.1755   -25.0921     5.5165   .646   19
   31.50   -19.6590   -25.1613   -25.0782     5.5023   .655    6
   31.60   -19.6592   -25.1478   -25.0650     5.4886   .668    3
   31.70   -19.6594   -25.1350   -25.0528     5.4757   .686    6
   31.80   -19.6594   -25.1228   -25.0409     5.4634   .701    6
   31.90   -19.6593   -25.1111   -25.0296     5.4519   .713    4
   32.00   -19.6593   -25.1001   -25.0187     5.4409   .721    4
   32.10   -19.6592   -25.0896   -25.0083     5.4304   .729    4
   32.20   -19.6593   -25.0797   -24.9986     5.4204   .738    4
   32.30   -19.6594   -25.0703   -24.9894     5.4109   .750    4
   32.40   -19.6594   -25.0614   -24.9808     5.4020   .763    3
   32.50   -19.6594   -25.0530   -24.9725     5.3936   .770    7
   32.60   -19.6594   -25.0451   -24.9646     5.3857   .776    6
   32.70   -19.6594   -25.0376   -24.9572     5.3782   .784    4
   32.80   -19.6595   -25.0306   -24.9504     5.3711   .793    4
   32.90   -19.6595   -25.0240   -24.9438     5.3645   .802    4
   33.00   -19.6594   -25.0178   -24.9377     5.3584   .811    3
   33.10   -19.6593   -25.0120   -24.9319     5.3526   .816    5
   33.20   -19.6593   -25.0065   -24.9265     5.3472   .819    4
   33.30   -19.6594   -25.0014   -24.9214     5.3421   .826    6
   33.40   -19.6593   -24.9966   -24.9167     5.3373   .836    3
   33.50   -19.6593   -24.9922   -24.9123     5.3328   .838    7
   33.60   -19.6593   -24.9880   -24.9081     5.3287   .842    6
   33.70   -19.6593   -24.9840   -24.9041     5.3247   .848    4
   33.80   -19.6595   -24.9805   -24.9006     5.3210   .855    4
   33.90   -19.6594   -24.9770   -24.8972     5.3176   .861    4
   34.00   -19.6593   -24.9739   -24.8940     5.3145   .864    4
   34.10   -19.6593   -24.9709   -24.8911     5.3116   .866    4
   34.20   -19.6592   -24.9681   -24.8883     5.3089   .868    3
   34.30   -19.6592   -24.9655   -24.8857     5.3063   .871    4
   34.40   -19.6593   -24.9632   -24.8834     5.3039   .877    5
   34.50   -19.6593   -24.9609   -24.8812     5.3016   .885    4
   34.60   -19.6593   -24.9589   -24.8792     5.2996   .886    7
   34.70   -19.6593   -24.9570   -24.8772     5.2977   .888    6
   34.80   -19.6594   -24.9552   -24.8754     5.2958   .892    5
   34.90   -19.6594   -24.9535   -24.8737     5.2941   .897    3
   35.00   -19.6594   -24.9519   -24.8722     5.2926   .899    6
   35.10   -19.6593   -24.9504   -24.8707     5.2911   .900    5
   35.20   -19.6593   -24.9490   -24.8692     5.2897   .901    3
   35.30   -19.6592   -24.9476   -24.8679     5.2884   .905    4
   35.40   -19.6594   -24.9466   -24.8668     5.2872   .909    6
   35.50   -19.6593   -24.9454   -24.8657     5.2861   .913    4
   35.60   -19.6593   -24.9444   -24.8646     5.2850   .914    4
   35.70   -19.6592   -24.9433   -24.8635     5.2840   .915    3
   35.80   -19.6591   -24.9423   -24.8625     5.2832   .917    4
   35.90   -19.6592   -24.9415   -24.8618     5.2823   .920    4
   36.00   -19.6592   -24.9406   -24.8609     5.2814   .923    3
   36.10   -19.6593   -24.9399   -24.8601     5.2806   .924    7
   36.20   -19.6591   -24.9390   -24.8592     5.2799   .924    4
   36.30   -19.6590   -24.9382   -24.8585     5.2793   .925    3
   36.40   -19.6588   -24.9374   -24.8577     5.2786   .928    4
   36.50   -19.6590   -24.9370   -24.8572     5.2780   .931    6
   36.60   -19.6590   -24.9363   -24.8566     5.2773   .933    6
   36.70   -19.6590   -24.9357   -24.8559     5.2767   .934    5
   36.80   -19.6589   -24.9351   -24.8553     5.2761   .935    4
   36.90   -19.6589   -24.9345   -24.8547     5.2755   .937    6
   37.00   -19.6589   -24.9339   -24.8542     5.2750   .940    4
   37.10   -19.6589   -24.9333   -24.8535     5.2744   .942    3
   37.20   -19.6589   -24.9328   -24.8530     5.2739   .942    6
   37.30   -19.6589   -24.9322   -24.8525     5.2733   .942    4
   37.40   -19.6588   -24.9317   -24.8519     5.2728   .943    3
   37.50   -19.6589   -24.9312   -24.8515     5.2723   .946    6
   37.60   -19.6589   -24.9307   -24.8510     5.2718   .948    7
   37.70   -19.6587   -24.9301   -24.8503     5.2713   .949    3
   37.80   -19.6588   -24.9297   -24.8500     5.2709   .950    6
   37.90   -19.6587   -24.9291   -24.8494     5.2704   .951    3
   38.00   -19.6588   -24.9287   -24.8490     5.2699   .953    6
   38.10   -19.6588   -24.9282   -24.8485     5.2694   .953    8
   38.20   -19.6587   -24.9277   -24.8480     5.2690   .953    3
   38.30   -19.6588   -24.9273   -24.8476     5.2686   .955    6
   38.40   -19.6587   -24.9268   -24.8471     5.2681   .957    9
   38.50   -19.6584   -24.9261   -24.8464     5.2677   .959    3
   38.60   -19.6587   -24.9260   -24.8462     5.2673   .959    9
   38.70   -19.6587   -24.9255   -24.8458     5.2668   .960    7
   38.80   -19.6584   -24.9248   -24.8451     5.2664   .961    3
   38.90   -19.6586   -24.9247   -24.8450     5.2660   .962   10
   39.00   -19.6586   -24.9242   -24.8445     5.2656   .963    6
   39.10   -19.6584   -24.9236   -24.8439     5.2652   .964    3
   39.20   -19.6581   -24.9229   -24.8432     5.2648   .967    7
   39.30   -19.6577   -24.9221   -24.8424     5.2644   .970    9
   39.40   -19.6491   -24.9132   -24.8336     5.2641   .972   54
   39.50   -19.6537   -24.9175   -24.8379     5.2638   .971   34
   39.60   -19.6584   -24.9218   -24.8421     5.2635   .968    7
   39.70   -19.6584   -24.9215   -24.8418     5.2631   .969    8
   39.80   -19.6582   -24.9209   -24.8412     5.2627   .971   29
   39.90   -19.6570   -24.9193   -24.8397     5.2624   .972   15
   40.00   -19.6583   -24.9204   -24.8407     5.2620   .971    9
   40.10   -19.6583   -24.9200   -24.8403     5.2617   .971    8
   40.20   -19.6583   -24.9197   -24.8400     5.2613   .973    8
   40.30   -19.6582   -24.9192   -24.8395     5.2610   .974    4
   40.40   -19.6570   -24.9177   -24.8380     5.2607   .976    9
   40.50   -19.6574   -24.9178   -24.8381     5.2604   .977   32
   40.60   -19.6485   -24.9087   -24.8290     5.2601   .980   32
   40.70   -19.6581   -24.9179   -24.8383     5.2599   .973   14
   40.80   -19.6581   -24.9177   -24.8380     5.2596   .976    9
   40.90   -19.6569   -24.9161   -24.8365     5.2593   .983    8
   41.00   -19.6581   -24.9171   -24.8374     5.2590   .978   11
   41.10   -19.6581   -24.9168   -24.8371     5.2587   .978    8
   41.20   -19.6581   -24.9165   -24.8369     5.2584   .979   10
   41.30   -19.6581   -24.9162   -24.8366     5.2581   .980    7
   41.40   -19.6581   -24.9160   -24.8363     5.2579   .980    9
   41.50   -19.6581   -24.9157   -24.8360     5.2576   .981    7
   41.60   -19.6581   -24.9155   -24.8358     5.2573   .981    8
   41.70   -19.6581   -24.9152   -24.8355     5.2571   .982    8
   41.80   -19.6581   -24.9149   -24.8353     5.2568   .982    8
   41.90   -19.6581   -24.9147   -24.8350     5.2566   .983    8
   42.00   -19.6580   -24.9144   -24.8347     5.2564   .984    7
