 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
   42.10   -19.8220   -24.9408   -24.8597     5.1189   .996    7
   42.20   -19.8220   -24.9407   -24.8596     5.1187   .996    7
   42.30   -19.8220   -24.9405   -24.8594     5.1185   .996    8
   42.40   -19.8220   -24.9404   -24.8593     5.1184   .997    8
   42.50   -19.8220   -24.9402   -24.8591     5.1182   .997    6
   42.60   -19.8220   -24.9401   -24.8589     5.1181   .997    7
   42.70   -19.8220   -24.9399   -24.8588     5.1179   .997    8
   42.80   -19.8220   -24.9397   -24.8586     5.1177   .997    6
   42.90   -19.8220   -24.9396   -24.8584     5.1176   .997    7
   43.00   -19.8220   -24.9394   -24.8583     5.1174   .997    8
   43.10   -19.8220   -24.9392   -24.8581     5.1172   .997    7
   43.20   -19.8220   -24.9391   -24.8580     5.1171   .997    7
   43.30   -19.8220   -24.9389   -24.8578     5.1169   .997    8
   43.40   -19.8220   -24.9387   -24.8576     5.1167   .998    8
   43.50   -19.8220   -24.9386   -24.8574     5.1166   .998    7
   43.60   -19.8220   -24.9384   -24.8573     5.1164   .998    8
   43.70   -19.8220   -24.9382   -24.8571     5.1162   .998    8
   43.80   -19.8220   -24.9381   -24.8569     5.1161   .998    8
   43.90   -19.8220   -24.9379   -24.8567     5.1159   .998    7
   44.00   -19.8220   -24.9377   -24.8566     5.1157   .998    8
   44.10   -19.8220   -24.9375   -24.8564     5.1155   .998    7
   44.20   -19.8220   -24.9373   -24.8562     5.1154   .998    6
   44.30   -19.8220   -24.9372   -24.8560     5.1152   .998    7
   44.40   -19.8220   -24.9370   -24.8558     5.1150   .998    6
   44.50   -19.8220   -24.9368   -24.8557     5.1148   .998    7
   44.60   -19.8220   -24.9366   -24.8555     5.1147   .998    6
   44.70   -19.8219   -24.9364   -24.8553     5.1145   .998    6
   44.80   -19.8219   -24.9362   -24.8551     5.1143   .999    6
   44.90   -19.8220   -24.9361   -24.8549     5.1141   .999    7
   45.00   -19.8219   -24.9359   -24.8547     5.1139   .999    6
   45.10   -19.8219   -24.9357   -24.8545     5.1137   .999    6
   45.20   -19.8219   -24.9355   -24.8544     5.1136   .999    8
   45.30   -19.8219   -24.9353   -24.8542     5.1134   .999    8
   45.40   -19.8219   -24.9351   -24.8540     5.1132   .999    6
   45.50   -19.8219   -24.9349   -24.8537     5.1130   .999    6
   45.60   -19.8219   -24.9347   -24.8536     5.1128   .999    7
   45.70   -19.8219   -24.9346   -24.8534     5.1126   .999    8
   45.80   -19.8219   -24.9344   -24.8532     5.1124   .999    8
   45.90   -19.8219   -24.9341   -24.8530     5.1122   .999    6
   46.00   -19.8219   -24.9340   -24.8528     5.1120   .999    7
   46.10   -19.8219   -24.9338   -24.8526     5.1119   .999    8
   46.20   -19.8219   -24.9336   -24.8524     5.1117   .999    6
   46.30   -19.8219   -24.9334   -24.8522     5.1115   .999    7
   46.40   -19.8219   -24.9332   -24.8520     5.1113   .999    8
   46.50   -19.8219   -24.9330   -24.8518     5.1111   .999    6
   46.60   -19.8219   -24.9327   -24.8516     5.1109   .999    6
   46.70   -19.8219   -24.9326   -24.8514     5.1107   .999    6
   46.80   -19.8219   -24.9323   -24.8512     5.1105   .999    5
   46.90   -19.8219   -24.9322   -24.8510     5.1103   .999    6
   47.00   -19.8219   -24.9320   -24.8508     5.1101  1.000    9
   47.10   -19.8219   -24.9318   -24.8506     5.1099  1.000    6
   47.20   -19.8219   -24.9316   -24.8504     5.1097  1.000    6
   47.30   -19.8219   -24.9313   -24.8502     5.1095  1.000    6
   47.40   -19.8218   -24.9311   -24.8499     5.1093  1.000    6
   47.50   -19.8219   -24.9310   -24.8498     5.1091  1.000    6
   47.60   -19.8219   -24.9307   -24.8496     5.1089  1.000    6
   47.70   -19.8219   -24.9305   -24.8494     5.1087  1.000    8
   47.80   -19.8219   -24.9303   -24.8492     5.1084  1.000    8
   47.90   -19.8219   -24.9301   -24.8490     5.1082  1.000    8
   48.00   -19.8219   -24.9299   -24.8487     5.1080  1.000    6
   48.10   -19.8219   -24.9297   -24.8485     5.1078  1.000    6
   48.20   -19.8219   -24.9295   -24.8483     5.1076  1.000    8
   48.30   -19.8219   -24.9293   -24.8481     5.1074  1.000    8
   48.40   -19.8218   -24.9290   -24.8478     5.1072  1.000    5
   48.50   -19.8218   -24.9288   -24.8476     5.1070  1.000    7
   48.60   -19.8219   -24.9286   -24.8474     5.1068  1.000    7
   48.70   -19.8218   -24.9284   -24.8472     5.1065  1.000    7
   48.80   -19.8218   -24.9282   -24.8470     5.1063  1.000    7
   48.90   -19.8219   -24.9280   -24.8468     5.1061  1.000    6
   49.00   -19.8219   -24.9278   -24.8466     5.1059  1.000    9
   49.10   -19.8219   -24.9275   -24.8464     5.1057  1.000    7
   49.20   -19.8219   -24.9273   -24.8461     5.1055  1.000    8
   49.30   -19.8219   -24.9271   -24.8459     5.1052  1.000    7
   49.40   -19.8218   -24.9268   -24.8457     5.1050  1.000    6
   49.50   -19.8218   -24.9266   -24.8454     5.1048  1.000    6
   49.60   -19.8218   -24.9264   -24.8452     5.1046  1.000    7
   49.70   -19.8218   -24.9262   -24.8450     5.1044  1.000    5
   49.80   -19.8218   -24.9259   -24.8447     5.1041  1.000    7
   49.90   -19.8218   -24.9258   -24.8446     5.1039  1.000    6
   50.00   -19.8218   -24.9255   -24.8443     5.1037  1.000    6
   50.10   -19.8218   -24.9253   -24.8441     5.1035  1.000    7
   50.20   -19.8218   -24.9250   -24.8438     5.1032  1.000    6
   50.30   -19.8218   -24.9248   -24.8436     5.1030  1.000    7
   50.40   -19.8218   -24.9246   -24.8434     5.1028  1.000    8
   50.50   -19.8218   -24.9244   -24.8432     5.1026  1.000    8
   50.60   -19.8217   -24.9241   -24.8429     5.1023  1.000    5
   50.70   -19.8218   -24.9239   -24.8427     5.1021  1.000    7
   50.80   -19.8218   -24.9237   -24.8425     5.1019  1.000    7
   50.90   -19.8217   -24.9234   -24.8422     5.1017  1.000    6
   51.00   -19.8217   -24.9232   -24.8420     5.1014  1.000    6
   51.10   -19.8218   -24.9230   -24.8418     5.1012  1.000    9
   51.20   -19.8218   -24.9228   -24.8416     5.1010  1.000    8
   51.30   -19.8218   -24.9225   -24.8413     5.1007  1.000    5
   51.40   -19.8218   -24.9223   -24.8411     5.1005  1.000    9
   51.50   -19.8218   -24.9221   -24.8409     5.1003  1.000    8
   51.60   -19.8218   -24.9218   -24.8406     5.1000  1.000    8
   51.70   -19.8218   -24.9216   -24.8404     5.0998  1.000    8
   51.80   -19.8218   -24.9214   -24.8402     5.0996  1.000    8
   51.90   -19.8218   -24.9211   -24.8399     5.0993  1.000    7
   52.00   -19.8218   -24.9209   -24.8397     5.0991  1.000    6
   52.10   -19.8217   -24.9206   -24.8393     5.0989  1.000    6
   52.20   -19.8218   -24.9204   -24.8392     5.0986  1.000    7
   52.30   -19.8217   -24.9201   -24.8389     5.0984  1.000    6
   52.40   -19.8218   -24.9199   -24.8387     5.0982  1.000    8
   52.50   -19.8218   -24.9197   -24.8385     5.0979  1.000    6
   52.60   -19.8218   -24.9195   -24.8382     5.0977  1.000    8
   52.70   -19.8218   -24.9193   -24.8380     5.0975  1.000    7
   52.80   -19.8218   -24.9190   -24.8378     5.0972  1.000    7
   52.90   -19.8218   -24.9188   -24.8376     5.0970  1.000    9
   53.00   -19.8218   -24.9185   -24.8373     5.0967  1.000    7
   53.10   -19.8217   -24.9182   -24.8370     5.0965  1.000    6
   53.20   -19.8217   -24.9180   -24.8368     5.0963  1.000    7
   53.30   -19.8217   -24.9178   -24.8365     5.0960  1.000    6
   53.40   -19.8217   -24.9175   -24.8363     5.0958  1.000    7
   53.50   -19.8217   -24.9173   -24.8361     5.0956  1.000    6
   53.60   -19.8217   -24.9170   -24.8358     5.0953  1.000    7
   53.70   -19.8218   -24.9169   -24.8356     5.0951  1.000    7
   53.80   -19.8218   -24.9166   -24.8354     5.0948  1.000    7
   53.90   -19.8217   -24.9163   -24.8351     5.0946  1.000    6
   54.00   -19.8218   -24.9161   -24.8349     5.0944  1.000    9
   54.10   -19.8217   -24.9158   -24.8346     5.0941  1.000    5
   54.20   -19.8217   -24.9156   -24.8344     5.0939  1.000    7
   54.30   -19.8218   -24.9154   -24.8342     5.0936  1.000    9
   54.40   -19.8217   -24.9151   -24.8338     5.0934  1.000    5
   54.50   -19.8218   -24.9149   -24.8337     5.0931  1.000    9
   54.60   -19.8218   -24.9147   -24.8334     5.0929  1.000    8
   54.70   -19.8218   -24.9144   -24.8332     5.0927  1.000    8
   54.80   -19.8217   -24.9141   -24.8329     5.0924  1.000    7
   54.90   -19.8217   -24.9139   -24.8326     5.0922  1.000    6
   55.00   -19.8217   -24.9136   -24.8323     5.0919  1.000    5
   55.10   -19.8217   -24.9134   -24.8321     5.0917  1.000    6
   55.20   -19.8217   -24.9132   -24.8319     5.0914  1.000    6
   55.30   -19.8217   -24.9129   -24.8317     5.0912  1.000    7
   55.40   -19.8217   -24.9126   -24.8314     5.0909  1.000    6
   55.50   -19.8217   -24.9124   -24.8312     5.0907  1.000    7
   55.60   -19.8218   -24.9122   -24.8310     5.0905  1.000    7
   55.70   -19.8218   -24.9120   -24.8307     5.0902  1.000    8
   55.80   -19.8217   -24.9117   -24.8304     5.0900  1.000    7
   55.90   -19.8217   -24.9114   -24.8302     5.0897  1.000    7
   56.00   -19.8217   -24.9112   -24.8299     5.0895  1.000    7
