 site       X              Y              Z             EMT           DFT
  2   0.4950925980   0.0000000000   1.2000000000  -0.3869152152  -0.4685275900
  2   0.4950925980   0.0000000000   1.4000000000  -1.5787170033  -1.5888557400
  2   0.4950925980   0.0000000000   1.6000000000  -1.7172615614  -1.7218588800
  2   0.4950925980   0.0000000000   1.8000000000  -1.4637986615  -1.4674781400
  2   0.4950925980   0.0000000000   2.0000000000  -1.1134748862  -1.0863606600
  2   0.4950925980   0.0000000000   2.2000000000  -0.7905325413  -0.6955358500
  2   0.4950925980   0.0000000000   2.4000000000  -0.5340000751  -0.3697565000
  2   0.4950925980   0.0000000000   2.6000000000  -0.3429418311  -0.1807841800
  2   0.4950925980   0.0000000000   2.8000000000  -0.2026709368  -0.0845863000
  2   0.4950925980   0.0000000000   3.0000000000  -0.1071930428  -0.0401606700
  2   0.4950925980   0.0000000000   3.2000000000  -0.0456685093  -0.0201803800
  2   0.4950925980   0.0000000000   3.4000000000  -0.0080081244  -0.0111888100
  2   0.4950925980   0.0000000000   3.6000000000   0.0133149952  -0.0071804200
  2   0.4950925980   0.0000000000   3.8000000000   0.0211167782  -0.0054035300
  2   0.4950925980   0.0000000000   4.0000000000   0.0173695059  -0.0045288300
  2   0.4950925980   0.0000000000   4.2000000000   0.0146794369  -0.0039569100
  2   0.4950925980   0.0000000000   4.4000000000   0.0069750790  -0.0034473900
  2   0.4950925980   0.0000000000   4.6000000000   0.0017619103  -0.0029264200
  2   0.4950925980   0.0000000000   4.8000000000   0.0022573329  -0.0023934000
  2   0.4950925980   0.0000000000   5.0000000000   0.0024333894  -0.0018647000
  2   0.4950925980   0.0000000000   5.2000000000  -0.0002366155  -0.0013665800
  2   0.4950925980   0.0000000000   5.4000000000  -0.0000342533  -0.0009223800
  2   0.4950925980   0.0000000000   5.6000000000  -0.0000013644  -0.0005335400
  2   0.4950925980   0.0000000000   5.8000000000  -0.0000000478  -0.0002101300
  2   0.4950925980   0.0000000000   6.0000000000  -0.0000000016   0.0000423800
  3   0.9901851960   0.0000000000  -5.0000000000   8.7457857354   8.4485172000
  3   0.9901851960   0.0000000000  -4.8000000000   9.2766557451   9.2096237600
  3   0.9901851960   0.0000000000  -4.6000000000   7.7267394627   7.8018882300
  3   0.9901851960   0.0000000000  -4.4000000000   4.9935582978   5.0949056300
  3   0.9901851960   0.0000000000  -4.2000000000   2.3426106477   2.4226629400
  3   0.9901851960   0.0000000000  -4.0000000000   0.5138366197   0.5624511100
  3   0.9901851960   0.0000000000  -3.8000000000  -0.3888911885  -0.3896112800
  3   0.9901851960   0.0000000000  -3.6000000000  -0.5758376600  -0.6031798200
  3   0.9901851960   0.0000000000  -3.4000000000  -0.1531279367  -0.1465905400
  3   0.9901851960   0.0000000000  -3.2000000000   1.0779054542   1.1117578100
  3   0.9901851960   0.0000000000  -3.0000000000   3.2531271880   3.2994252800
  3   0.9901851960   0.0000000000  -2.8000000000   6.0474143301   6.1133258200
  3   0.9901851960   0.0000000000  -2.6000000000   8.4697592923   8.5139200800
  3   0.9901851960   0.0000000000  -2.4000000000   9.2506226922   9.1851412300
  3   0.9901851960   0.0000000000  -2.2000000000   7.9126365167   7.6970446200
  3   0.9901851960   0.0000000000  -2.0000000000   5.2248038208   4.9591733700
  3   0.9901851960   0.0000000000  -1.8000000000   2.4735202114   2.2983098800
  3   0.9901851960   0.0000000000  -1.6000000000   0.4923256880   0.4593176600
  3   0.9901851960   0.0000000000  -1.4000000000  -0.5525747065  -0.4914791800
