 site       X              Y              Z             EMT           DFT
  3   0.9901851960   0.0000000000   5.4000000000  -0.0000041392  -0.0009532700
  3   0.9901851960   0.0000000000   5.6000000000  -0.0000000670  -0.0005722900
  3   0.9901851960   0.0000000000   5.8000000000  -0.0000000010  -0.0002512800
  3   0.9901851960   0.0000000000   6.0000000000  -0.0000000000  -0.0000001800
  4   1.4852777940   0.0000000000  -4.2000000000  12.2260007517   5.6850676100
  4   1.4852777940   0.0000000000  -4.0000000000   6.3078916315   2.0917281100
  4   1.4852777940   0.0000000000  -3.8000000000   3.2602757611   0.3168925200
  4   1.4852777940   0.0000000000  -3.6000000000   2.5900714787  -0.0744760600
  4   1.4852777940   0.0000000000  -3.4000000000   4.1161608858   0.7671678700
  4   1.4852777940   0.0000000000  -3.2000000000   8.2082098879   3.1394035900
  4   1.4852777940   0.0000000000  -3.0000000000  15.2638150905   7.4350210900
  4   1.4852777940   0.0000000000  -1.8000000000  12.8754609175   5.4424900800
  4   1.4852777940   0.0000000000  -1.6000000000   6.2877139530   1.8565445200
  4   1.4852777940   0.0000000000  -1.4000000000   2.3957838059  -0.0307064200
  4   1.4852777940   0.0000000000  -1.2000000000   0.5093836472  -0.8439618800
  4   1.4852777940   0.0000000000  -1.0000000000  -0.1159774395  -1.1146655200
  4   1.4852777940   0.0000000000  -0.8000000000   0.0269801423  -1.1281045300
  4   1.4852777940   0.0000000000  -0.6000000000   0.6472312359  -0.9983429400
  4   1.4852777940   0.0000000000  -0.4000000000   1.4693103194  -0.7985041200
  4   1.4852777940   0.0000000000  -0.2000000000   2.1538923654  -0.6341463700
  4   1.4852777940   0.0000000000   0.0000000000   2.3837627653  -0.6232422000
  4   1.4852777940   0.0000000000   0.2000000000   2.0164396116  -0.8196053800
  4   1.4852777940   0.0000000000   0.4000000000   1.1585624906  -1.1671303900
  4   1.4852777940   0.0000000000   0.6000000000   0.0900750897  -1.5364316500
  4   1.4852777940   0.0000000000   0.8000000000  -0.8939471986  -1.8041649500
  4   1.4852777940   0.0000000000   1.0000000000  -1.6030680508  -1.9052169100
  4   1.4852777940   0.0000000000   1.2000000000  -1.9801103306  -1.8365501800
  4   1.4852777940   0.0000000000   1.4000000000  -2.0653343425  -1.6349435700
  4   1.4852777940   0.0000000000   1.6000000000  -1.9435044224  -1.3512819400
  4   1.4852777940   0.0000000000   1.8000000000  -1.7033490511  -1.0326422400
  4   1.4852777940   0.0000000000   2.0000000000  -1.4165577507  -0.7129287000
  4   1.4852777940   0.0000000000   2.2000000000  -1.1312211407  -0.4154696900
  4   1.4852777940   0.0000000000   2.4000000000  -0.8748089050  -0.2177428300
  4   1.4852777940   0.0000000000   2.6000000000  -0.6589933623  -0.1074131800
  4   1.4852777940   0.0000000000   2.8000000000  -0.4857851048  -0.0519192500
  4   1.4852777940   0.0000000000   3.0000000000  -0.3518712009  -0.0258826800
  4   1.4852777940   0.0000000000   3.2000000000  -0.2508001758  -0.0139793700
  4   1.4852777940   0.0000000000   3.4000000000  -0.1754469902  -0.0086057000
  4   1.4852777940   0.0000000000   3.6000000000  -0.1217237974  -0.0062173700
  4   1.4852777940   0.0000000000   3.8000000000  -0.0837835750  -0.0051224400
  4   1.4852777940   0.0000000000   4.0000000000  -0.0571755120  -0.0044978500
  4   1.4852777940   0.0000000000   4.2000000000  -0.0386995301  -0.0040071200
  4   1.4852777940   0.0000000000   4.4000000000  -0.0252460641  -0.0035041200
  4   1.4852777940   0.0000000000   4.6000000000  -0.0150207387  -0.0029746900
  4   1.4852777940   0.0000000000   4.8000000000  -0.0095142715  -0.0024275000
  4   1.4852777940   0.0000000000   5.0000000000  -0.0016634673  -0.0018863600
  4   1.4852777940   0.0000000000   5.2000000000  -0.0000376649  -0.0013897400
  4   1.4852777940   0.0000000000   5.4000000000  -0.0000006897  -0.0009559400
  4   1.4852777940   0.0000000000   5.6000000000  -0.0000000118  -0.0005780500
  4   1.4852777940   0.0000000000   5.8000000000  -0.0000000002  -0.0002586800
  4   1.4852777940   0.0000000000   6.0000000000  -0.0000000000  -0.0000075500
  5   0.7426388970   0.4287627670  -5.0000000000   2.3905348855  -0.3088081700
  5   0.7426388970   0.4287627670  -4.8000000000   2.5321713539  -0.2372000200
  5   0.7426388970   0.4287627670  -4.6000000000   2.1145436422  -0.3570495200
  5   0.7426388970   0.4287627670  -4.4000000000   1.3261388262  -0.6028261500
  5   0.7426388970   0.4287627670  -4.2000000000   0.4998040178  -0.8550733100
  5   0.7426388970   0.4287627670  -4.0000000000  -0.0404681541  -1.0064850200
  5   0.7426388970   0.4287627670  -3.8000000000  -0.0312338120  -0.9638158400
  5   0.7426388970   0.4287627670  -3.6000000000   0.8507176729  -0.5574703000
  5   0.7426388970   0.4287627670  -3.4000000000   3.1668590230   0.5861212900
  5   0.7426388970   0.4287627670  -3.2000000000   7.6935913976   3.0642952300
  5   0.7426388970   0.4287627670  -3.0000000000  14.9960647159   7.3982095500
  5   0.7426388970   0.4287627670  -1.8000000000  13.1918565589   5.4713330400
  5   0.7426388970   0.4287627670  -1.6000000000   6.8868045115   1.9312037800
  5   0.7426388970   0.4287627670  -1.4000000000   3.4912340268   0.1666763800
  5   0.7426388970   0.4287627670  -1.2000000000   2.5209223872  -0.2948857300
  5   0.7426388970   0.4287627670  -1.0000000000   3.7176772846   0.3542774800
  5   0.7426388970   0.4287627670  -0.8000000000   7.3915748728   2.3870729200
  5   0.7426388970   0.4287627670  -0.6000000000  14.0006847971   6.2684102600
  5   0.7426388970   0.4287627670   0.6000000000  13.2331514704   5.7664389600
  5   0.7426388970   0.4287627670   0.8000000000   6.0954954100   1.6845959200
  5   0.7426388970   0.4287627670   1.0000000000   1.6426964326  -0.5617080100
  5   0.7426388970   0.4287627670   1.2000000000  -0.7318658975  -1.5175202600
  5   0.7426388970   0.4287627670   1.4000000000  -1.7653516041  -1.7357268600
  5   0.7426388970   0.4287627670   1.6000000000  -2.0299356540  -1.5836824700
  5   0.7426388970   0.4287627670   1.8000000000  -1.9047116636  -1.2698266000
  5   0.7426388970   0.4287627670   2.0000000000  -1.6175113834  -0.9084922900
  5   0.7426388970   0.4287627670   2.2000000000  -1.2930634997  -0.5587177200
  5   0.7426388970   0.4287627670   2.4000000000  -0.9923617485  -0.2925655300
  5   0.7426388970   0.4287627670   2.6000000000  -0.7393615618  -0.1432468400
  5   0.7426388970   0.4287627670   2.8000000000  -0.5384399875  -0.0679205900
  5   0.7426388970   0.4287627670   3.0000000000  -0.3852070760  -0.0329416600
  5   0.7426388970   0.4287627670   3.2000000000  -0.2716849895  -0.0170580400
  5   0.7426388970   0.4287627670   3.4000000000  -0.1892394160  -0.0098911300
  5   0.7426388970   0.4287627670   3.6000000000  -0.1298414760  -0.0066961900
  5   0.7426388970   0.4287627670   3.8000000000  -0.0885094328  -0.0052512300
  5   0.7426388970   0.4287627670   4.0000000000  -0.0597526587  -0.0045128700
  5   0.7426388970   0.4287627670   4.2000000000  -0.0387743133  -0.0039808100
  5   0.7426388970   0.4287627670   4.4000000000  -0.0256022712  -0.0034754800
  5   0.7426388970   0.4287627670   4.6000000000  -0.0154302637  -0.0029501600
  5   0.7426388970   0.4287627670   4.8000000000  -0.0084614634  -0.0024093400
  5   0.7426388970   0.4287627670   5.0000000000  -0.0048980346  -0.0018746200
  5   0.7426388970   0.4287627670   5.2000000000  -0.0003683674  -0.0013798900
  5   0.7426388970   0.4287627670   5.4000000000  -0.0000065854  -0.0009412200
  5   0.7426388970   0.4287627670   5.6000000000  -0.0000001055  -0.0005603900
  5   0.7426388970   0.4287627670   5.8000000000  -0.0000000016  -0.0002399000
  5   0.7426388970   0.4287627670   6.0000000000  -0.0000000000   0.0000111500
  6   1.2377314950   0.4287627670  -5.0000000000   3.2515840024   0.2675543800
  6   1.2377314950   0.4287627670  -4.8000000000   3.4807514721   0.3859269800
  6   1.2377314950   0.4287627670  -4.6000000000   2.9932248670   0.1949902700
  6   1.2377314950   0.4287627670  -4.4000000000   2.0701310272  -0.1946857400
  6   1.2377314950   0.4287627670  -4.2000000000   1.1850309577  -0.5793263600
  6   1.2377314950   0.4287627670  -4.0000000000   0.8192265419  -0.7542144900
  6   1.2377314950   0.4287627670  -3.8000000000   1.5089667641  -0.4496667800
  6   1.2377314950   0.4287627670  -3.6000000000   4.2550203566   0.9781790900
  6   1.2377314950   0.4287627670  -3.4000000000  11.2098464934   5.0959210200
  6   1.2377314950   0.4287627670  -1.4000000000   8.8491919658   2.9572511200
  6   1.2377314950   0.4287627670  -1.2000000000   3.2603025301   0.1450625200
  6   1.2377314950   0.4287627670  -1.0000000000   1.1737545181  -0.7639143100
  6   1.2377314950   0.4287627670  -0.8000000000   0.8043362042  -0.8987999400
  6   1.2377314950   0.4287627670  -0.6000000000   1.3250004270  -0.6940922300
  6   1.2377314950   0.4287627670  -0.4000000000   2.2380939468  -0.3450376500
  6   1.2377314950   0.4287627670  -0.2000000000   3.0568699866  -0.0398038400
  6   1.2377314950   0.4287627670   0.0000000000   3.3344010540   0.0272149700
  6   1.2377314950   0.4287627670   0.2000000000   2.8645797943  -0.2320121200
  6   1.2377314950   0.4287627670   0.4000000000   1.7911975410  -0.7273727800
  6   1.2377314950   0.4287627670   0.6000000000   0.4856681449  -1.2596512200
  6   1.2377314950   0.4287627670   0.8000000000  -0.6862865542  -1.6545010300
  6   1.2377314950   0.4287627670   1.0000000000  -1.5135605448  -1.8348650900
  6   1.2377314950   0.4287627670   1.2000000000  -1.9517819776  -1.8090426800
  6   1.2377314950   0.4287627670   1.4000000000  -2.0628608529  -1.6284617200
  6   1.2377314950   0.4287627670   1.6000000000  -1.9490332934  -1.3536471100
  6   1.2377314950   0.4287627670   1.8000000000  -1.7096144443  -1.0375694900
  6   1.2377314950   0.4287627670   2.0000000000  -1.4211645188  -0.7177796900
  6   1.2377314950   0.4287627670   2.2000000000  -1.1341578105  -0.4191638000
  6   1.2377314950   0.4287627670   2.4000000000  -0.8765751103  -0.2195615400
  6   1.2377314950   0.4287627670   2.6000000000  -0.6600867933  -0.1081583200
  6   1.2377314950   0.4287627670   2.8000000000  -0.4863142741  -0.0521858900
  6   1.2377314950   0.4287627670   3.0000000000  -0.3519332540  -0.0259840800
  6   1.2377314950   0.4287627670   3.2000000000  -0.2507061118  -0.0140137200
  6   1.2377314950   0.4287627670   3.4000000000  -0.1761015186  -0.0086256800
  6   1.2377314950   0.4287627670   3.6000000000  -0.1223165487  -0.0062384000
  6   1.2377314950   0.4287627670   3.8000000000  -0.0838746424  -0.0051342800
  6   1.2377314950   0.4287627670   4.0000000000  -0.0569001739  -0.0044970100
  6   1.2377314950   0.4287627670   4.2000000000  -0.0378168403  -0.0040028200
  6   1.2377314950   0.4287627670   4.4000000000  -0.0250861833  -0.0035035900
  6   1.2377314950   0.4287627670   4.6000000000  -0.0163246073  -0.0029741300
  6   1.2377314950   0.4287627670   4.8000000000  -0.0086065426  -0.0024213100
  6   1.2377314950   0.4287627670   5.0000000000  -0.0021773888  -0.0018770500
  6   1.2377314950   0.4287627670   5.2000000000  -0.0000586564  -0.0013780900
  6   1.2377314950   0.4287627670   5.4000000000  -0.0000010521  -0.0009422700
  6   1.2377314950   0.4287627670   5.6000000000  -0.0000000176  -0.0005642400
  6   1.2377314950   0.4287627670   5.8000000000  -0.0000000003  -0.0002452100
  6   1.2377314950   0.4287627670   6.0000000000  -0.0000000000   0.0000053000
  7   1.4852777940   0.8575255340  -5.0000000000   0.1534192020  -1.0557223300
  7   1.4852777940   0.8575255340  -4.8000000000   0.2754739439  -1.0280117500
  7   1.4852777940   0.8575255340  -4.6000000000   0.1573523725  -1.0492853100
  7   1.4852777940   0.8575255340  -4.4000000000  -0.0690298430  -1.0976087900
  7   1.4852777940   0.8575255340  -4.2000000000  -0.1519397248  -1.1050954600
  7   1.4852777940   0.8575255340  -4.0000000000   0.3092013468  -0.9136875100
  7   1.4852777940   0.8575255340  -3.8000000000   2.1231825644  -0.0709761100
  7   1.4852777940   0.8575255340  -3.6000000000   7.2200503442   2.7413729800
  7   1.4852777940   0.8575255340  -1.4000000000  15.7478959985   6.7220408000
  7   1.4852777940   0.8575255340  -1.2000000000   5.4206040220   1.2123059900
  7   1.4852777940   0.8575255340  -1.0000000000   1.4471674391  -0.5987595800
  7   1.4852777940   0.8575255340  -0.8000000000   0.0919228164  -1.1342720700
  7   1.4852777940   0.8575255340  -0.6000000000  -0.1875547109  -1.2724581500
  7   1.4852777940   0.8575255340  -0.4000000000  -0.0516850258  -1.3032891100
  7   1.4852777940   0.8575255340  -0.2000000000   0.1471467763  -1.3319933000
  7   1.4852777940   0.8575255340   0.0000000000   0.1838894112  -1.4090055500
  7   1.4852777940   0.8575255340   0.2000000000  -0.0429928608  -1.5474835100
  7   1.4852777940   0.8575255340   0.4000000000  -0.5008330338  -1.7198277700
  7   1.4852777940   0.8575255340   0.6000000000  -1.0610953780  -1.8706495500
  7   1.4852777940   0.8575255340   0.8000000000  -1.5726460427  -1.9447705200
  7   1.4852777940   0.8575255340   1.0000000000  -1.9255647498  -1.9108710400
  7   1.4852777940   0.8575255340   1.2000000000  -2.0773222617  -1.7683846000
  7   1.4852777940   0.8575255340   1.4000000000  -2.0438288064  -1.5400867900
  7   1.4852777940   0.8575255340   1.6000000000  -1.8741115257  -1.2587201100
  7   1.4852777940   0.8575255340   1.8000000000  -1.6254815990  -0.9553664400
  7   1.4852777940   0.8575255340   2.0000000000  -1.3483538117  -0.6539596800
  7   1.4852777940   0.8575255340   2.2000000000  -1.0784552731  -0.3763312800
  7   1.4852777940   0.8575255340   2.4000000000  -0.8366421697  -0.1971953500
  7   1.4852777940   0.8575255340   2.6000000000  -0.6326405779  -0.0974032700
  7   1.4852777940   0.8575255340   2.8000000000  -0.4683207056  -0.0472863500
  7   1.4852777940   0.8575255340   3.0000000000  -0.3406215360  -0.0237776400
  7   1.4852777940   0.8575255340   3.2000000000  -0.2439436287  -0.0130471500
  7   1.4852777940   0.8575255340   3.4000000000  -0.1723802507  -0.0082332800
  7   1.4852777940   0.8575255340   3.6000000000  -0.1203594162  -0.0061043400
  7   1.4852777940   0.8575255340   3.8000000000  -0.0823488722  -0.0051001300
  7   1.4852777940   0.8575255340   4.0000000000  -0.0551172733  -0.0044899100
  7   1.4852777940   0.8575255340   4.2000000000  -0.0372640478  -0.0039934000
  7   1.4852777940   0.8575255340   4.4000000000  -0.0250509649  -0.0035171900
  7   1.4852777940   0.8575255340   4.6000000000  -0.0167021092  -0.0029876000
  7   1.4852777940   0.8575255340   4.8000000000  -0.0092529707  -0.0024247800
  7   1.4852777940   0.8575255340   5.0000000000  -0.0005969998  -0.0018701000
  7   1.4852777940   0.8575255340   5.2000000000  -0.0000125857  -0.0013670000
  7   1.4852777940   0.8575255340   5.4000000000  -0.0000002375  -0.0009294600
  7   1.4852777940   0.8575255340   5.6000000000  -0.0000000042  -0.0005499500
  7   1.4852777940   0.8575255340   5.8000000000  -0.0000000001  -0.0002292000
  7   1.4852777940   0.8575255340   6.0000000000  -0.0000000000   0.0000187500
  8   0.7426388970  -0.4287627670  -4.2000000000  11.8801980651   5.6394777400
  8   0.7426388970  -0.4287627670  -4.0000000000   5.6555440896   1.9916166900
  8   0.7426388970  -0.4287627670  -3.8000000000   2.0661550975   0.0625622100
  8   0.7426388970  -0.4287627670  -3.6000000000   0.3817963201  -0.7612694200
  8   0.7426388970  -0.4287627670  -3.4000000000  -0.1164781612  -1.0100158700
  8   0.7426388970  -0.4287627670  -3.2000000000   0.1145274871  -0.9726480200
  8   0.7426388970  -0.4287627670  -3.0000000000   0.7975246127  -0.7764629500
  8   0.7426388970  -0.4287627670  -2.8000000000   1.6508692242  -0.5140946900
  8   0.7426388970  -0.4287627670  -2.6000000000   2.3327537895  -0.3021623000
  8   0.7426388970  -0.4287627670  -2.4000000000   2.5463510318  -0.2497415900
  8   0.7426388970  -0.4287627670  -2.2000000000   2.1939457743  -0.3879501200
  8   0.7426388970  -0.4287627670  -2.0000000000   1.4350855488  -0.6460317200
  8   0.7426388970  -0.4287627670  -1.8000000000   0.5928205855  -0.9045977400
