3 .990185196 0.0 -1.00 -.40872669
3 .990185196 0.0 -.80 .65613659
3 .990185196 0.0 -.60 2.62464450
3 .990185196 0.0 -.40 5.32871698
3 .990185196 0.0 -.20 7.87238433
3 .990185196 0.0 0 8.90246813
3 .990185196 0.0 .20 7.72242478
3 .990185196 0.0 .40 5.01430679
3 .990185196 0.0 .60 2.13253734
3 .990185196 0.0 .80 -.00745078
3 .990185196 0.0 1.00 -1.21632709
3 .990185196 0.0 1.20 -1.69911866
3 .990185196 0.0 1.40 -1.72921762
3 .990185196 0.0 1.60 -1.51597202
3 .990185196 0.0 1.80 -1.19370685
3 .990185196 0.0 2.00 -.84367018
3 .990185196 0.0 2.20 -.50980868
3 .990185196 0.0 2.40 -.26666404
3 .990185196 0.0 2.60 -.13083502
3 .990185196 0.0 2.80 -.06240629
3 .990185196 0.0 3.00 -.03053292
3 .990185196 0.0 3.20 -.01601755
3 .990185196 0.0 3.40 -.00946026
3 .990185196 0.0 3.60 -.00653477
3 .990185196 0.0 3.80 -.00520664
3 .990185196 0.0 4.00 -.00450964
3 .990185196 0.0 4.20 -.00399098
3 .990185196 0.0 4.40 -.00348782
3 .990185196 0.0 4.60 -.00295988
3 .990185196 0.0 4.80 -.00241814
3 .990185196 0.0 5.00 -.00188418
3 .990185196 0.0 5.20 -.00138919
3 .990185196 0.0 5.40 -.00095327
3 .990185196 0.0 5.60 -.00057229
3 .990185196 0.0 5.80 -.00025128
3 .990185196 0.0 6.00 -.00000018
4 1.485277794 0.0 -5.00 18.24635194
4 1.485277794 0.0 -4.80 19.91470854
4 1.485277794 0.0 -4.60 16.83367167
4 1.485277794 0.0 -4.40 11.09545747
4 1.485277794 0.0 -4.20 5.68506761
4 1.485277794 0.0 -4.00 2.09172811
4 1.485277794 0.0 -3.80 .31689252
4 1.485277794 0.0 -3.60 -.07447606
4 1.485277794 0.0 -3.40 .76716787
4 1.485277794 0.0 -3.20 3.13940359
4 1.485277794 0.0 -3.00 7.43502109
4 1.485277794 0.0 -2.80 13.23193495
4 1.485277794 0.0 -2.60 18.39195250
4 1.485277794 0.0 -2.40 19.87264874
4 1.485277794 0.0 -2.20 16.62668474
4 1.485277794 0.0 -2.00 10.83239358
4 1.485277794 0.0 -1.80 5.44249008
4 1.485277794 0.0 -1.60 1.85654452
4 1.485277794 0.0 -1.40 -.03070642
4 1.485277794 0.0 -1.20 -.84396188
4 1.485277794 0.0 -1.00 -1.11466552
4 1.485277794 0.0 -.80 -1.12810453
4 1.485277794 0.0 -.60 -.99834294
4 1.485277794 0.0 -.40 -.79850412
4 1.485277794 0.0 -.20 -.63414637
4 1.485277794 0.0 0 -.62324220
4 1.485277794 0.0 .20 -.81960538
4 1.485277794 0.0 .40 -1.16713039
4 1.485277794 0.0 .60 -1.53643165
4 1.485277794 0.0 .80 -1.80416495
4 1.485277794 0.0 1.00 -1.90521691
4 1.485277794 0.0 1.20 -1.83655018
4 1.485277794 0.0 1.40 -1.63494357
4 1.485277794 0.0 1.60 -1.35128194
4 1.485277794 0.0 1.80 -1.03264224
4 1.485277794 0.0 2.00 -.71292870
4 1.485277794 0.0 2.20 -.41546969
4 1.485277794 0.0 2.40 -.21774283
4 1.485277794 0.0 2.60 -.10741318
4 1.485277794 0.0 2.80 -.05191925
4 1.485277794 0.0 3.00 -.02588268
4 1.485277794 0.0 3.20 -.01397937
4 1.485277794 0.0 3.40 -.00860570
4 1.485277794 0.0 3.60 -.00621737
4 1.485277794 0.0 3.80 -.00512244
4 1.485277794 0.0 4.00 -.00449785
4 1.485277794 0.0 4.20 -.00400712
4 1.485277794 0.0 4.40 -.00350412
4 1.485277794 0.0 4.60 -.00297469
4 1.485277794 0.0 4.80 -.00242750
4 1.485277794 0.0 5.00 -.00188636
4 1.485277794 0.0 5.20 -.00138974
4 1.485277794 0.0 5.40 -.00095594
4 1.485277794 0.0 5.60 -.00057805
4 1.485277794 0.0 5.80 -.00025868
4 1.485277794 0.0 6.00 -.00000755
5 .742638897 .428762767 -5.00 -.30880817
5 .742638897 .428762767 -4.80 -.23720002
5 .742638897 .428762767 -4.60 -.35704952
5 .742638897 .428762767 -4.40 -.60282615
5 .742638897 .428762767 -4.20 -.85507331
5 .742638897 .428762767 -4.00 -1.00648502
5 .742638897 .428762767 -3.80 -.96381584
5 .742638897 .428762767 -3.60 -.55747030
5 .742638897 .428762767 -3.40 .58612129
5 .742638897 .428762767 -3.20 3.06429523
5 .742638897 .428762767 -3.00 7.39820955
5 .742638897 .428762767 -2.80 13.21103085
5 .742638897 .428762767 -2.60 18.37814551
5 .742638897 .428762767 -2.40 19.86213040
5 .742638897 .428762767 -2.20 16.62159262
5 .742638897 .428762767 -2.00 10.83936310
5 .742638897 .428762767 -1.80 5.47133304
5 .742638897 .428762767 -1.60 1.93120378
5 .742638897 .428762767 -1.40 .16667638
5 .742638897 .428762767 -1.20 -.29488573
5 .742638897 .428762767 -1.00 .35427748
5 .742638897 .428762767 -.80 2.38707292
5 .742638897 .428762767 -.60 6.26841026
5 .742638897 .428762767 -.40 11.84471025
5 .742638897 .428762767 -.20 17.33573420
5 .742638897 .428762767 0 19.67448920
5 .742638897 .428762767 .20 17.18934456
5 .742638897 .428762767 .40 11.53168852
5 .742638897 .428762767 .60 5.76643896
5 .742638897 .428762767 .80 1.68459592
5 .742638897 .428762767 1.00 -.56170801
5 .742638897 .428762767 1.20 -1.51752026
5 .742638897 .428762767 1.40 -1.73572686
5 .742638897 .428762767 1.60 -1.58368247
5 .742638897 .428762767 1.80 -1.26982660
5 .742638897 .428762767 2.00 -.90849229
5 .742638897 .428762767 2.20 -.55871772
5 .742638897 .428762767 2.40 -.29256553
5 .742638897 .428762767 2.60 -.14324684
5 .742638897 .428762767 2.80 -.06792059
5 .742638897 .428762767 3.00 -.03294166
5 .742638897 .428762767 3.20 -.01705804
5 .742638897 .428762767 3.40 -.00989113
