H + Au(111) SRP48 5.0 eV t15p30 traj 82                                         
 1                                                                              
     5.946768     .000000     .000000                                           
    -2.973384    5.150052     .000000                                           
      .000000     .000000   20.295320                                           
   Au   H                                                                       
  16   1                                                                        
                                                                                
    .02621920   .98054863   .00464515                                           
    .54236772   .99944671   .99776974                                           
    .04603974   .48324088   .00560480                                           
    .53427727   .47697757   .00043626                                           
    .31805696   .12557854   .87722106                                           
    .82249322   .10876426   .87443805                                           
    .33475660   .64581541   .87938240                                           
    .82587965   .59156616   .88443577                                           
    .12490394   .28047174   .76055102                                           
    .64083101   .29777901   .75953134                                           
    .13359698   .78701652   .76281510                                           
    .62057607   .78151781   .75849217                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .82832137   .34750404   .29563466                                           
                                                                                
    .02624873   .98055046   .00464121                                           
    .54236279   .99945441   .99776363                                           
    .04602194   .48322564   .00560097                                           
    .53427766   .47698834   .00043502                                           
    .31804212   .12557507   .87722290                                           
    .82250069   .10876438   .87443809                                           
    .33477486   .64579412   .87938190                                           
    .82587975   .59156849   .88443890                                           
    .12489388   .28048119   .76055611                                           
    .64083532   .29779285   .75953433                                           
    .13359875   .78699433   .76282068                                           
    .62056458   .78150854   .75849388                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .82987620   .34828146   .29416218                                           
                                                                                
    .02627826   .98055229   .00463727                                           
    .54235783   .99946209   .99775752                                           
    .04600414   .48321040   .00559714                                           
    .53427804   .47699912   .00043378                                           
    .31802727   .12557160   .87722475                                           
    .82250817   .10876450   .87443813                                           
    .33479311   .64577279   .87938141                                           
    .82587985   .59157086   .88444202                                           
    .12488385   .28049066   .76056119                                           
    .64083963   .29780668   .75953732                                           
    .13360052   .78697216   .76282625                                           
    .62055312   .78149928   .75849560                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .83143104   .34905887   .29268969                                           
                                                                                
    .02630780   .98055412   .00463332                                           
    .54235287   .99946974   .99775142                                           
    .04598633   .48319517   .00559331                                           
    .53427839   .47700991   .00043254                                           
    .31801242   .12556814   .87722661                                           
    .82251567   .10876463   .87443819                                           
    .33481134   .64575141   .87938092                                           
    .82587996   .59157328   .88444514                                           
    .12487386   .28050015   .76056628                                           
    .64084393   .29782052   .75954032                                           
    .13360228   .78695000   .76283182                                           
    .62054168   .78149004   .75849732                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .83298588   .34983629   .29121720                                           
                                                                                
    .02633734   .98055593   .00462936                                           
    .54234789   .99947737   .99774532                                           
    .04596853   .48317995   .00558947                                           
    .53427873   .47702071   .00043131                                           
    .31799757   .12556469   .87722847                                           
    .82252318   .10876475   .87443825                                           
    .33482957   .64572998   .87938044                                           
    .82588008   .59157574   .88444825                                           
    .12486390   .28050967   .76057136                                           
    .64084822   .29783436   .75954331                                           
    .13360404   .78692786   .76283740                                           
    .62053027   .78148082   .75849905                                           
    .00000000   .00000000   .64054176                                           
    .50000000   .00000000   .64054176                                           
    .00000000   .50000000   .64054176                                           
    .50000000   .50000000   .64054176                                           
    .83454072   .35061371   .28974471                                           
                                                                                
    .02636688   .98055775   .00462540                                           
    .54234289   .99948496   .99773922                                           
    .04595072   .48316474   .00558562                                           
    .53427906   .47703152   .00043008                                           
    .31798270   .12556125   .87723033                                           
    .82253071   .10876489   .87443832                                           
    .33484778   .64570850   .87937996                                           
    .82588021   .59157825   .88445135                                           
    .12485398   .28051922   .76057644                                           
    .64085251   .29784820   .75954632                                           
