 TIME   Etot      ELFEN     ELEN       EKIN      mag Nel
    3.40   -19.6617   -24.8284   -24.7485     5.1667   .999    4
    3.50   -19.6618   -24.8286   -24.7488     5.1668   .999    6
    3.60   -19.6618   -24.8288   -24.7489     5.1670   .999    6
    3.70   -19.6618   -24.8289   -24.7491     5.1671   .999    6
    3.80   -19.6618   -24.8290   -24.7492     5.1672   .999    7
    3.90   -19.6618   -24.8292   -24.7493     5.1674   .999    5
    4.00   -19.6617   -24.8292   -24.7494     5.1675   .999    4
    4.10   -19.6618   -24.8295   -24.7496     5.1677   .998    6
    4.20   -19.6618   -24.8296   -24.7498     5.1678   .998    4
    4.30   -19.6617   -24.8297   -24.7498     5.1680   .998    4
    4.40   -19.6618   -24.8299   -24.7500     5.1681   .998    7
    4.50   -19.6618   -24.8300   -24.7502     5.1682   .998    5
    4.60   -19.6618   -24.8302   -24.7503     5.1684   .997    5
    4.70   -19.6618   -24.8303   -24.7505     5.1685   .997    6
    4.80   -19.6617   -24.8304   -24.7506     5.1687   .997    5
    4.90   -19.6618   -24.8306   -24.7508     5.1688   .997    6
    5.00   -19.6618   -24.8307   -24.7509     5.1689   .996    5
    5.10   -19.6618   -24.8309   -24.7510     5.1691   .996    6
    5.20   -19.6618   -24.8310   -24.7512     5.1692   .996    6
    5.30   -19.6618   -24.8311   -24.7513     5.1694   .995    4
    5.40   -19.6618   -24.8313   -24.7514     5.1695   .995    5
    5.50   -19.6618   -24.8314   -24.7516     5.1696   .995    5
    5.60   -19.6618   -24.8315   -24.7517     5.1698   .994    5
    5.70   -19.6617   -24.8317   -24.7518     5.1699   .994    4
    5.80   -19.6618   -24.8318   -24.7520     5.1701   .993    4
    5.90   -19.6617   -24.8319   -24.7521     5.1702   .993    4
    6.00   -19.6617   -24.8321   -24.7523     5.1704   .992    4
    6.10   -19.6617   -24.8322   -24.7524     5.1705   .992    4
    6.20   -19.6617   -24.8324   -24.7526     5.1707   .991    6
    6.30   -19.6617   -24.8326   -24.7527     5.1708   .991    4
    6.40   -19.6617   -24.8327   -24.7529     5.1710   .990    5
    6.50   -19.6617   -24.8329   -24.7531     5.1712   .989    5
    6.60   -19.6617   -24.8331   -24.7533     5.1714   .989    4
    6.70   -19.6617   -24.8333   -24.7535     5.1716   .988    4
    6.80   -19.6617   -24.8335   -24.7537     5.1718   .987    4
    6.90   -19.6617   -24.8337   -24.7539     5.1720   .986    4
    7.00   -19.6617   -24.8340   -24.7541     5.1723   .985    4
    7.10   -19.6617   -24.8342   -24.7544     5.1725   .984    3
    7.20   -19.6617   -24.8345   -24.7547     5.1728   .983    5
    7.30   -19.6617   -24.8348   -24.7550     5.1731   .982    6
    7.40   -19.6617   -24.8352   -24.7553     5.1735   .981    4
    7.50   -19.6617   -24.8356   -24.7557     5.1739   .979    4
    7.60   -19.6617   -24.8360   -24.7561     5.1743   .978    3
    7.70   -19.6617   -24.8364   -24.7566     5.1747   .976    4
    7.80   -19.6617   -24.8369   -24.7571     5.1753   .975    4
    7.90   -19.6617   -24.8375   -24.7577     5.1758   .973    4
    8.00   -19.6617   -24.8382   -24.7583     5.1765   .971    3
    8.10   -19.6617   -24.8389   -24.7590     5.1772   .969    4
    8.20   -19.6617   -24.8397   -24.7598     5.1780   .967    3
    8.30   -19.6617   -24.8406   -24.7607     5.1789   .965    4
    8.40   -19.6617   -24.8416   -24.7617     5.1799   .962    3
    8.50   -19.6617   -24.8427   -24.7629     5.1810   .959    4
    8.60   -19.6616   -24.8439   -24.7641     5.1823   .956    3
    8.70   -19.6616   -24.8453   -24.7655     5.1837   .953    3
    8.80   -19.6616   -24.8469   -24.7671     5.1853   .950    4
    8.90   -19.6616   -24.8487   -24.7689     5.1871   .946    3
    9.00   -19.6616   -24.8507   -24.7709     5.1891   .942    3
    9.10   -19.6616   -24.8529   -24.7731     5.1913   .938    3
    9.20   -19.6616   -24.8554   -24.7756     5.1939   .934    4
    9.30   -19.6616   -24.8583   -24.7785     5.1967   .929    3
    9.40   -19.6616   -24.8615   -24.7817     5.1999   .923    4
    9.50   -19.6615   -24.8651   -24.7853     5.2035   .917    4
    9.60   -19.6615   -24.8691   -24.7894     5.2076   .911    3
    9.70   -19.6615   -24.8737   -24.7939     5.2122   .904    3
    9.80   -19.6615   -24.8789   -24.7991     5.2174   .897    3
    9.90   -19.6615   -24.8848   -24.8050     5.2232   .888    4
   10.00   -19.6615   -24.8914   -24.8116     5.2299   .879    3
   10.10   -19.6615   -24.8988   -24.8190     5.2373   .869    4
   10.20   -19.6615   -24.9073   -24.8274     5.2458   .858    3
   10.30   -19.6614   -24.9168   -24.8369     5.2553   .847    3
   10.40   -19.6614   -24.9275   -24.8475     5.2660   .834    4
   10.50   -19.6614   -24.9395   -24.8595     5.2781   .820    3
   10.60   -19.6614   -24.9531   -24.8729     5.2917   .805    3
   10.70   -19.6614   -24.9683   -24.8879     5.3069   .789    4
   10.80   -19.6614   -24.9853   -24.9047     5.3240   .771    4
   10.90   -19.6613   -25.0044   -24.9235     5.3431   .752    3
   11.00   -19.6613   -25.0257   -24.9444     5.3644   .730    3
   11.10   -19.6613   -25.0495   -24.9675     5.3881   .707    3
   11.20   -19.6613   -25.0759   -24.9933     5.4146   .680    4
   11.30   -19.6613   -25.1052   -25.0217     5.4439   .649    3
   11.40   -19.6612   -25.1377   -25.0532     5.4765   .614    3
   11.50   -19.6612   -25.1738   -25.0880     5.5126   .573    3
   11.60   -19.6612   -25.2137   -25.1264     5.5525   .524    3
   11.70   -19.6612   -25.2578   -25.1688     5.5965   .465    3
   11.80   -19.6614   -25.3065   -25.2156     5.6451   .382    4
   11.90   -19.6617   -25.3604   -25.2674     5.6987   .255    4
   12.00   -19.6624   -25.4198   -25.3255     5.7574  -.029    4
   12.10   -19.6622   -25.4817   -25.3878     5.8195   .000   36
   12.20   -19.6622   -25.5453   -25.4518     5.8830   .002    7
   12.30   -19.6623   -25.6104   -25.5173     5.9481   .002    5
   12.40   -19.6623   -25.6770   -25.5843     6.0147   .003    4
   12.50   -19.6623   -25.7449   -25.6526     6.0826   .003    4
   12.60   -19.6623   -25.8140   -25.7220     6.1516   .000    3
   12.70   -19.6623   -25.8839   -25.7923     6.2215   .001    3
   12.80   -19.6623   -25.9544   -25.8632     6.2921  -.001    3
   12.90   -19.6624   -26.0252   -25.9344     6.3628  -.001    4
   13.00   -19.6624   -26.0958   -26.0054     6.4334   .000    4
   13.10   -19.6624   -26.1658   -26.0757     6.5033   .000    4
   13.20   -19.6625   -26.2344   -26.1447     6.5720   .000    4
   13.30   -19.6625   -26.3011   -26.2118     6.6386   .000    3
   13.40   -19.6626   -26.3650   -26.2760     6.7024   .000    3
   13.50   -19.6626   -26.4249   -26.3363     6.7623   .000    3
   13.60   -19.6627   -26.4798   -26.3915     6.8171   .000    4
   13.70   -19.6629   -26.5282   -26.4402     6.8653   .000    3
   13.80   -19.6630   -26.5684   -26.4808     6.9054   .000    4
   13.90   -19.6632   -26.5985   -26.5112     6.9354   .000    4
   14.00   -19.6634   -26.6162   -26.5293     6.9528   .000   14
   14.10   -19.6637   -26.6190   -26.5323     6.9552   .000    7
   14.20   -19.6640   -26.6036   -26.5173     6.9396   .000    4
   14.30   -19.6644   -26.5669   -26.4809     6.9026   .000    6
   14.40   -19.6647   -26.5050   -26.4194     6.8403   .000    4
   14.50   -19.6649   -26.4135   -26.3281     6.7486   .000    4
   14.60   -19.6653   -26.2882   -26.2031     6.6229   .000    5
   14.70   -19.6658   -26.1244   -26.0395     6.4586   .000    5
   14.80   -19.6662   -25.9177   -25.8331     6.2515   .000    5
   14.90   -19.6666   -25.6641   -25.5798     5.9976   .000    4
   15.00   -19.6668   -25.3608   -25.2767     5.6941   .000    4
   15.10   -19.6669   -25.0067   -24.9228     5.3398   .000    5
   15.20   -19.6668   -24.6030   -24.5194     4.9362   .000    3
   15.30   -19.6664   -24.1546   -24.0712     4.4882   .000    4
   15.40   -19.6657   -23.6706   -23.5874     4.0049   .000    5
   15.50   -19.6647   -23.1648   -23.0817     3.5001   .000    5
   15.60   -19.6633   -22.6558   -22.5728     2.9925   .000    4
   15.70   -19.6618   -22.1667   -22.0839     2.5049   .000    4
   15.80   -19.6601   -21.7233   -21.6407     2.0632   .000    3
   15.90   -19.6585   -21.3523   -21.2697     1.6938   .000    5
   16.00   -19.6573   -21.0783   -20.9958     1.4210   .000    5
   16.10   -19.6566   -20.9206   -20.8381     1.2640   .000    4
   16.20   -19.6564   -20.8908   -20.8084     1.2343   .000    4
   16.30   -19.6570   -20.9909   -20.9085     1.3340   .000    3
   16.40   -19.6580   -21.2134   -21.1308     1.5554   .000    4
   16.50   -19.6594   -21.5419   -21.4594     1.8825   .000    4
   16.60   -19.6611   -21.9539   -21.8712     2.2928   .000    3
   16.70   -19.6627   -22.4232   -22.3404     2.7605   .000    4
   16.80   -19.6642   -22.9235   -22.8405     3.2593   .000    4
   16.90   -19.6654   -23.4302   -23.3472     3.7648   .000    4
   17.00   -19.6663   -23.9229   -23.8396     4.2566   .000    3
   17.10   -19.6668   -24.3858   -24.3023     4.7189   .000    4
   17.20   -19.6671   -24.8078   -24.7242     5.1406   .000    4
   17.30   -19.6671   -25.1825   -25.0986     5.5154   .000    4
   17.40   -19.6669   -25.5072   -25.4232     5.8403   .000    3
   17.50   -19.6666   -25.7821   -25.6979     6.1155   .000    4
   17.60   -19.6663   -26.0095   -25.9250     6.3432   .000    4
   17.70   -19.6659   -26.1928   -26.1082     6.5269   .000    3
   17.80   -19.6655   -26.3365   -26.2516     6.6710   .000    4
   17.90   -19.6651   -26.4450   -26.3599     6.7798   .000    4
   18.00   -19.6648   -26.5228   -26.4376     6.8581   .000    4
   18.10   -19.6644   -26.5744   -26.4890     6.9100   .000    4
   18.20   -19.6641   -26.6036   -26.5180     6.9395   .000    4
   18.30   -19.6638   -26.6141   -26.5282     6.9503   .000    3
   18.40   -19.6635   -26.6088   -26.5229     6.9454   .000    4
   18.50   -19.6633   -26.5908   -26.5046     6.9275   .000    4
   18.60   -19.6631   -26.5622   -26.4759     6.8992   .000    4
   18.70   -19.6629   -26.5253   -26.4388     6.8624   .000    3
   18.80   -19.6627   -26.4816   -26.3948     6.8189   .000    5
   18.90   -19.6626   -26.4327   -26.3458     6.7701   .000    5
   19.00   -19.6625   -26.3798   -26.2928     6.7173   .000    4
   19.10   -19.6624   -26.3241   -26.2368     6.6617   .000    5
   19.20   -19.6623   -26.2663   -26.1789     6.6040   .000    3
   19.30   -19.6622   -26.2073   -26.1195     6.5451   .000    4
   19.40   -19.6621   -26.1475   -26.0596     6.4854   .000    5
   19.50   -19.6621   -26.0876   -25.9994     6.4255   .001   18
   19.60   -19.6621   -26.0279   -25.9395     6.3659   .000   18
   19.70   -19.6620   -25.9688   -25.8802     6.3068   .001   19
   19.80   -19.6620   -25.9106   -25.8217     6.2486   .001   18
   19.90   -19.6620   -25.8534   -25.7643     6.1914   .001   19
   20.00   -19.6620   -25.7974   -25.7080     6.1354   .001   19
   20.10   -19.6620   -25.7428   -25.6531     6.0808   .001   20
   20.20   -19.6619   -25.6896   -25.5996     6.0276   .001   20
   20.30   -19.6619   -25.6379   -25.5477     5.9760   .000   21
   20.40   -19.6619   -25.5877   -25.4972     5.9258   .000   21
   20.50   -19.6619   -25.5391   -25.4483     5.8772   .000   22
   20.60   -19.6619   -25.4921   -25.4010     5.8301  -.001   22
   20.70   -19.6620   -25.4466   -25.3551     5.7846  -.001   22
   20.80   -19.6620   -25.4025   -25.3108     5.7406   .000   23
   20.90   -19.6620   -25.3600   -25.2680     5.6980  -.004   24
   21.00   -19.6620   -25.3189   -25.2266     5.6570   .047   27
   21.10   -19.6618   -25.2803   -25.1889     5.6185   .255   22
   21.20   -19.6618   -25.2452   -25.1553     5.5834   .353   21
   21.30   -19.6618   -25.2131   -25.1246     5.5514   .419   21
   21.40   -19.6618   -25.1838   -25.0965     5.5220   .471   20
   21.50   -19.6617   -25.1568   -25.0708     5.4951   .513   19
   21.60   -19.6617   -25.1321   -25.0470     5.4704   .548   19
   21.70   -19.6616   -25.1094   -25.0252     5.4477   .578   19
   21.80   -19.6616   -25.0885   -25.0050     5.4269   .605   19
   21.90   -19.6616   -25.0693   -24.9865     5.4077   .629   19
   22.00   -19.6616   -25.0517   -24.9694     5.3901   .651   19
   22.10   -19.6617   -25.0354   -24.9533     5.3737   .663    5
   22.20   -19.6619   -25.0205   -24.9389     5.3586   .685    6
   22.30   -19.6618   -25.0067   -24.9257     5.3449   .711    4
   22.40   -19.6617   -24.9941   -24.9133     5.3324   .722    6
   22.50   -19.6617   -24.9824   -24.9017     5.3207   .733    6
   22.60   -19.6617   -24.9716   -24.8911     5.3099   .746    3
   22.70   -19.6619   -24.9619   -24.8816     5.2999   .761    5
   22.80   -19.6619   -24.9527   -24.8726     5.2908   .777    5
   22.90   -19.6618   -24.9444   -24.8644     5.2825   .787    6
   23.00   -19.6618   -24.9366   -24.8567     5.2748   .793    3
   23.10   -19.6619   -24.9295   -24.8496     5.2676   .806    7
   23.20   -19.6619   -24.9230   -24.8432     5.2610   .817    7
   23.30   -19.6618   -24.9168   -24.8371     5.2550   .827    4
   23.40   -19.6618   -24.9113   -24.8316     5.2495   .835    4
   23.50   -19.6618   -24.9061   -24.8265     5.2444   .842    4
   23.60   -19.6618   -24.9014   -24.8217     5.2396   .849    4
   23.70   -19.6618   -24.8970   -24.8173     5.2352   .857    4
   23.80   -19.6618   -24.8929   -24.8133     5.2311   .865    4
   23.90   -19.6618   -24.8891   -24.8095     5.2274   .873    4
   24.00   -19.6617   -24.8857   -24.8061     5.2240   .880    4
   24.10   -19.6616   -24.8825   -24.8029     5.2208   .885    4
   24.20   -19.6615   -24.8794   -24.7999     5.2179   .889    4
   24.30   -19.6615   -24.8767   -24.7970     5.2152   .893    3
   24.40   -19.6616   -24.8742   -24.7946     5.2126   .898    5
   24.50   -19.6616   -24.8718   -24.7922     5.2102   .905    4
   24.60   -19.6616   -24.8697   -24.7901     5.2081   .910    7
   24.70   -19.6616   -24.8676   -24.7880     5.2060   .913    7
   24.80   -19.6616   -24.8657   -24.7861     5.2041   .917    5
   24.90   -19.6616   -24.8640   -24.7844     5.2024   .921    3
   25.00   -19.6615   -24.8623   -24.7827     5.2008   .925    4
   25.10   -19.6614   -24.8607   -24.7811     5.1993   .930    4
   25.20   -19.6614   -24.8594   -24.7798     5.1979   .933    3
   25.30   -19.6613   -24.8580   -24.7784     5.1967   .936    4
   25.40   -19.6613   -24.8569   -24.7772     5.1955   .937    4
   25.50   -19.6613   -24.8557   -24.7761     5.1944   .939    4
   25.60   -19.6612   -24.8546   -24.7749     5.1933   .942    4
   25.70   -19.6611   -24.8536   -24.7740     5.1924   .947    4
   25.80   -19.6612   -24.8528   -24.7732     5.1915   .949    7
   25.90   -19.6612   -24.8519   -24.7723     5.1907   .951    6
   26.00   -19.6612   -24.8511   -24.7715     5.1899   .953    5
   26.10   -19.6612   -24.8504   -24.7708     5.1892   .956    3
   26.20   -19.6612   -24.8497   -24.7701     5.1885   .958    7
   26.30   -19.6612   -24.8490   -24.7694     5.1879   .959    4
   26.40   -19.6611   -24.8484   -24.7688     5.1873   .961    3
   26.50   -19.6608   -24.8477   -24.7681     5.1868   .963    3
   26.60   -19.6610   -24.8474   -24.7678     5.1864   .965   10
   26.70   -19.6610   -24.8469   -24.7673     5.1859   .966    8
   26.80   -19.6610   -24.8465   -24.7669     5.1854   .968    7
   26.90   -19.6610   -24.8461   -24.7665     5.1851   .969    4
   27.00   -19.6610   -24.8457   -24.7661     5.1847   .971    6
   27.10   -19.6610   -24.8453   -24.7657     5.1844   .972    4
   27.20   -19.6609   -24.8450   -24.7654     5.1840   .974    7
   27.30   -19.6609   -24.8447   -24.7651     5.1838   .975    3
   27.40   -19.6609   -24.8444   -24.7648     5.1835   .976   11
   27.50   -19.6609   -24.8441   -24.7645     5.1833   .976    3
   27.60   -19.6609   -24.8440   -24.7644     5.1830   .978    7
   27.70   -19.6608   -24.8437   -24.7641     5.1828   .979   16
   27.80   -19.6609   -24.8435   -24.7639     5.1826   .980   12
   27.90   -19.6607   -24.8432   -24.7636     5.1825   .980    3
   28.00   -19.6609   -24.8432   -24.7636     5.1823   .982    7
   28.10   -19.6607   -24.8428   -24.7633     5.1821   .983   19
   28.20   -19.6606   -24.8426   -24.7631     5.1820   .984   28
   28.30   -19.6608   -24.8427   -24.7631     5.1819   .984    7
   28.40   -19.6608   -24.8426   -24.7630     5.1818   .985    7
   28.50   -19.6607   -24.8424   -24.7628     5.1816   .986    8
   28.60   -19.6607   -24.8423   -24.7627     5.1815   .986   16
   28.70   -19.6608   -24.8422   -24.7627     5.1814   .987   10
   28.80   -19.6608   -24.8422   -24.7626     5.1814   .987    7
   28.90   -19.6606   -24.8419   -24.7623     5.1813   .989    8
   29.00   -19.6604   -24.8416   -24.7621     5.1812   .990    7
   29.10   -19.6606   -24.8418   -24.7622     5.1811   .990    8
   29.20   -19.6608   -24.8418   -24.7622     5.1810   .990    9
   29.30   -19.6607   -24.8417   -24.7622     5.1810   .990    8
   29.40   -19.6606   -24.8415   -24.7619     5.1809   .991    8
   29.50   -19.6607   -24.8416   -24.7620     5.1808   .991   11
   29.60   -19.6607   -24.8415   -24.7620     5.1808   .991    7
   29.70   -19.6607   -24.8414   -24.7618     5.1807   .992    7
   29.80   -19.6606   -24.8413   -24.7617     5.1807   .993    7
   29.90   -19.6607   -24.8413   -24.7618     5.1806   .993    9
   30.00   -19.6607   -24.8413   -24.7617     5.1806   .993    9
   30.10   -19.6607   -24.8412   -24.7616     5.1805   .993    8
   30.20   -19.6607   -24.8412   -24.7616     5.1804   .994    9
   30.30   -19.6607   -24.8411   -24.7615     5.1804   .994    7
   30.40   -19.6607   -24.8410   -24.7615     5.1803   .995    7
   30.50   -19.6607   -24.8409   -24.7614     5.1803   .995    7
   30.60   -19.6607   -24.8409   -24.7614     5.1802   .995    8
   30.70   -19.6607   -24.8408   -24.7613     5.1802   .995    7
   30.80   -19.6607   -24.8408   -24.7613     5.1801   .996    7
   30.90   -19.6607   -24.8407   -24.7612     5.1801   .996    7
   31.00   -19.6607   -24.8407   -24.7612     5.1800   .996    8
   31.10   -19.6607   -24.8406   -24.7611     5.1799   .996    7
   31.20   -19.6607   -24.8406   -24.7610     5.1799   .996    6
   31.30   -19.6607   -24.8405   -24.7610     5.1798   .997    6
   31.40   -19.6607   -24.8404   -24.7609     5.1798   .997    7
   31.50   -19.6607   -24.8404   -24.7609     5.1797   .997    8
   31.60   -19.6607   -24.8403   -24.7608     5.1796   .997    6
   31.70   -19.6606   -24.8402   -24.7607     5.1796   .997    6
   31.80   -19.6607   -24.8402   -24.7607     5.1795   .997    7
   31.90   -19.6607   -24.8401   -24.7606     5.1795   .998    7
   32.00   -19.6607   -24.8401   -24.7605     5.1794   .998    6
   32.10   -19.6606   -24.8399   -24.7604     5.1793   .998    6
   32.20   -19.6607   -24.8399   -24.7604     5.1793   .998    5
   32.30   -19.6607   -24.8399   -24.7603     5.1792   .998    7
   32.40   -19.6607   -24.8398   -24.7603     5.1791   .998    6
   32.50   -19.6607   -24.8397   -24.7602     5.1791   .998    8
   32.60   -19.6607   -24.8397   -24.7601     5.1790   .998    6
   32.70   -19.6607   -24.8396   -24.7601     5.1789   .999    7
   32.80   -19.6607   -24.8395   -24.7600     5.1788   .999    7
   32.90   -19.6606   -24.8394   -24.7599     5.1788   .999    6
   33.00   -19.6607   -24.8394   -24.7599     5.1787   .999    6
   33.10   -19.6606   -24.8392   -24.7597     5.1786   .999    6
   33.20   -19.6607   -24.8392   -24.7597     5.1785   .999    7
   33.30   -19.6607   -24.8391   -24.7596     5.1785   .999    7
   33.40   -19.6606   -24.8390   -24.7595     5.1784   .999    6
   33.50   -19.6606   -24.8389   -24.7594     5.1783   .999    6
   33.60   -19.6606   -24.8389   -24.7594     5.1782   .999    6
   33.70   -19.6607   -24.8388   -24.7593     5.1782   .999    7
   33.80   -19.6606   -24.8387   -24.7592     5.1781   .999    7
   33.90   -19.6607   -24.8387   -24.7592     5.1780   .999    7
   34.00   -19.6607   -24.8386   -24.7591     5.1779  1.000    8
   34.10   -19.6606   -24.8385   -24.7590     5.1778  1.000    6
   34.20   -19.6607   -24.8384   -24.7589     5.1778  1.000    8
   34.30   -19.6606   -24.8383   -24.7588     5.1777  1.000    6
   34.40   -19.6606   -24.8382   -24.7587     5.1776  1.000    6
   34.50   -19.6606   -24.8382   -24.7587     5.1775  1.000    8
   34.60   -19.6607   -24.8381   -24.7586     5.1774  1.000    8
   34.70   -19.6606   -24.8379   -24.7585     5.1774  1.000    6
   34.80   -19.6606   -24.8379   -24.7584     5.1773  1.000    7
   34.90   -19.6606   -24.8378   -24.7583     5.1772  1.000    6
   35.00   -19.6606   -24.8377   -24.7583     5.1771  1.000    7
   35.10   -19.6606   -24.8377   -24.7582     5.1770  1.000    7
   35.20   -19.6606   -24.8376   -24.7581     5.1769  1.000    6
   35.30   -19.6606   -24.8375   -24.7580     5.1769  1.000    6
   35.40   -19.6606   -24.8374   -24.7579     5.1768  1.000    7
   35.50   -19.6606   -24.8373   -24.7578     5.1767  1.000    5
   35.60   -19.6606   -24.8373   -24.7578     5.1766  1.000    8
   35.70   -19.6606   -24.8372   -24.7577     5.1765  1.000    7
   35.80   -19.6606   -24.8370   -24.7576     5.1765  1.000    6
   35.90   -19.6606   -24.8370   -24.7575     5.1764  1.000    9
   36.00   -19.6606   -24.8369   -24.7575     5.1763  1.000    7
   36.10   -19.6606   -24.8368   -24.7573     5.1762  1.000    6
   36.20   -19.6606   -24.8368   -24.7573     5.1761  1.000    9
   36.30   -19.6606   -24.8367   -24.7572     5.1761  1.000    8
   36.40   -19.6606   -24.8366   -24.7571     5.1760  1.000    9
   36.50   -19.6606   -24.8365   -24.7570     5.1759  1.000    7
   36.60   -19.6605   -24.8364   -24.7569     5.1758  1.000    6
   36.70   -19.6606   -24.8364   -24.7569     5.1757  1.000    8
   36.80   -19.6606   -24.8363   -24.7568     5.1757  1.000    6
   36.90   -19.6606   -24.8362   -24.7567     5.1756  1.000    9
   37.00   -19.6606   -24.8361   -24.7567     5.1755  1.000    8
   37.10   -19.6606   -24.8360   -24.7566     5.1754  1.000    8
   37.20   -19.6606   -24.8359   -24.7565     5.1754  1.000    6
   37.30   -19.6606   -24.8358   -24.7564     5.1753  1.000    7
   37.40   -19.6606   -24.8358   -24.7564     5.1752  1.000    8
   37.50   -19.6605   -24.8356   -24.7562     5.1751  1.000    5
   37.60   -19.6606   -24.8357   -24.7562     5.1750  1.000    9
   37.70   -19.6606   -24.8356   -24.7561     5.1750  1.000    7
   37.80   -19.6606   -24.8355   -24.7560     5.1749  1.000    8
   37.90   -19.6606   -24.8354   -24.7560     5.1748  1.000   10
   38.00   -19.6605   -24.8353   -24.7558     5.1748  1.000    5
   38.10   -19.6605   -24.8352   -24.7557     5.1747  1.000    6
   38.20   -19.6606   -24.8352   -24.7558     5.1746  1.000    8
   38.30   -19.6606   -24.8351   -24.7557     5.1745  1.000    6
   38.40   -19.6606   -24.8351   -24.7556     5.1745  1.000    9
   38.50   -19.6606   -24.8350   -24.7555     5.1744  1.000    7
   38.60   -19.6605   -24.8348   -24.7554     5.1743  1.000    6
   38.70   -19.6605   -24.8348   -24.7554     5.1742  1.000    7
   38.80   -19.6605   -24.8346   -24.7552     5.1742  1.000    5
   38.90   -19.6605   -24.8346   -24.7552     5.1741  1.000    6
   39.00   -19.6606   -24.8346   -24.7552     5.1740  1.000    6
   39.10   -19.6605   -24.8344   -24.7550     5.1740  1.000    6
   39.20   -19.6606   -24.8345   -24.7550     5.1739  1.000    6
